   "num"  "trialt"     "cue"  "codCUE"  "delay1"   "dis"  "codDIS"               "DIS"  "delay2"          "TAR"  "codTAR"    "bp" "ISIrand"; 
      22         1  "Larrow"       101       500       0        50               "nul"     200   "S_tarson_A"        61       1       102;
      23         1  "Rarrow"       202       587       0        50               "nul"     113   "S_tarson_B"        62       1       176;
      24         0  "Barrow"         1       226       0        50               "nul"     474   "S_tarson_A"        61       1        33;
      25         1  "Larrow"       103        70       0        50               "nul"     630   "S_tarson_C"        63       2        96;
      26         0  "Barrow"         2       175       0        50               "nul"     525   "S_tarson_B"        62       1        16;
      27         1  "Larrow"       101       389       0        50               "nul"     311   "S_tarson_A"        61       1       138;
      28         1  "Rarrow"       204       241       0        50               "nul"     459   "S_tarson_D"        64       2       136;
      29         1  "Larrow"       103       426       0        50               "nul"     274   "S_tarson_C"        63       2       198;
      30         1  "Larrow"       123       416       2        52       "telephone19"     284   "S_tarson_C"        63       2       138;
      31         1  "Rarrow"       232       618       3        53          "reveil11"      82   "S_tarson_B"        62       1       119;
      32         1  "Rarrow"       204       132       0        50               "nul"     568   "S_tarson_D"        64       2       126;
      33         0  "Barrow"         3       113       0        50               "nul"     587   "S_tarson_C"        63       2       116;
      34         1  "Rarrow"       202       141       0        50               "nul"     559   "S_tarson_B"        62       1       161;
      35         0  "Barrow"         2       288       0        50               "nul"     412   "S_tarson_B"        62       1       112;
      36         1  "Rarrow"       202       136       0        50               "nul"     564   "S_tarson_B"        62       1        63;
      37         1  "Larrow"       101        76       0        50               "nul"     624   "S_tarson_A"        61       1       175;
      38         1  "Rarrow"       202        59       0        50               "nul"     641   "S_tarson_B"        62       1        60;
      39         1  "Larrow"       101       199       0        50               "nul"     501   "S_tarson_A"        61       1        50;
      40         0  "Barrow"         4       181       0        50               "nul"     519   "S_tarson_D"        64       2       133;
      41         1  "Rarrow"       204       635       0        50               "nul"      65   "S_tarson_D"        64       2       127;
      42         0  "Barrow"         2       433       0        50               "nul"     267   "S_tarson_B"        62       1        79;
      43         0  "Barrow"         3       264       0        50               "nul"     436   "S_tarson_C"        63       2        89;
      44         0  "Barrow"         2       470       0        50               "nul"     230   "S_tarson_B"        62       1        45;
      45         1  "Rarrow"       204       309       0        50               "nul"     391   "S_tarson_D"        64       2       115;
      46         1  "Rarrow"       234       477       3        53              "DING"     223   "S_tarson_D"        64       2       100;
      47         1  "Larrow"       103       555       0        50               "nul"     145   "S_tarson_C"        63       2        68;
      48         1  "Larrow"       111       215       1        51        "sonnette10"     485   "S_tarson_A"        61       1        72;
      49         0  "Barrow"         4       101       0        50               "nul"     599   "S_tarson_D"        64       2       109;
      50         1  "Larrow"       101       293       0        50               "nul"     407   "S_tarson_A"        61       1       167;
      51         1  "Larrow"       121       433       2        52            "Alarm6"     267   "S_tarson_A"        61       1       167;
      52         0  "Barrow"         1       418       0        50               "nul"     282   "S_tarson_A"        61       1        64;
      53         1  "Larrow"       103       444       0        50               "nul"     256   "S_tarson_C"        63       2       157;
      54         1  "Rarrow"       202       259       0        50               "nul"     441   "S_tarson_B"        62       1        35;
      55         1  "Rarrow"       202       459       0        50               "nul"     241   "S_tarson_B"        62       1       192;
      56         1  "Larrow"       103       579       0        50               "nul"     121   "S_tarson_C"        63       2       167;
      57         1  "Rarrow"       222       324       2        52         "sonnette9"     376   "S_tarson_B"        62       1        11;
      58         1  "Rarrow"       202       320       0        50               "nul"     380   "S_tarson_B"        62       1       109;
      59         1  "Rarrow"       224       257       2        52           "alarme5"     443   "S_tarson_D"        64       2        73;
      60         1  "Rarrow"       202       493       0        50               "nul"     207   "S_tarson_B"        62       1       118;
      61         1  "Rarrow"       204       346       0        50               "nul"     354   "S_tarson_D"        64       2        68;
      62         1  "Larrow"       133       530       3        53            "Alarm2"     170   "S_tarson_C"        63       2       108;
      63         1  "Larrow"       103       411       0        50               "nul"     289   "S_tarson_C"        63       2       140;
      64         0  "Barrow"         3       183       0        50               "nul"     517   "S_tarson_C"        63       2       186;
      65         0  "Barrow"         4       317       0        50               "nul"     383   "S_tarson_D"        64       2        95;
      66         1  "Larrow"       131       560       3        53            "RINGIN"     140   "S_tarson_A"        61       1       118;
      67         0  "Barrow"         4       488       0        50               "nul"     212   "S_tarson_D"        64       2       122;
      68         0  "Barrow"        34       546       3        53       "telephone18"     154   "S_tarson_D"        64       2       125;
      69         1  "Rarrow"       204       143       0        50               "nul"     557   "S_tarson_D"        64       2        52;
      70         0  "Barrow"        13        85       1        51       "telephone11"     615   "S_tarson_C"        63       2       108;
      71         1  "Larrow"       103       466       0        50               "nul"     234   "S_tarson_C"        63       2        86;
      72         1  "Larrow"       101       330       0        50               "nul"     370   "S_tarson_A"        61       1        81;
};
