   "num"  "trialt"     "cue"  "codCUE"  "delay1"   "dis"  "codDIS"               "DIS"  "delay2"          "TAR"  "codTAR"    "bp" "ISIrand"; 
      24         0  "Barrow"         3       530       0        50               "nul"     170   "S_tarson_C"        63       2        11;
      25         1  "Larrow"       103       561       0        50               "nul"     139   "S_tarson_C"        63       2        81;
      26         1  "Larrow"       103       174       0        50               "nul"     526   "S_tarson_C"        63       2        59;
      27         0  "Barrow"         1       496       0        50               "nul"     204   "S_tarson_A"        61       1       134;
      28         0  "Barrow"         4       646       0        50               "nul"      54   "S_tarson_D"        64       2        30;
      29         1  "Rarrow"       214       277       1        51          "reveil12"     423   "S_tarson_D"        64       2       113;
      30         1  "Rarrow"       204       643       0        50               "nul"      57   "S_tarson_D"        64       2       148;
      31         1  "Rarrow"       202       452       0        50               "nul"     248   "S_tarson_B"        62       1        28;
      32         1  "Larrow"       101       259       0        50               "nul"     441   "S_tarson_A"        61       1        40;
      33         0  "Barrow"        11       149       1        51       "telephone18"     551   "S_tarson_A"        61       1        81;
      34         1  "Rarrow"       222       516       2        52       "telephone13"     184   "S_tarson_B"        62       1       113;
      35         0  "Barrow"         4       265       0        50               "nul"     435   "S_tarson_D"        64       2        44;
      36         0  "Barrow"         3       102       0        50               "nul"     598   "S_tarson_C"        63       2        16;
      37         0  "Barrow"        22       476       2        52          "reveil11"     224   "S_tarson_B"        62       1       109;
      38         1  "Rarrow"       202       540       0        50               "nul"     160   "S_tarson_B"        62       1       199;
      39         0  "Barrow"         1       612       0        50               "nul"      88   "S_tarson_A"        61       1       169;
      40         1  "Rarrow"       204       146       0        50               "nul"     554   "S_tarson_D"        64       2        10;
      41         1  "Larrow"       101       117       0        50               "nul"     583   "S_tarson_A"        61       1        50;
      42         1  "Larrow"       101       404       0        50               "nul"     296   "S_tarson_A"        61       1       167;
      43         0  "Barrow"         1       117       0        50               "nul"     583   "S_tarson_A"        61       1       140;
      44         0  "Barrow"         4       461       0        50               "nul"     239   "S_tarson_D"        64       2        74;
      45         1  "Larrow"       101       323       0        50               "nul"     377   "S_tarson_A"        61       1        92;
      46         0  "Barrow"         3        95       0        50               "nul"     605   "S_tarson_C"        63       2       179;
      47         0  "Barrow"        14       326       1        51       "telephone19"     374   "S_tarson_D"        64       2       126;
      48         1  "Larrow"       103       309       0        50               "nul"     391   "S_tarson_C"        63       2       107;
      49         0  "Barrow"         2       401       0        50               "nul"     299   "S_tarson_B"        62       1       161;
      50         0  "Barrow"         4       121       0        50               "nul"     579   "S_tarson_D"        64       2       129;
      51         1  "Larrow"       103       575       0        50               "nul"     125   "S_tarson_C"        63       2       154;
      52         1  "Larrow"       121       497       2        52       "telephone20"     203   "S_tarson_A"        61       1        62;
      53         0  "Barrow"         3       213       0        50               "nul"     487   "S_tarson_C"        63       2       148;
      54         1  "Rarrow"       202       306       0        50               "nul"     394   "S_tarson_B"        62       1        10;
      55         0  "Barrow"        13        63       1        51            "ring10"     637   "S_tarson_C"        63       2        21;
      56         1  "Larrow"       123       364       2        52            "Alarm4"     336   "S_tarson_C"        63       2       173;
      57         0  "Barrow"         2       255       0        50               "nul"     445   "S_tarson_B"        62       1        14;
      58         1  "Rarrow"       204        72       0        50               "nul"     628   "S_tarson_D"        64       2        47;
      59         0  "Barrow"         4       342       0        50               "nul"     358   "S_tarson_D"        64       2        57;
      60         1  "Rarrow"       224       439       2        52            "Alarm7"     261   "S_tarson_D"        64       2       113;
      61         1  "Larrow"       103       150       0        50               "nul"     550   "S_tarson_C"        63       2       198;
      62         0  "Barrow"         1       555       0        50               "nul"     145   "S_tarson_A"        61       1       150;
      63         1  "Larrow"       103       383       0        50               "nul"     317   "S_tarson_C"        63       2        73;
      64         1  "Rarrow"       204       388       0        50               "nul"     312   "S_tarson_D"        64       2       179;
};
