sub,eyes,measure,roi,cond,compare,band,value
sub002,open,absolute,Brodmann area 17,incorrect_e,accuracy_e,alpha,5.41509977834858e-06
sub002,open,absolute,Brodmann area 17,fast,rt,alpha,4.04617702135366e-06
sub002,open,absolute,Brodmann area 17,slow,rt,alpha,3.6323204064023e-06
sub002,open,absolute,Brodmann area 18,correct,accuracy,alpha,2.84643797395344e-06
sub002,open,absolute,Brodmann area 18,incorrect,accuracy,alpha,3.84313903612168e-06
sub002,open,absolute,Brodmann area 18,correct_e,accuracy_e,alpha,2.75982730730913e-06
sub002,open,absolute,Brodmann area 18,incorrect_e,accuracy_e,alpha,3.84313903612168e-06
sub002,open,absolute,Brodmann area 18,fast,rt,alpha,2.90904901566451e-06
sub002,open,absolute,Brodmann area 18,slow,rt,alpha,2.75793607395176e-06
sub002,open,absolute,Brodmann area 19,correct,accuracy,alpha,2.4308321133968e-06
sub002,open,absolute,Brodmann area 19,incorrect,accuracy,alpha,3.17848235540262e-06
sub002,open,absolute,Brodmann area 19,correct_e,accuracy_e,alpha,2.3455283225695e-06
sub002,open,absolute,Brodmann area 19,incorrect_e,accuracy_e,alpha,3.17848235540262e-06
sub002,open,absolute,Brodmann area 19,fast,rt,alpha,2.32620840932979e-06
sub002,open,absolute,Brodmann area 19,slow,rt,alpha,2.52374450797779e-06
sub002,closed,visual power,Brodmann area 17,correct,accuracy,alpha,0.183092749757483
sub002,closed,visual power,Brodmann area 17,incorrect,accuracy,alpha,0.251736619050254
sub002,closed,visual power,Brodmann area 17,correct_e,accuracy_e,alpha,0.24303895574829
sub002,closed,visual power,Brodmann area 17,incorrect_e,accuracy_e,alpha,0.251736619050254
sub002,closed,visual power,Brodmann area 17,fast,rt,alpha,0.326947976636568
sub002,closed,visual power,Brodmann area 17,slow,rt,alpha,0.126971285609756
sub002,closed,visual power,Brodmann area 18,correct,accuracy,alpha,0.204007606857365
sub002,closed,visual power,Brodmann area 18,incorrect,accuracy,alpha,0.209550689166186
sub002,closed,visual power,Brodmann area 18,correct_e,accuracy_e,alpha,0.260042748612421
sub002,closed,visual power,Brodmann area 18,incorrect_e,accuracy_e,alpha,0.209550689166186
sub002,closed,visual power,Brodmann area 18,fast,rt,alpha,0.258602574936707
sub002,closed,visual power,Brodmann area 18,slow,rt,alpha,0.185756288745254
sub002,closed,visual power,Brodmann area 19,correct,accuracy,alpha,-0.00278670213165878
sub002,closed,visual power,Brodmann area 19,incorrect,accuracy,alpha,0.139591227522111
sub002,closed,visual power,Brodmann area 19,correct_e,accuracy_e,alpha,0.0251942734223766
sub002,closed,visual power,Brodmann area 19,incorrect_e,accuracy_e,alpha,0.139591227522111
sub002,closed,visual power,Brodmann area 19,fast,rt,alpha,0.0662597838929155
sub002,closed,visual power,Brodmann area 19,slow,rt,alpha,-0.0378866782351621
sub002,closed,somato lateralisation index,max,correct,accuracy,alpha,0.055047650882783
sub002,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.0696987152420685
sub002,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.0444443170352511
sub002,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.0696987152420685
sub002,closed,somato lateralisation index,max,fast,rt,alpha,0.112669976917844
sub002,closed,somato lateralisation index,max,slow,rt,alpha,0.0245211693181066
sub002,closed,absolute,Brodmann area 17,correct,accuracy,alpha,1.90197591643113e-05
sub002,closed,absolute,Brodmann area 17,incorrect,accuracy,alpha,2.02729956946021e-05
sub002,closed,absolute,Brodmann area 17,correct_e,accuracy_e,alpha,2.01262540356416e-05
sub002,closed,absolute,Brodmann area 17,incorrect_e,accuracy_e,alpha,2.02729956946021e-05
sub002,closed,absolute,Brodmann area 17,fast,rt,alpha,1.7827289524502e-05
sub002,closed,absolute,Brodmann area 17,slow,rt,alpha,2.03698200349976e-05
sub002,closed,absolute,Brodmann area 18,correct,accuracy,alpha,1.23856927782589e-05
sub002,closed,absolute,Brodmann area 18,incorrect,accuracy,alpha,1.30627530347226e-05
