sub,eyes,big,small,val
sub023,closed,accuracy,incorrect,0.735599505960676
sub023,closed,accuracy_e,correct_e,0.720810778802651
sub023,closed,accuracy_e,incorrect_e,0.735599505960676
sub023,closed,rt,fast,0.657992569362589
sub023,closed,rt,slow,0.686182166058811
sub024,open,accuracy,correct,0.438913278377737
sub024,open,accuracy,incorrect,0.362331385026632
sub024,open,accuracy_e,correct_e,0.416825778529921
sub024,open,accuracy_e,incorrect_e,0.362331385026632
sub024,open,rt,fast,0.433969156730189
sub024,open,rt,slow,0.447129722858142
sub024,closed,accuracy,correct,0.5583009319441
sub024,closed,accuracy,incorrect,0.601710938195063
sub024,closed,accuracy_e,correct_e,0.580902743383778
sub024,closed,accuracy_e,incorrect_e,0.601710938195063
sub024,closed,rt,fast,0.560569314684785
sub024,closed,rt,slow,0.55567752358155
sub025,open,accuracy,correct,0.499260905146324
sub025,open,accuracy,incorrect,0.457916409179867
sub025,open,accuracy_e,correct_e,0.5049624258405
sub025,open,accuracy_e,incorrect_e,0.457916409179867
sub025,open,rt,fast,0.499855743530619
sub025,open,rt,slow,0.499330048014909
sub025,closed,accuracy,correct,0.691477844717138
sub025,closed,accuracy,incorrect,0.685712849053985
sub025,closed,accuracy_e,correct_e,0.718861226174541
sub025,closed,accuracy_e,incorrect_e,0.685712849053985
sub025,closed,rt,fast,0.707010145009849
sub025,closed,rt,slow,0.675958733251224
sub026,open,accuracy,correct,0.53862968842914
sub026,open,accuracy,incorrect,0.5671071371261
sub026,open,accuracy_e,correct_e,0.510498501972366
sub026,open,accuracy_e,incorrect_e,0.5671071371261
sub026,open,rt,fast,0.54578904669835
sub026,open,rt,slow,0.527108835315237
sub026,closed,accuracy,correct,0.62516307485716
sub026,closed,accuracy,incorrect,0.491935938950752
sub026,closed,accuracy_e,correct_e,0.656983501253699
sub026,closed,accuracy_e,incorrect_e,0.491935938950752
sub026,closed,rt,fast,0.632204621845294
sub026,closed,rt,slow,0.617828384549209
sub027,open,accuracy,correct,0.869373965960649
sub027,open,accuracy,incorrect,0.915907751717833
sub027,open,accuracy_e,correct_e,0.879261108064253
sub027,open,accuracy_e,incorrect_e,0.915907751717833
sub027,open,rt,fast,0.84315578415195
sub027,open,rt,slow,0.901603255452985
sub027,closed,accuracy,correct,0.949775173722339
sub027,closed,accuracy,incorrect,0.995082951714947
sub027,closed,accuracy_e,correct_e,0.943795267233249
sub027,closed,accuracy_e,incorrect_e,0.995082951714947
sub027,closed,rt,fast,0.963366668675835
sub027,closed,rt,slow,0.927601887904273
sub028,open,accuracy,correct,0.489629684914255
sub028,open,accuracy,incorrect,0.505007775304242
sub028,open,accuracy_e,correct_e,0.459998009753149
sub028,open,accuracy_e,incorrect_e,0.505007775304242
sub028,open,rt,fast,0.466833409005269
sub028,open,rt,slow,0.51318949307019
sub028,closed,accuracy,correct,0.654659994887519
sub028,closed,accuracy,incorrect,0.702799581915669
sub028,closed,accuracy_e,correct_e,0.67715727860042
sub028,closed,accuracy_e,incorrect_e,0.702799581915669
sub028,closed,rt,fast,0.692573058037251
sub028,closed,rt,slow,0.615502509410374
sub029,open,accuracy,correct,0.402479026407682
sub029,open,accuracy,incorrect,0.337784077447435
sub029,open,accuracy_e,correct_e,0.397110576537987
sub029,open,accuracy_e,incorrect_e,0.337784077447435
sub029,open,rt,fast,0.404581299992925
sub029,open,rt,slow,0.400599062934055
sub029,closed,accuracy,correct,0.474995009854227
sub029,closed,accuracy,incorrect,0.484857884945384
sub029,closed,accuracy_e,correct_e,0.435802045752588
sub029,closed,accuracy_e,incorrect_e,0.484857884945384
sub029,closed,rt,fast,0.473381424240938
sub029,closed,rt,slow,0.4768186489346
sub030,open,accuracy,correct,0.603902473320337
sub030,open,accuracy,incorrect,0.589767569273465
sub030,open,accuracy_e,correct_e,0.623559186641022
sub030,open,accuracy_e,incorrect_e,0.589767569273465
sub030,open,rt,fast,0.608104199339379
sub030,open,rt,slow,0.600035618141802
sub030,closed,accuracy,correct,0.752701756105857
sub030,closed,accuracy,incorrect,0.905600339730673
sub030,closed,accuracy_e,correct_e,0.785490862702344
sub030,closed,accuracy_e,incorrect_e,0.905600339730673
sub030,closed,rt,fast,0.755431719626849
sub030,closed,rt,slow,0.749937868491988
sub031,open,accuracy,correct,0.70059689772999
sub031,open,accuracy,incorrect,0.664906188720078
sub031,open,accuracy_e,correct_e,0.788233673197357
sub031,open,accuracy_e,incorrect_e,0.664906188720078
sub031,open,rt,fast,0.697797171345278
sub031,open,rt,slow,0.703523049471151
sub031,closed,accuracy,correct,0.842095592347893
sub031,closed,accuracy,incorrect,0.77731253422288
sub031,closed,accuracy_e,correct_e,0.873503930804894
sub031,closed,accuracy_e,incorrect_e,0.77731253422288
sub031,closed,rt,fast,0.908919154915619
sub031,closed,rt,slow,0.775786400803353
sub032,open,accuracy,correct,0.610397502366983
sub032,open,accuracy,incorrect,0.588076026505304
sub032,open,accuracy_e,correct_e,0.602244409583731
sub032,open,accuracy_e,incorrect_e,0.588076026505304
sub032,open,rt,fast,0.632363157196977
sub032,open,rt,slow,0.585865784246728
sub032,closed,accuracy,correct,0.717102856073285
sub032,closed,accuracy,incorrect,0.722825817019257
sub032,closed,accuracy_e,correct_e,0.67186106010244
sub032,closed,accuracy_e,incorrect_e,0.722825817019257
sub032,closed,rt,fast,0.67426678148369
sub032,closed,rt,slow,0.761782717846759
sub033,open,accuracy,correct,0.786240863711269
sub033,open,accuracy,incorrect,0.785710250455415
sub033,open,accuracy_e,correct_e,0.774839718844732
sub033,open,accuracy_e,incorrect_e,0.785710250455415
sub033,open,rt,fast,0.773155265752166
sub033,open,rt,slow,0.800273334060205
sub033,closed,accuracy,correct,1.13172060652316
sub033,closed,accuracy,incorrect,1.22326857307146
sub033,closed,accuracy_e,correct_e,1.05593452737572
sub033,closed,accuracy_e,incorrect_e,1.22326857307146
sub033,closed,rt,fast,1.16133382145905
sub033,closed,rt,slow,1.10168552518515
sub034,open,accuracy,correct,0.528928605084574
sub034,open,accuracy,incorrect,0.52795577355727
sub034,open,accuracy_e,correct_e,0.534758149314031
sub034,open,accuracy_e,incorrect_e,0.52795577355727
sub034,open,rt,fast,0.50972691688831
sub034,open,rt,slow,0.553704429829458
sub034,closed,accuracy,correct,0.730118417776697
sub034,closed,accuracy,incorrect,0.689082416944129
sub034,closed,accuracy_e,correct_e,0.674016255999858
sub034,closed,accuracy_e,incorrect_e,0.689082416944129
sub034,closed,rt,fast,0.718480391751366
sub034,closed,rt,slow,0.743080209674011
sub035,open,accuracy,correct,0.419286143053371
sub035,open,accuracy,incorrect,0.462436774738333
sub035,open,accuracy_e,correct_e,0.428975632673568
sub035,open,accuracy_e,incorrect_e,0.462436774738333
sub035,open,rt,fast,0.420856446707469
sub035,open,rt,slow,0.426105606803345
sub035,closed,accuracy,correct,0.521563195125657
sub035,closed,accuracy,incorrect,0.510193993646277
sub035,closed,accuracy_e,correct_e,0.500497081647045
sub035,closed,accuracy_e,incorrect_e,0.510193993646277
sub035,closed,rt,fast,0.550601866839024
sub035,closed,rt,slow,0.492991910764417
sub036,open,accuracy,correct,1.05296348082509
sub036,open,accuracy,incorrect,1.03470874838323
sub036,open,accuracy_e,correct_e,1.01134184761025
sub036,open,accuracy_e,incorrect_e,1.03470874838323
sub036,open,rt,fast,1.06367011922211
sub036,open,rt,slow,1.04168449054211
sub036,closed,accuracy,correct,1.28255241239508
sub036,closed,accuracy,incorrect,1.27224580510966
sub036,closed,accuracy_e,correct_e,1.34829352986158
sub036,closed,accuracy_e,incorrect_e,1.27224580510966
sub036,closed,rt,fast,1.28606515705672
sub036,closed,rt,slow,1.28753945672579
sub037,open,accuracy,correct,0.814733426770752
sub037,open,accuracy,incorrect,0.827122818735556
sub037,open,accuracy_e,correct_e,0.838340924372882
sub037,open,accuracy_e,incorrect_e,0.827122818735556
sub037,open,rt,fast,0.836355840607537
sub037,open,rt,slow,0.787958936753373
sub037,closed,accuracy,correct,0.942272255927706
sub037,closed,accuracy,incorrect,0.879213802340483
sub037,closed,accuracy_e,correct_e,0.97694723161342
sub037,closed,accuracy_e,incorrect_e,0.879213802340483
sub037,closed,rt,fast,0.988008869376752
sub037,closed,rt,slow,0.899493805058817
sub039,open,accuracy,correct,1.01467940460708
sub039,open,accuracy,incorrect,0.8818514552515
sub039,open,accuracy_e,correct_e,1.10676436718825
sub039,open,accuracy_e,incorrect_e,0.8818514552515
sub039,open,rt,fast,1.02531027383386
sub039,open,rt,slow,0.998636817634935
sub039,closed,accuracy,correct,1.08600971912915
sub039,closed,accuracy,incorrect,0.974027893036135
sub039,closed,accuracy_e,correct_e,1.01217970710108
sub039,closed,accuracy_e,incorrect_e,0.974027893036135
sub039,closed,rt,fast,1.11656711730447
sub039,closed,rt,slow,1.05734518672622
