sub,eye,measure,window,peak,compare,cond,value
sub035,open,visual power,1000pre,sensor,rt,slow,0.227972994734931
sub035,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0244886728908808
sub035,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,-0.0205276149223555
sub035,open,laterilsation index,1000pre,sensor,rt,fast,0.0168392924707812
sub035,open,laterilsation index,1000pre,sensor,rt,slow,0.0133166617086572
sub035,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.633259680791291
sub035,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.641134231074757
sub035,open,somatovisual balance,1000pre,sensor,rt,fast,0.621786044066458
sub035,open,somatovisual balance,1000pre,sensor,rt,slow,0.662267110219229
sub035,closed,visual power,1000pre,sensor,accuracy_e,correct_e,0.015367174512035
sub035,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.102810453496848
sub035,closed,visual power,1000pre,sensor,rt,fast,0.0779005646612187
sub035,closed,visual power,1000pre,sensor,rt,slow,0.0204586824216044
sub035,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,-3.93320296681214e-05
sub035,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0176725445982011
sub035,closed,laterilsation index,1000pre,sensor,rt,fast,0.000878569449579252
sub035,closed,laterilsation index,1000pre,sensor,rt,slow,-0.00488678978110074
sub035,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.665326414081942
sub035,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.660210086286558
sub035,closed,somatovisual balance,1000pre,sensor,rt,fast,0.674578354940481
sub035,closed,somatovisual balance,1000pre,sensor,rt,slow,0.666619001617279
sub036,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.625407674275265
sub036,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.59279907668093
sub036,open,visual power,1000pre,sensor,rt,fast,0.520403260699215
sub036,open,visual power,1000pre,sensor,rt,slow,0.67279104853232
sub036,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,-0.00379791861226252
sub036,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0574407225793858
sub036,open,laterilsation index,1000pre,sensor,rt,fast,0.0910858129343173
sub036,open,laterilsation index,1000pre,sensor,rt,slow,0.0682219121481948
sub036,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.566208266010268
sub036,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.549328236471222
sub036,open,somatovisual balance,1000pre,sensor,rt,fast,0.586938498706236
sub036,open,somatovisual balance,1000pre,sensor,rt,slow,0.562060058776674
sub036,closed,visual power,1000pre,sensor,accuracy_e,correct_e,0.184442597287387
sub036,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.215509666138125
sub036,closed,visual power,1000pre,sensor,rt,fast,0.218411834964467
sub036,closed,visual power,1000pre,sensor,rt,slow,0.271950727519078
sub036,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0517004167811246
sub036,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,-0.021300665933579
sub036,closed,laterilsation index,1000pre,sensor,rt,fast,0.0174897455052315
sub036,closed,laterilsation index,1000pre,sensor,rt,slow,0.00414699714182626
sub036,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.577929037697562
sub036,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.567690034377804
sub036,closed,somatovisual balance,1000pre,sensor,rt,fast,0.577886906932853
sub036,closed,somatovisual balance,1000pre,sensor,rt,slow,0.589256631902859
sub037,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.226692448956989
sub037,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,-0.0377848514023288
sub037,open,visual power,1000pre,sensor,rt,fast,0.141066878540143
sub037,open,visual power,1000pre,sensor,rt,slow,0.0684784628776399
sub037,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,-0.144546761064717
sub037,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0806354189204559
sub037,open,laterilsation index,1000pre,sensor,rt,fast,0.0219384539730338
sub037,open,laterilsation index,1000pre,sensor,rt,slow,-0.0258806818967448
sub037,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.353458081895738
sub037,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.4469515595549
sub037,open,somatovisual balance,1000pre,sensor,rt,fast,0.456870699343446
sub037,open,somatovisual balance,1000pre,sensor,rt,slow,0.439780757693104
sub037,closed,visual power,1000pre,sensor,accuracy_e,correct_e,-0.200288547091992
sub037,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,-0.278319206937251
sub037,closed,visual power,1000pre,sensor,rt,fast,0.0374115397199622
sub037,closed,visual power,1000pre,sensor,rt,slow,-0.176046337437384
sub037,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0139754637730753
sub037,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,-0.00112140412474646
sub037,closed,laterilsation index,1000pre,sensor,rt,fast,0.0326531281700372
sub037,closed,laterilsation index,1000pre,sensor,rt,slow,0.0414756439356701
sub037,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.566562256927759
sub037,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.485223200832927
sub037,closed,somatovisual balance,1000pre,sensor,rt,fast,0.613679229681452
sub037,closed,somatovisual balance,1000pre,sensor,rt,slow,0.537597809014615
sub039,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.494316391566931
sub039,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.207825664530309
sub039,open,visual power,1000pre,sensor,rt,fast,0.43193918593366
sub039,open,visual power,1000pre,sensor,rt,slow,0.409314874143973
sub039,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0668939707920009
sub039,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,-0.044391774011647
sub039,open,laterilsation index,1000pre,sensor,rt,fast,0.0447548484991017
sub039,open,laterilsation index,1000pre,sensor,rt,slow,-0.00857348811235288
sub039,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.889525089609217
sub039,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.862835377581454
sub039,open,somatovisual balance,1000pre,sensor,rt,fast,0.875358627647748
sub039,open,somatovisual balance,1000pre,sensor,rt,slow,0.872229607352976
sub039,closed,visual power,1000pre,sensor,accuracy_e,correct_e,0.320388788005654
sub039,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.104170227878056
sub039,closed,visual power,1000pre,sensor,rt,fast,0.160470666725789
sub039,closed,visual power,1000pre,sensor,rt,slow,0.144055372977873
sub039,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.00545322729544127
sub039,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,-0.0587730364037419
sub039,closed,laterilsation index,1000pre,sensor,rt,fast,0.0403525526680403
sub039,closed,laterilsation index,1000pre,sensor,rt,slow,-0.00961958370366123
sub039,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.908486688982818
sub039,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.875965588506713
sub039,closed,somatovisual balance,1000pre,sensor,rt,fast,0.911214251885787
sub039,closed,somatovisual balance,1000pre,sensor,rt,slow,0.904589235283117
