sub,eye,roi,window,compare,cond,value
sub003,closed,V3v,stim500pre,accuracy_e,incorrect_e,0.111598478027997
sub003,closed,V3v,stim500pre,rt,fast,0.22838325434694
sub003,closed,V3v,stim500pre,rt,slow,-0.138762398284225
sub004,open,V1d,stim500pre,accuracy,correct,0.00400003909536671
sub004,open,V1d,stim500pre,accuracy,incorrect,0.159028485702867
sub004,open,V1d,stim500pre,accuracy_e,correct_e,-0.0656890594831314
sub004,open,V1d,stim500pre,accuracy_e,incorrect_e,0.159028485702867
sub004,open,V1d,stim500pre,rt,fast,0.11687705336175
sub004,open,V1d,stim500pre,rt,slow,-0.0945835112993044
sub004,open,V1v,stim500pre,accuracy,correct,0.163645664859379
sub004,open,V1v,stim500pre,accuracy,incorrect,0.0229779345486143
sub004,open,V1v,stim500pre,accuracy_e,correct_e,0.542436386760879
sub004,open,V1v,stim500pre,accuracy_e,incorrect_e,0.0229779345486143
sub004,open,V1v,stim500pre,rt,fast,0.231861510996908
sub004,open,V1v,stim500pre,rt,slow,0.0945680753474076
sub004,open,V2d,stim500pre,accuracy,correct,0.0377973253093514
sub004,open,V2d,stim500pre,accuracy,incorrect,0.647170191758489
sub004,open,V2d,stim500pre,accuracy_e,correct_e,-0.195033710558875
sub004,open,V2d,stim500pre,accuracy_e,incorrect_e,0.647170191758489
sub004,open,V2d,stim500pre,rt,fast,0.259002237636365
sub004,open,V2d,stim500pre,rt,slow,-0.14962050547214
sub004,open,V3a,stim500pre,accuracy,correct,0.112214637922737
sub004,open,V3a,stim500pre,accuracy,incorrect,0.560386485173802
sub004,open,V3a,stim500pre,accuracy_e,correct_e,0.188329213144343
sub004,open,V3a,stim500pre,accuracy_e,incorrect_e,0.560386485173802
sub004,open,V3a,stim500pre,rt,fast,0.070177518606021
sub004,open,V3a,stim500pre,rt,slow,0.154104987641813
sub004,open,V3b,stim500pre,accuracy,correct,0.0235403288945124
sub004,open,V3b,stim500pre,accuracy,incorrect,-0.368639469440118
sub004,open,V3b,stim500pre,accuracy_e,correct_e,-0.176400796809653
sub004,open,V3b,stim500pre,accuracy_e,incorrect_e,-0.368639469440118
sub004,open,V3b,stim500pre,rt,fast,0.160516835050419
sub004,open,V3b,stim500pre,rt,slow,-0.106322577707537
sub004,open,V3d,stim500pre,accuracy,correct,0.136828280852644
sub004,open,V3d,stim500pre,accuracy,incorrect,0.951402394833073
sub004,open,V3d,stim500pre,accuracy_e,correct_e,0.119680943554552
sub004,open,V3d,stim500pre,accuracy_e,incorrect_e,0.951402394833073
sub004,open,V3d,stim500pre,rt,fast,0.130839786846434
sub004,open,V3d,stim500pre,rt,slow,0.148226970064678
sub004,open,V3v,stim500pre,accuracy,correct,0.190807415337435
sub004,open,V3v,stim500pre,accuracy,incorrect,0.282895777343236
sub004,open,V3v,stim500pre,accuracy_e,correct_e,0.182554800794049
sub004,open,V3v,stim500pre,accuracy_e,incorrect_e,0.282895777343236
sub004,open,V3v,stim500pre,rt,fast,0.329121150484572
sub004,open,V3v,stim500pre,rt,slow,0.0515865732358255
sub004,closed,V1d,stim500pre,accuracy,correct,0.205048254103041
sub004,closed,V1d,stim500pre,accuracy,incorrect,0.282441897297643
sub004,closed,V1d,stim500pre,accuracy_e,correct_e,0.566281405309098
sub004,closed,V1d,stim500pre,accuracy_e,incorrect_e,0.282441897297643
sub004,closed,V1d,stim500pre,rt,fast,0.24604944813989
sub004,closed,V1d,stim500pre,rt,slow,0.161825072941108
sub004,closed,V1v,stim500pre,accuracy,correct,0.15365314304918
sub004,closed,V1v,stim500pre,accuracy,incorrect,-0.0290807891326036
sub004,closed,V1v,stim500pre,accuracy_e,correct_e,0.545347987291477
sub004,closed,V1v,stim500pre,accuracy_e,incorrect_e,-0.0290807891326036
sub004,closed,V1v,stim500pre,rt,fast,-0.00578359958504019
sub004,closed,V1v,stim500pre,rt,slow,0.32849832360833
sub004,closed,V2d,stim500pre,accuracy,correct,0.102797233653739
sub004,closed,V2d,stim500pre,accuracy,incorrect,0.0756849686213906
sub004,closed,V2d,stim500pre,accuracy_e,correct_e,0.201230747097235
sub004,closed,V2d,stim500pre,accuracy_e,incorrect_e,0.0756849686213906
sub004,closed,V2d,stim500pre,rt,fast,0.0926272201964879
sub004,closed,V2d,stim500pre,rt,slow,0.123661341200003
sub004,closed,V3a,stim500pre,accuracy,correct,0.0350195549396989
sub004,closed,V3a,stim500pre,accuracy,incorrect,-0.290154393951119
sub004,closed,V3a,stim500pre,accuracy_e,correct_e,-0.0503359866207006
sub004,closed,V3a,stim500pre,accuracy_e,incorrect_e,-0.290154393951119
sub004,closed,V3a,stim500pre,rt,fast,-0.0855564013397319
sub004,closed,V3a,stim500pre,rt,slow,0.177969048891301
sub004,closed,V3b,stim500pre,accuracy,correct,0.389608398100128
sub004,closed,V3b,stim500pre,accuracy,incorrect,-0.0669194003268184
sub004,closed,V3b,stim500pre,accuracy_e,correct_e,0.4786801942209
sub004,closed,V3b,stim500pre,accuracy_e,incorrect_e,-0.0669194003268184
sub004,closed,V3b,stim500pre,rt,fast,0.30793410597951
sub004,closed,V3b,stim500pre,rt,slow,0.496984097502603
sub004,closed,V3d,stim500pre,accuracy,correct,0.242233820824268
sub004,closed,V3d,stim500pre,accuracy,incorrect,-0.23526344505125
sub004,closed,V3d,stim500pre,accuracy_e,correct_e,0.744822347846648
sub004,closed,V3d,stim500pre,accuracy_e,incorrect_e,-0.23526344505125
sub004,closed,V3d,stim500pre,rt,fast,0.116451682716313
sub004,closed,V3d,stim500pre,rt,slow,0.417373418832916
sub004,closed,V3v,stim500pre,accuracy,correct,0.099856134762635
sub004,closed,V3v,stim500pre,accuracy,incorrect,-0.169841347917665
sub004,closed,V3v,stim500pre,accuracy_e,correct_e,0.171766031983436
sub004,closed,V3v,stim500pre,accuracy_e,incorrect_e,-0.169841347917665
sub004,closed,V3v,stim500pre,rt,fast,-0.0319254007781571
sub004,closed,V3v,stim500pre,rt,slow,0.224834268275195
sub005,open,V1d,stim500pre,accuracy,correct,0.22774034530619
sub005,open,V1d,stim500pre,accuracy,incorrect,-0.181713910950254
sub005,open,V1d,stim500pre,accuracy_e,correct_e,0.373518871325471
sub005,open,V1d,stim500pre,accuracy_e,incorrect_e,-0.181713910950254
sub005,open,V1d,stim500pre,rt,fast,0.418893404381932
sub005,open,V1d,stim500pre,rt,slow,0.0617686761818937
sub005,open,V1v,stim500pre,accuracy,correct,0.289845399881098
sub005,open,V1v,stim500pre,accuracy,incorrect,-0.155773736452961
sub005,open,V1v,stim500pre,accuracy_e,correct_e,0.438609110601521
sub005,open,V1v,stim500pre,accuracy_e,incorrect_e,-0.155773736452961
sub005,open,V1v,stim500pre,rt,fast,0.503226404344417
sub005,open,V1v,stim500pre,rt,slow,0.103123188218925
sub005,open,V2d,stim500pre,accuracy,correct,0.240093103297584
sub005,open,V2d,stim500pre,accuracy,incorrect,-0.187870347364601
sub005,open,V2d,stim500pre,accuracy_e,correct_e,0.348598920475467
sub005,open,V2d,stim500pre,accuracy_e,incorrect_e,-0.187870347364601
sub005,open,V2d,stim500pre,rt,fast,0.486346770944797
sub005,open,V2d,stim500pre,rt,slow,0.0239998191020564
sub005,open,V3a,stim500pre,accuracy,correct,0.259090018480885
sub005,open,V3a,stim500pre,accuracy,incorrect,0.0694215407799064
sub005,open,V3a,stim500pre,accuracy_e,correct_e,0.259555400676186
sub005,open,V3a,stim500pre,accuracy_e,incorrect_e,0.0694215407799064
sub005,open,V3a,stim500pre,rt,fast,0.191187223703687
sub005,open,V3a,stim500pre,rt,slow,0.329644723285658
sub005,open,V3b,stim500pre,accuracy,correct,-0.0199132436900638
sub005,open,V3b,stim500pre,accuracy,incorrect,0.320147390625608
sub005,open,V3b,stim500pre,accuracy_e,correct_e,0.0264566602778657
sub005,open,V3b,stim500pre,accuracy_e,incorrect_e,0.320147390625608
sub005,open,V3b,stim500pre,rt,fast,-0.0828104499604289
sub005,open,V3b,stim500pre,rt,slow,0.0467707595035761
sub005,open,V3d,stim500pre,accuracy,correct,0.306522868953236
sub005,open,V3d,stim500pre,accuracy,incorrect,-0.0834725705885123
sub005,open,V3d,stim500pre,accuracy_e,correct_e,0.263413093906115
sub005,open,V3d,stim500pre,accuracy_e,incorrect_e,-0.0834725705885123
sub005,open,V3d,stim500pre,rt,fast,0.432858223026415
sub005,open,V3d,stim500pre,rt,slow,0.177676025722037
sub005,open,V3v,stim500pre,accuracy,correct,0.244204056351546
sub005,open,V3v,stim500pre,accuracy,incorrect,-0.088354111743747
sub005,open,V3v,stim500pre,accuracy_e,correct_e,0.300189208826692
sub005,open,V3v,stim500pre,accuracy_e,incorrect_e,-0.088354111743747
sub005,open,V3v,stim500pre,rt,fast,0.280333060114203
sub005,open,V3v,stim500pre,rt,slow,0.209237136956355
sub005,closed,V1d,stim500pre,accuracy,correct,-0.458437137646943
sub005,closed,V1d,stim500pre,accuracy,incorrect,-0.369324509904219
sub005,closed,V1d,stim500pre,accuracy_e,correct_e,-0.422961666462913
sub005,closed,V1d,stim500pre,accuracy_e,incorrect_e,-0.369324509904219
sub005,closed,V1d,stim500pre,rt,fast,-0.417924267445435
