sub,eyes,measure,roi,cond,compare,window,peak,band,value
sub002,open,visual power,Brodmann area 18,correct,accuracy,500pre,source,beta,-0.127832667278756
sub002,open,visual power,Brodmann area 18,incorrect,accuracy,500pre,source,beta,0.129893410676598
sub002,open,visual power,Brodmann area 18,correct_e,accuracy_e,500pre,source,beta,-0.240812722531572
sub002,open,visual power,Brodmann area 18,incorrect_e,accuracy_e,500pre,source,beta,0.129893410676598
sub002,open,visual power,Brodmann area 18,fast,rt,500pre,source,beta,-0.119202812119303
sub002,open,visual power,Brodmann area 18,slow,rt,500pre,source,beta,-0.0867725910310193
sub002,open,visual power,Brodmann area 19,correct,accuracy,500pre,source,beta,-0.129182649727083
sub002,open,visual power,Brodmann area 19,incorrect,accuracy,500pre,source,beta,0.127855168074318
sub002,open,visual power,Brodmann area 19,correct_e,accuracy_e,500pre,source,beta,-0.0155567275828843
sub002,open,visual power,Brodmann area 19,incorrect_e,accuracy_e,500pre,source,beta,0.127855168074318
sub002,open,visual power,Brodmann area 19,fast,rt,500pre,source,beta,-0.227963172064499
sub002,open,visual power,Brodmann area 19,slow,rt,500pre,source,beta,-0.00574627863009789
sub002,closed,visual power,vtpm V1,correct,accuracy,500pre,source,beta,-0.0751378716565306
sub002,closed,visual power,vtpm V1,incorrect,accuracy,500pre,source,beta,0.00572531438153593
sub002,closed,visual power,vtpm V1,correct_e,accuracy_e,500pre,source,beta,-0.0673094669513873
sub002,closed,visual power,vtpm V1,incorrect_e,accuracy_e,500pre,source,beta,0.00572531438153593
sub002,closed,visual power,vtpm V1,fast,rt,500pre,source,beta,0.109747354484409
sub002,closed,visual power,vtpm V1,slow,rt,500pre,source,beta,-0.176104675352306
sub002,closed,visual power,vtpm V2,correct,accuracy,500pre,source,beta,0.0636471586012953
sub002,closed,visual power,vtpm V2,incorrect,accuracy,500pre,source,beta,0.0433354038194939
sub002,closed,visual power,vtpm V2,correct_e,accuracy_e,500pre,source,beta,0.0732634446692283
sub002,closed,visual power,vtpm V2,incorrect_e,accuracy_e,500pre,source,beta,0.0433354038194939
sub002,closed,visual power,vtpm V2,fast,rt,500pre,source,beta,0.287057813487965
sub002,closed,visual power,vtpm V2,slow,rt,500pre,source,beta,-0.122014541374983
sub002,closed,visual power,vtpm V3,correct,accuracy,500pre,source,beta,0.00809869877949482
sub002,closed,visual power,vtpm V3,incorrect,accuracy,500pre,source,beta,-0.143282356548726
sub002,closed,visual power,vtpm V3,correct_e,accuracy_e,500pre,source,beta,-0.0420889325533571
sub002,closed,visual power,vtpm V3,incorrect_e,accuracy_e,500pre,source,beta,-0.143282356548726
sub002,closed,visual power,vtpm V3,fast,rt,500pre,source,beta,0.146033287846163
sub002,closed,visual power,vtpm V3,slow,rt,500pre,source,beta,-0.0941577602193973
sub002,closed,visual power,Brodmann area 17,correct,accuracy,500pre,source,beta,0.119770607986213
sub002,closed,visual power,Brodmann area 17,incorrect,accuracy,500pre,source,beta,-0.0670051175236985
sub002,closed,visual power,Brodmann area 17,correct_e,accuracy_e,500pre,source,beta,0.0820379364040249
sub002,closed,visual power,Brodmann area 17,incorrect_e,accuracy_e,500pre,source,beta,-0.0670051175236985
sub002,closed,visual power,Brodmann area 17,fast,rt,500pre,source,beta,0.371774354984317
sub002,closed,visual power,Brodmann area 17,slow,rt,500pre,source,beta,-0.0490014989785415
sub002,closed,visual power,Brodmann area 18,correct,accuracy,500pre,source,beta,0.0139517777642015
sub002,closed,visual power,Brodmann area 18,incorrect,accuracy,500pre,source,beta,-0.157619407686353
sub002,closed,visual power,Brodmann area 18,correct_e,accuracy_e,500pre,source,beta,-0.0520667531541719
sub002,closed,visual power,Brodmann area 18,incorrect_e,accuracy_e,500pre,source,beta,-0.157619407686353
sub002,closed,visual power,Brodmann area 18,fast,rt,500pre,source,beta,0.23291852514657
sub002,closed,visual power,Brodmann area 18,slow,rt,500pre,source,beta,-0.126168534207861
sub002,closed,visual power,Brodmann area 19,correct,accuracy,500pre,source,beta,-0.0472252902552576
sub002,closed,visual power,Brodmann area 19,incorrect,accuracy,500pre,source,beta,-0.104593052245156
sub002,closed,visual power,Brodmann area 19,correct_e,accuracy_e,500pre,source,beta,-0.0869072480502864
sub002,closed,visual power,Brodmann area 19,incorrect_e,accuracy_e,500pre,source,beta,-0.104593052245156
sub002,closed,visual power,Brodmann area 19,fast,rt,500pre,source,beta,0.07059538726042
sub002,closed,visual power,Brodmann area 19,slow,rt,500pre,source,beta,-0.128785933896016
sub003,open,visual power,vtpm V1,correct,accuracy,500pre,source,alpha,0.0271401459859671
sub003,open,visual power,vtpm V1,incorrect,accuracy,500pre,source,alpha,0.432599660014847
sub003,open,visual power,vtpm V1,correct_e,accuracy_e,500pre,source,alpha,0.130992514332504
sub003,open,visual power,vtpm V1,incorrect_e,accuracy_e,500pre,source,alpha,0.432599660014847
sub003,open,visual power,vtpm V1,fast,rt,500pre,source,alpha,0.203108133471338
sub003,open,visual power,vtpm V1,slow,rt,500pre,source,alpha,-0.096037636488918
sub003,open,visual power,vtpm V2,correct,accuracy,500pre,source,alpha,0.0580873650484037
sub003,open,visual power,vtpm V2,incorrect,accuracy,500pre,source,alpha,0.358898244657853
sub003,open,visual power,vtpm V2,correct_e,accuracy_e,500pre,source,alpha,0.146640629068947
sub003,open,visual power,vtpm V2,incorrect_e,accuracy_e,500pre,source,alpha,0.358898244657853
sub003,open,visual power,vtpm V2,fast,rt,500pre,source,alpha,0.230226479828036
sub003,open,visual power,vtpm V2,slow,rt,500pre,source,alpha,-0.0215105106799025
