sub,eye,roi,window,compare,cond,value
sub008,closed,Brodmann area 19,stim500pre,accuracy,correct,-0.183510524268102
sub008,closed,Brodmann area 19,stim500pre,accuracy,incorrect,-0.481539820758141
sub008,closed,Brodmann area 19,stim500pre,accuracy_e,correct_e,-0.227222168866514
sub008,closed,Brodmann area 19,stim500pre,accuracy_e,incorrect_e,-0.481539820758141
sub008,closed,Brodmann area 19,stim500pre,rt,fast,-0.137926583927067
sub008,closed,Brodmann area 19,stim500pre,rt,slow,-0.232205015196356
sub009,open,Brodmann area 17,stim500pre,accuracy,correct,-0.149982104529871
sub009,open,Brodmann area 17,stim500pre,accuracy,incorrect,-0.0293996768122774
sub009,open,Brodmann area 17,stim500pre,accuracy_e,correct_e,-0.148576769525122
sub009,open,Brodmann area 17,stim500pre,accuracy_e,incorrect_e,-0.0293996768122774
sub009,open,Brodmann area 17,stim500pre,rt,fast,-0.227934173041687
sub009,open,Brodmann area 17,stim500pre,rt,slow,-0.0878507479677059
sub009,open,Brodmann area 18,stim500pre,accuracy,correct,0.0213006078886751
sub009,open,Brodmann area 18,stim500pre,accuracy,incorrect,0.13613153638975
sub009,open,Brodmann area 18,stim500pre,accuracy_e,correct_e,-0.00622233711160309
sub009,open,Brodmann area 18,stim500pre,accuracy_e,incorrect_e,0.13613153638975
sub009,open,Brodmann area 18,stim500pre,rt,fast,0.0533253395895099
sub009,open,Brodmann area 18,stim500pre,rt,slow,-0.0155183032196604
sub009,open,Brodmann area 19,stim500pre,accuracy,correct,-0.151364731707588
sub009,open,Brodmann area 19,stim500pre,accuracy,incorrect,0.012476549475661
sub009,open,Brodmann area 19,stim500pre,accuracy_e,correct_e,-0.227906259661732
sub009,open,Brodmann area 19,stim500pre,accuracy_e,incorrect_e,0.012476549475661
sub009,open,Brodmann area 19,stim500pre,rt,fast,-0.119275263337077
sub009,open,Brodmann area 19,stim500pre,rt,slow,-0.179458290733907
sub009,closed,Brodmann area 17,stim500pre,accuracy,correct,-0.241574819096203
sub009,closed,Brodmann area 17,stim500pre,accuracy,incorrect,-0.138045215263297
sub009,closed,Brodmann area 17,stim500pre,accuracy_e,correct_e,-0.282336830235971
sub009,closed,Brodmann area 17,stim500pre,accuracy_e,incorrect_e,-0.138045215263297
sub009,closed,Brodmann area 17,stim500pre,rt,fast,-0.170652242208342
sub009,closed,Brodmann area 17,stim500pre,rt,slow,-0.31498370882303
sub009,closed,Brodmann area 18,stim500pre,accuracy,correct,-0.330997916288844
sub009,closed,Brodmann area 18,stim500pre,accuracy,incorrect,-0.292779848018228
sub009,closed,Brodmann area 18,stim500pre,accuracy_e,correct_e,-0.363816856748549
sub009,closed,Brodmann area 18,stim500pre,accuracy_e,incorrect_e,-0.292779848018228
sub009,closed,Brodmann area 18,stim500pre,rt,fast,-0.355505651526177
sub009,closed,Brodmann area 18,stim500pre,rt,slow,-0.305604309904483
sub009,closed,Brodmann area 19,stim500pre,accuracy,correct,-0.217051701357839
sub009,closed,Brodmann area 19,stim500pre,accuracy,incorrect,-0.204290369176903
sub009,closed,Brodmann area 19,stim500pre,accuracy_e,correct_e,-0.161602069059635
sub009,closed,Brodmann area 19,stim500pre,accuracy_e,incorrect_e,-0.204290369176903
sub009,closed,Brodmann area 19,stim500pre,rt,fast,-0.311440523620173
sub009,closed,Brodmann area 19,stim500pre,rt,slow,-0.118459644186817
sub010,open,Brodmann area 17,stim500pre,accuracy,correct,-0.110809823105179
sub010,open,Brodmann area 17,stim500pre,accuracy,incorrect,-0.180999566396712
sub010,open,Brodmann area 17,stim500pre,accuracy_e,correct_e,-0.192192706449671
sub010,open,Brodmann area 17,stim500pre,accuracy_e,incorrect_e,-0.180999566396712
sub010,open,Brodmann area 17,stim500pre,rt,fast,-0.121279131403602
sub010,open,Brodmann area 17,stim500pre,rt,slow,-0.0999606371552617
sub010,open,Brodmann area 18,stim500pre,accuracy,correct,0.211896599689654
sub010,open,Brodmann area 18,stim500pre,accuracy,incorrect,-0.05172724101797
sub010,open,Brodmann area 18,stim500pre,accuracy_e,correct_e,-0.0369471639733543
sub010,open,Brodmann area 18,stim500pre,accuracy_e,incorrect_e,-0.05172724101797
sub010,open,Brodmann area 18,stim500pre,rt,fast,0.265174728708257
sub010,open,Brodmann area 18,stim500pre,rt,slow,0.163580887203618
sub010,open,Brodmann area 19,stim500pre,accuracy,correct,0.314899939471791
sub010,open,Brodmann area 19,stim500pre,accuracy,incorrect,0.263489552223486
sub010,open,Brodmann area 19,stim500pre,accuracy_e,correct_e,0.151871406860222
sub010,open,Brodmann area 19,stim500pre,accuracy_e,incorrect_e,0.263489552223486
