sub,eye,measure,window,peak,compare,cond,value
sub020,closed,somatovisual balance,500pre,sensor,rt,fast,0.702449423671771
sub020,closed,somatovisual balance,500pre,sensor,rt,slow,0.70043464631594
sub021,open,visual power,500pre,sensor,accuracy_e,correct_e,0.443757964405633
sub021,open,visual power,500pre,sensor,accuracy_e,incorrect_e,0.323083722166847
sub021,open,visual power,500pre,sensor,rt,fast,0.470443766060315
sub021,open,visual power,500pre,sensor,rt,slow,0.516076906654399
sub021,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0926504536595253
sub021,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0417085467552588
sub021,open,laterilsation index,500pre,sensor,rt,fast,0.210795573003019
sub021,open,laterilsation index,500pre,sensor,rt,slow,-0.032766844391927
sub021,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.686155415476536
sub021,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.659623178356025
sub021,open,somatovisual balance,500pre,sensor,rt,fast,0.716894436004097
sub021,open,somatovisual balance,500pre,sensor,rt,slow,0.652052346294064
sub021,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.0410966013823564
sub021,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.11959872627037
sub021,closed,visual power,500pre,sensor,rt,fast,-0.117359570193448
sub021,closed,visual power,500pre,sensor,rt,slow,0.0110848651126048
sub021,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.131771442933706
sub021,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0639137860480559
sub021,closed,laterilsation index,500pre,sensor,rt,fast,0.0816469238284227
sub021,closed,laterilsation index,500pre,sensor,rt,slow,0.0714106606797532
sub021,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.756159624214328
sub021,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.719803780139437
sub021,closed,somatovisual balance,500pre,sensor,rt,fast,0.747910741165222
sub021,closed,somatovisual balance,500pre,sensor,rt,slow,0.740421520707621
sub022,open,visual power,500pre,sensor,accuracy_e,correct_e,0.653764464834363
sub022,open,visual power,500pre,sensor,accuracy_e,incorrect_e,1.21412004557023
sub022,open,visual power,500pre,sensor,rt,fast,0.476388362027412
sub022,open,visual power,500pre,sensor,rt,slow,0.560892352409665
sub022,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.125110888164885
sub022,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.132925149262255
sub022,open,laterilsation index,500pre,sensor,rt,fast,0.129117515974153
sub022,open,laterilsation index,500pre,sensor,rt,slow,0.127396984840613
sub022,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.843760461738333
sub022,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.84859236828011
sub022,open,somatovisual balance,500pre,sensor,rt,fast,0.836287866362001
sub022,open,somatovisual balance,500pre,sensor,rt,slow,0.843825458807553
sub022,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.128241208613856
sub022,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.197409930249978
sub022,closed,visual power,500pre,sensor,rt,fast,-0.107092798175652
sub022,closed,visual power,500pre,sensor,rt,slow,-0.0818690097711765
sub022,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0641353439353189
sub022,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.113208039601194
sub022,closed,laterilsation index,500pre,sensor,rt,fast,0.15349312630884
sub022,closed,laterilsation index,500pre,sensor,rt,slow,0.0608467411929267
sub022,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.8549028976763
sub022,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.86980794945308
sub022,closed,somatovisual balance,500pre,sensor,rt,fast,0.886259127045168
sub022,closed,somatovisual balance,500pre,sensor,rt,slow,0.869035253925697
sub023,open,visual power,500pre,sensor,accuracy_e,correct_e,0.264648270309103
sub023,open,visual power,500pre,sensor,accuracy_e,incorrect_e,0.0995274868609611
sub023,open,visual power,500pre,sensor,rt,fast,0.304121385038807
sub023,open,visual power,500pre,sensor,rt,slow,0.207349253182741
sub023,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.180102052688096
sub023,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.165101205591704
sub023,open,laterilsation index,500pre,sensor,rt,fast,0.198089823831923
sub023,open,laterilsation index,500pre,sensor,rt,slow,0.0917137529892697
sub023,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.340176244464598
sub023,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.22252871269
sub023,open,somatovisual balance,500pre,sensor,rt,fast,0.449042339643194
sub023,open,somatovisual balance,500pre,sensor,rt,slow,0.192833680603366
sub023,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.0363554626473688
sub023,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.171197094101015
sub023,closed,visual power,500pre,sensor,rt,fast,-0.14210379575818
sub023,closed,visual power,500pre,sensor,rt,slow,-0.175506577524657
sub023,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.265284918581895
sub023,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0836722758570341
sub023,closed,laterilsation index,500pre,sensor,rt,fast,0.130108973151705
sub023,closed,laterilsation index,500pre,sensor,rt,slow,0.157710907446446
sub023,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.563948990130051
sub023,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.387420939305254
sub023,closed,somatovisual balance,500pre,sensor,rt,fast,0.555199147465553
sub023,closed,somatovisual balance,500pre,sensor,rt,slow,0.478616618263495
sub024,open,visual power,500pre,sensor,accuracy_e,correct_e,2.20484382751308
sub024,open,visual power,500pre,sensor,accuracy_e,incorrect_e,0.765451788289929
sub024,open,visual power,500pre,sensor,rt,fast,1.41150369820031
sub024,open,visual power,500pre,sensor,rt,slow,1.34199859470314
sub024,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0177674127019296
sub024,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0275068327256742
sub024,open,laterilsation index,500pre,sensor,rt,fast,0.0116517872352966
sub024,open,laterilsation index,500pre,sensor,rt,slow,-0.00567574279803358
sub024,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.627987167852427
sub024,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.599991030880048
sub024,open,somatovisual balance,500pre,sensor,rt,fast,0.551621686062085
sub024,open,somatovisual balance,500pre,sensor,rt,slow,0.607478734056254
sub024,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.0938972454811878
sub024,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,0.119556840286046
sub024,closed,visual power,500pre,sensor,rt,fast,-0.162545326703516
sub024,closed,visual power,500pre,sensor,rt,slow,-0.0461745577983469
sub024,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0613700294641446
sub024,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,-0.0230168640438862
sub024,closed,laterilsation index,500pre,sensor,rt,fast,0.0313524406274594
sub024,closed,laterilsation index,500pre,sensor,rt,slow,0.0660061891588825
sub024,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.675464948882609
sub024,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.648970501887452
sub024,closed,somatovisual balance,500pre,sensor,rt,fast,0.680554132389693
sub024,closed,somatovisual balance,500pre,sensor,rt,slow,0.694746006968345
sub025,open,visual power,500pre,sensor,accuracy_e,correct_e,1.53576086989238
sub025,open,visual power,500pre,sensor,accuracy_e,incorrect_e,0.808264404161269
sub025,open,visual power,500pre,sensor,rt,fast,1.48394041077185
sub025,open,visual power,500pre,sensor,rt,slow,1.59085745055971
sub025,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.00535714071023532
sub025,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0742992093710334
sub025,open,laterilsation index,500pre,sensor,rt,fast,-0.0494761527713277
sub025,open,laterilsation index,500pre,sensor,rt,slow,0.0779048915608268
sub025,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.598621434335608
sub025,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.566667654926373
sub025,open,somatovisual balance,500pre,sensor,rt,fast,0.60257271696317
sub025,open,somatovisual balance,500pre,sensor,rt,slow,0.595556748535559
sub025,closed,visual power,500pre,sensor,accuracy_e,correct_e,0.0500697070240229
sub025,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,0.0812086289652235
sub025,closed,visual power,500pre,sensor,rt,fast,0.148437829742768
sub025,closed,visual power,500pre,sensor,rt,slow,0.066361144992248
sub025,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,-0.0176188662401459
sub025,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0213877538492859
sub025,closed,laterilsation index,500pre,sensor,rt,fast,0.0131390012412163
sub025,closed,laterilsation index,500pre,sensor,rt,slow,-0.0454598159187743
sub025,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.718246300032256
sub025,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.747868507521957
sub025,closed,somatovisual balance,500pre,sensor,rt,fast,0.767901796318299
sub025,closed,somatovisual balance,500pre,sensor,rt,slow,0.695009876694257
sub026,open,visual power,500pre,sensor,accuracy_e,correct_e,0.009924539245003
sub026,open,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.140352162080961
sub026,open,visual power,500pre,sensor,rt,fast,-0.0737433997090357
sub026,open,visual power,500pre,sensor,rt,slow,-0.0952199640456478
sub026,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,-0.0203429696909318
sub026,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0530454958323931
sub026,open,laterilsation index,500pre,sensor,rt,fast,-0.0297094687433541
sub026,open,laterilsation index,500pre,sensor,rt,slow,-0.0592793650638923
sub026,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.338538422652583
sub026,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.321486672194909
sub026,open,somatovisual balance,500pre,sensor,rt,fast,0.316296770940461
sub026,open,somatovisual balance,500pre,sensor,rt,slow,0.27837965060793
sub026,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.276572791946404
sub026,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.260619948994866
sub026,closed,visual power,500pre,sensor,rt,fast,-0.210983055725113
sub026,closed,visual power,500pre,sensor,rt,slow,-0.221122100047362
sub026,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0581551170914213
sub026,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0224699620314608
sub026,closed,laterilsation index,500pre,sensor,rt,fast,-0.0277216662146532
sub026,closed,laterilsation index,500pre,sensor,rt,slow,0.0690228741357892
sub026,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.450525098694857
sub026,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.405802091530382
sub026,closed,somatovisual balance,500pre,sensor,rt,fast,0.417062897771558
sub026,closed,somatovisual balance,500pre,sensor,rt,slow,0.486723947443659
sub027,open,visual power,500pre,sensor,accuracy_e,correct_e,0.461001283407293
sub027,open,visual power,500pre,sensor,accuracy_e,incorrect_e,0.441058648013222
sub027,open,visual power,500pre,sensor,rt,fast,0.530326084371435
sub027,open,visual power,500pre,sensor,rt,slow,0.442213341860275
sub027,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.058274852981521
sub027,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,-0.0409092711723848
sub027,open,laterilsation index,500pre,sensor,rt,fast,0.0731739098062758
sub027,open,laterilsation index,500pre,sensor,rt,slow,0.0672273295868003
sub027,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.513963645208822
sub027,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.501172695820892
sub027,open,somatovisual balance,500pre,sensor,rt,fast,0.514223636909319
sub027,open,somatovisual balance,500pre,sensor,rt,slow,0.531430965422423
sub027,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.252058894939095
sub027,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.0953238010359635
sub027,closed,visual power,500pre,sensor,rt,fast,-0.151697942063992
sub027,closed,visual power,500pre,sensor,rt,slow,-0.104193519155716
sub027,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0463922122561005
sub027,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,-0.000417667608122709
sub027,closed,laterilsation index,500pre,sensor,rt,fast,0.0342430143944822
sub027,closed,laterilsation index,500pre,sensor,rt,slow,0.00807449052350802
sub027,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.569220232089916
sub027,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.591184272955557
sub027,closed,somatovisual balance,500pre,sensor,rt,fast,0.581730906976676
sub027,closed,somatovisual balance,500pre,sensor,rt,slow,0.55680442759923
sub028,open,visual power,500pre,sensor,accuracy_e,correct_e,-0.273690072332029
sub028,open,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.148006772713189
sub028,open,visual power,500pre,sensor,rt,fast,-0.231828460611094
sub028,open,visual power,500pre,sensor,rt,slow,-0.0971795781324008
sub028,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0919333374107906
sub028,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.16783758884493
sub028,open,laterilsation index,500pre,sensor,rt,fast,0.185088839864845
sub028,open,laterilsation index,500pre,sensor,rt,slow,0.101267889055501
sub028,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.605012298988111
sub028,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.629547606082842
sub028,open,somatovisual balance,500pre,sensor,rt,fast,0.636322870654205
sub028,open,somatovisual balance,500pre,sensor,rt,slow,0.627920856785007
sub028,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.21143571913797
sub028,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.0388031383339624
sub028,closed,visual power,500pre,sensor,rt,fast,-0.0676841277993181
sub028,closed,visual power,500pre,sensor,rt,slow,-0.151544293304703
sub028,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.196647276383115
sub028,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.00184125584255364
sub028,closed,laterilsation index,500pre,sensor,rt,fast,0.097237441042092
sub028,closed,laterilsation index,500pre,sensor,rt,slow,0.112070914410026
sub028,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.798601438325448
sub028,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.756583156055188
sub028,closed,somatovisual balance,500pre,sensor,rt,fast,0.788788532740515
sub028,closed,somatovisual balance,500pre,sensor,rt,slow,0.775127839683987
sub029,open,visual power,500pre,sensor,accuracy_e,correct_e,0.0174771191808092
sub029,open,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.12567851046649
sub029,open,visual power,500pre,sensor,rt,fast,0.0484936539205841
sub029,open,visual power,500pre,sensor,rt,slow,0.143318458639014
sub029,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,-0.0124099395948101
sub029,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.148067666540124
sub029,open,laterilsation index,500pre,sensor,rt,fast,0.0124716847979501
sub029,open,laterilsation index,500pre,sensor,rt,slow,0.0146472852309285
sub029,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.519108523799326
sub029,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.591815898078266
sub029,open,somatovisual balance,500pre,sensor,rt,fast,0.51043485936925
sub029,open,somatovisual balance,500pre,sensor,rt,slow,0.589030436504959
sub029,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.23649510530937
sub029,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.297305045238876
sub029,closed,visual power,500pre,sensor,rt,fast,-0.23679245342598
sub029,closed,visual power,500pre,sensor,rt,slow,-0.368548619605976
sub029,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,-0.0330381076271635
sub029,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0399262048360693
sub029,closed,laterilsation index,500pre,sensor,rt,fast,-0.112230404052633
sub029,closed,laterilsation index,500pre,sensor,rt,slow,0.00223217248232835
sub029,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.704248643768739
sub029,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.675593250575802
sub029,closed,somatovisual balance,500pre,sensor,rt,fast,0.732661315405105
sub029,closed,somatovisual balance,500pre,sensor,rt,slow,0.635425174863041
sub030,open,visual power,500pre,sensor,accuracy_e,correct_e,0.0549588038422209
sub030,open,visual power,500pre,sensor,accuracy_e,incorrect_e,0.298746624996721
sub030,open,visual power,500pre,sensor,rt,fast,0.092500346654031
sub030,open,visual power,500pre,sensor,rt,slow,0.0767431104665311
sub030,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,-0.02701979168584
sub030,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.122661051606929
sub030,open,laterilsation index,500pre,sensor,rt,fast,0.00092005715049456
sub030,open,laterilsation index,500pre,sensor,rt,slow,-0.042650859568202
sub030,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.757431925622763
sub030,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.788571468298424
sub030,open,somatovisual balance,500pre,sensor,rt,fast,0.750786005734801
sub030,open,somatovisual balance,500pre,sensor,rt,slow,0.752813455599528
sub030,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.0589613075926948
sub030,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.0873938128172061
sub030,closed,visual power,500pre,sensor,rt,fast,-0.0974965161517439
sub030,closed,visual power,500pre,sensor,rt,slow,-0.159383418663848
sub030,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.00543008986332765
sub030,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,-0.0505212058582915
sub030,closed,laterilsation index,500pre,sensor,rt,fast,0.0291682232983624
sub030,closed,laterilsation index,500pre,sensor,rt,slow,-0.00935698802434508
sub030,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.861135149781546
sub030,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.853996566751192
sub030,closed,somatovisual balance,500pre,sensor,rt,fast,0.875915098948114
sub030,closed,somatovisual balance,500pre,sensor,rt,slow,0.850995337733492
sub031,open,visual power,500pre,sensor,accuracy_e,correct_e,0.949010316982011
sub031,open,visual power,500pre,sensor,accuracy_e,incorrect_e,0.641945210899951
sub031,open,visual power,500pre,sensor,rt,fast,1.10618572325411
sub031,open,visual power,500pre,sensor,rt,slow,0.7293339404935
sub031,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0517398250893357
sub031,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0441132490693334
sub031,open,laterilsation index,500pre,sensor,rt,fast,0.0354681055703969
sub031,open,laterilsation index,500pre,sensor,rt,slow,0.0635372508386646
sub031,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.510735039143331
sub031,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.532316663809881
sub031,open,somatovisual balance,500pre,sensor,rt,fast,0.545820978437182
sub031,open,somatovisual balance,500pre,sensor,rt,slow,0.506456204887505
sub031,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.268185849718217
sub031,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.192672537539469
sub031,closed,visual power,500pre,sensor,rt,fast,-0.180157159564095
sub031,closed,visual power,500pre,sensor,rt,slow,-0.268253795710683
sub031,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0991186819149358
sub031,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0171901948676862
sub031,closed,laterilsation index,500pre,sensor,rt,fast,0.101868079207198
sub031,closed,laterilsation index,500pre,sensor,rt,slow,0.0828553870372699
sub031,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.559527610561037
sub031,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.492769839322066
sub031,closed,somatovisual balance,500pre,sensor,rt,fast,0.543354266242247
sub031,closed,somatovisual balance,500pre,sensor,rt,slow,0.548270628382903
sub032,open,visual power,500pre,sensor,accuracy_e,correct_e,0.581874639452563
sub032,open,visual power,500pre,sensor,accuracy_e,incorrect_e,0.399302534192123
sub032,open,visual power,500pre,sensor,rt,fast,0.739727312478452
sub032,open,visual power,500pre,sensor,rt,slow,0.424472863453766
sub032,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0123760932901291
sub032,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0133356071229537
sub032,open,laterilsation index,500pre,sensor,rt,fast,-0.0588942036254055
sub032,open,laterilsation index,500pre,sensor,rt,slow,0.0420261950320401
sub032,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.892153322213863
sub032,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.88379074153118
sub032,open,somatovisual balance,500pre,sensor,rt,fast,0.890103981505325
sub032,open,somatovisual balance,500pre,sensor,rt,slow,0.889060275208375
sub032,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.306807104372128
sub032,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.268551229889713
sub032,closed,visual power,500pre,sensor,rt,fast,-0.283279738863762
sub032,closed,visual power,500pre,sensor,rt,slow,-0.201864620466209
sub032,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0291966895222702
sub032,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,-0.0340654790368291
sub032,closed,laterilsation index,500pre,sensor,rt,fast,0.0012248710366289
sub032,closed,laterilsation index,500pre,sensor,rt,slow,0.0219021372749546
sub032,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.90018307017436
sub032,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.902122757554683
sub032,closed,somatovisual balance,500pre,sensor,rt,fast,0.893477407882324
sub032,closed,somatovisual balance,500pre,sensor,rt,slow,0.906231847300578
sub033,open,visual power,500pre,sensor,accuracy_e,correct_e,0.0756647816161197
sub033,open,visual power,500pre,sensor,accuracy_e,incorrect_e,0.750221194599852
sub033,open,visual power,500pre,sensor,rt,fast,0.613548898720133
sub033,open,visual power,500pre,sensor,rt,slow,0.417887855180097
sub033,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0105131625325899
sub033,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.141730571407918
sub033,open,laterilsation index,500pre,sensor,rt,fast,0.0626430036601777
sub033,open,laterilsation index,500pre,sensor,rt,slow,0.106766414673437
sub033,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.525072970769862
sub033,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.683829404667811
sub033,open,somatovisual balance,500pre,sensor,rt,fast,0.659813282460526
sub033,open,somatovisual balance,500pre,sensor,rt,slow,0.657985632448637
sub033,closed,visual power,500pre,sensor,accuracy_e,correct_e,0.204522795198114
sub033,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,0.0209725768617063
sub033,closed,visual power,500pre,sensor,rt,fast,0.176446323002957
sub033,closed,visual power,500pre,sensor,rt,slow,0.0982896101660368
sub033,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.101935461876903
sub033,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,-0.0823816022337824
sub033,closed,laterilsation index,500pre,sensor,rt,fast,0.0688691491580688
sub033,closed,laterilsation index,500pre,sensor,rt,slow,0.0287595480868276
sub033,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.848092882803961
sub033,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.805996342564603
sub033,closed,somatovisual balance,500pre,sensor,rt,fast,0.823786557989359
sub033,closed,somatovisual balance,500pre,sensor,rt,slow,0.827557145316795
sub034,open,visual power,500pre,sensor,accuracy_e,correct_e,0.00785180675564954
sub034,open,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.0848972074574019
sub034,open,visual power,500pre,sensor,rt,fast,0.206010795875912
sub034,open,visual power,500pre,sensor,rt,slow,0.153793103850244
sub034,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0846643122179492
sub034,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.00585729766818795
sub034,open,laterilsation index,500pre,sensor,rt,fast,0.0475544196460869
sub034,open,laterilsation index,500pre,sensor,rt,slow,0.0978892611992059
sub034,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.484983579392473
sub034,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.484810688596274
sub034,open,somatovisual balance,500pre,sensor,rt,fast,0.498995878244753
sub034,open,somatovisual balance,500pre,sensor,rt,slow,0.526947231118298
sub034,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.0956059877164678
sub034,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.0634147949588092
sub034,closed,visual power,500pre,sensor,rt,fast,-0.130735393584449
sub034,closed,visual power,500pre,sensor,rt,slow,-0.0159065730285862
sub034,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0985052005316901
sub034,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,-0.0892019595650196
sub034,closed,laterilsation index,500pre,sensor,rt,fast,0.0274392052788693
sub034,closed,laterilsation index,500pre,sensor,rt,slow,0.0899568278755749
sub034,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.749195736199572
sub034,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.662213973489903
sub034,closed,somatovisual balance,500pre,sensor,rt,fast,0.714878087213346
sub034,closed,somatovisual balance,500pre,sensor,rt,slow,0.719794272188076
sub035,open,visual power,500pre,sensor,accuracy_e,correct_e,0.154729174345389
sub035,open,visual power,500pre,sensor,accuracy_e,incorrect_e,0.0778042519673973
sub035,open,visual power,500pre,sensor,rt,fast,0.130668660083598
sub035,open,visual power,500pre,sensor,rt,slow,0.112257251509538
sub035,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0242905213611407
sub035,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0114187079902355
sub035,open,laterilsation index,500pre,sensor,rt,fast,0.0397548383301737
sub035,open,laterilsation index,500pre,sensor,rt,slow,0.039061931916704
sub035,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.625008310960485
sub035,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.627815905273583
sub035,open,somatovisual balance,500pre,sensor,rt,fast,0.640394699658675
sub035,open,somatovisual balance,500pre,sensor,rt,slow,0.656774966353464
sub035,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.112744489054572
sub035,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.0636163441613335
sub035,closed,visual power,500pre,sensor,rt,fast,-0.0958920424428814
sub035,closed,visual power,500pre,sensor,rt,slow,-0.112062610650736
sub035,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0443447504051432
sub035,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0268862105614538
sub035,closed,laterilsation index,500pre,sensor,rt,fast,0.0361562794839933
sub035,closed,laterilsation index,500pre,sensor,rt,slow,-0.0201686979189586
sub035,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.677689006120444
