sub,eye,measure,window,compare,cond,value
sub002,closed,Brodmann area 1 lat,stim1000pre,rt,fast,-0.047
sub002,closed,Brodmann area 1 lat,stim1000pre,rt,slow,0.092
sub002,closed,Brodmann area 2 lat,stim1000pre,accuracy,correct,-0.001
sub002,closed,Brodmann area 2 lat,stim1000pre,accuracy,incorrect,0.027
sub002,closed,Brodmann area 2 lat,stim1000pre,accuracy_e,correct_e,-0.008
sub002,closed,Brodmann area 2 lat,stim1000pre,accuracy_e,incorrect_e,0.027
sub002,closed,Brodmann area 2 lat,stim1000pre,rt,fast,-0.056
sub002,closed,Brodmann area 2 lat,stim1000pre,rt,slow,0.045
sub002,closed,Brodmann area 3 lat,stim1000pre,accuracy,correct,-0.017
sub002,closed,Brodmann area 3 lat,stim1000pre,accuracy,incorrect,0.017
sub002,closed,Brodmann area 3 lat,stim1000pre,accuracy_e,correct_e,-0.013
sub002,closed,Brodmann area 3 lat,stim1000pre,accuracy_e,incorrect_e,0.017
sub002,closed,Brodmann area 3 lat,stim1000pre,rt,fast,-0.094
sub002,closed,Brodmann area 3 lat,stim1000pre,rt,slow,0.051
sub003,open,somato lat,stim500pre,accuracy,correct,0.062
sub003,open,somato lat,stim500pre,accuracy,incorrect,-0.033
sub003,open,somato lat,stim500pre,accuracy_e,correct_e,0.048
sub003,open,somato lat,stim500pre,accuracy_e,incorrect_e,-0.033
sub003,open,somato lat,stim500pre,rt,fast,-0.007
sub003,open,somato lat,stim500pre,rt,slow,0.124
sub003,open,Brodmann area 1 lat,stim500pre,accuracy,correct,0.065
sub003,open,Brodmann area 1 lat,stim500pre,accuracy,incorrect,0.014
sub003,open,Brodmann area 1 lat,stim500pre,accuracy_e,correct_e,0.095
sub003,open,Brodmann area 1 lat,stim500pre,accuracy_e,incorrect_e,0.014
sub003,open,Brodmann area 1 lat,stim500pre,rt,fast,0.058
sub003,open,Brodmann area 1 lat,stim500pre,rt,slow,0.065
sub003,open,Brodmann area 2 lat,stim500pre,accuracy,correct,0.009
sub003,open,Brodmann area 2 lat,stim500pre,accuracy,incorrect,0.091
sub003,open,Brodmann area 2 lat,stim500pre,accuracy_e,correct_e,0.001
sub003,open,Brodmann area 2 lat,stim500pre,accuracy_e,incorrect_e,0.091
sub003,open,Brodmann area 2 lat,stim500pre,rt,fast,0.049
sub003,open,Brodmann area 2 lat,stim500pre,rt,slow,-0.032
sub003,open,Brodmann area 3 lat,stim500pre,accuracy,correct,-0.022
sub003,open,Brodmann area 3 lat,stim500pre,accuracy,incorrect,0.096
sub003,open,Brodmann area 3 lat,stim500pre,accuracy_e,correct_e,-0.075
sub003,open,Brodmann area 3 lat,stim500pre,accuracy_e,incorrect_e,0.096
sub003,open,Brodmann area 3 lat,stim500pre,rt,fast,0.044
sub003,open,Brodmann area 3 lat,stim500pre,rt,slow,-0.08
sub003,closed,somato lat,stim500pre,accuracy,correct,0.058
sub003,closed,somato lat,stim500pre,accuracy,incorrect,0.05
sub003,closed,somato lat,stim500pre,accuracy_e,correct_e,0.041
