sub,eyes,measure,roi,cond,compare,band,value
sub005,closed,absolute,Brodmann,fast,rt,alpha,6.8884305732849e-06
sub005,closed,absolute,Brodmann,slow,rt,alpha,7.52235209953868e-06
sub006,open,visual power,Brodmann,correct,accuracy,alpha,0.0708886700275788
sub006,open,visual power,Brodmann,incorrect,accuracy,alpha,0.347285443886626
sub006,open,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.0728801901088302
sub006,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.347285443886626
sub006,open,visual power,Brodmann,fast,rt,alpha,0.0675044041228515
sub006,open,visual power,Brodmann,slow,rt,alpha,0.114616446664895
sub006,open,somato lateralisation index,max,correct,accuracy,alpha,0.216129039032664
sub006,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.450841285824779
sub006,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.049293536855892
sub006,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.450841285824779
sub006,open,somato lateralisation index,max,fast,rt,alpha,0.265323122103719
sub006,open,somato lateralisation index,max,slow,rt,alpha,0.134263321447199
sub006,open,absolute,Brodmann,correct,accuracy,alpha,4.80196068035017e-06
sub006,open,absolute,Brodmann,incorrect,accuracy,alpha,5.4197828276449e-06
sub006,open,absolute,Brodmann,correct_e,accuracy_e,alpha,4.12018288111922e-06
sub006,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,5.4197828276449e-06
sub006,open,absolute,Brodmann,fast,rt,alpha,4.62830550268371e-06
sub006,open,absolute,Brodmann,slow,rt,alpha,5.05495861838665e-06
sub006,closed,visual power,Brodmann,correct,accuracy,alpha,0.0221889399697347
sub006,closed,visual power,Brodmann,incorrect,accuracy,alpha,0.350492128821134
sub006,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,0.429677079833192
sub006,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.350492128821134
sub006,closed,visual power,Brodmann,fast,rt,alpha,-0.0313207776983084
sub006,closed,visual power,Brodmann,slow,rt,alpha,0.0780734275425062
sub006,closed,somato lateralisation index,max,correct,accuracy,alpha,0.21165096988411
sub006,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.164565884726818
sub006,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.0987449593325296
sub006,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.164565884726818
sub006,closed,somato lateralisation index,max,fast,rt,alpha,0.291492708318828
sub006,closed,somato lateralisation index,max,slow,rt,alpha,0.155876834993614
sub006,closed,absolute,Brodmann,correct,accuracy,alpha,5.35277402727776e-06
sub006,closed,absolute,Brodmann,incorrect,accuracy,alpha,6.93060148540679e-06
sub006,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,5.87906290261399e-06
