suj,sample_size,perc_trials,bin,itc
25sub028,n=25,030 %,b2,0.113661648815485
25sub028,n=25,030 %,b3,0.121664742303296
25sub028,n=25,030 %,b4,0.117650532737667
25sub028,n=25,030 %,b5,0.112740445906443
25sub006,n=25,030 %,b1,0.10705056148997
25sub006,n=25,030 %,b2,0.0949946634329258
25sub006,n=25,030 %,b3,0.104099889946374
25sub006,n=25,030 %,b4,0.0970152254589956
25sub006,n=25,030 %,b5,0.0953310745480157
25sub017,n=25,030 %,b1,0.101475248041812
25sub017,n=25,030 %,b2,0.106544503976481
25sub017,n=25,030 %,b3,0.1003985018341
25sub017,n=25,030 %,b4,0.101440224277718
25sub017,n=25,030 %,b5,0.111963775177874
25sub016,n=25,030 %,b1,0.118116021762832
25sub016,n=25,030 %,b2,0.116658168930713
25sub016,n=25,030 %,b3,0.113500935829398
25sub016,n=25,030 %,b4,0.114883415850325
25sub016,n=25,030 %,b5,0.116683463384523
25sub031,n=25,030 %,b1,0.093670735244633
25sub031,n=25,030 %,b2,0.0879864177289459
25sub031,n=25,030 %,b3,0.0929429453942075
25sub031,n=25,030 %,b4,0.100025515884957
25sub031,n=25,030 %,b5,0.0942573989644225
25sub012,n=25,030 %,b1,0.0891167198914017
25sub012,n=25,030 %,b2,0.088560074796917
25sub012,n=25,030 %,b3,0.0916090435300325
25sub012,n=25,030 %,b4,0.0920314242095104
25sub012,n=25,030 %,b5,0.0881859357676647
25sub013,n=25,030 %,b1,0.113710095400609
25sub013,n=25,030 %,b2,0.109106053516615
25sub013,n=25,030 %,b3,0.114327857746877
25sub013,n=25,030 %,b4,0.111584982760072
25sub013,n=25,030 %,b5,0.104740445963451
25sub029,n=25,030 %,b1,0.133733420632644
25sub029,n=25,030 %,b2,0.131313578018154
25sub029,n=25,030 %,b3,0.129704982885614
25sub029,n=25,030 %,b4,0.133242057599085
25sub029,n=25,030 %,b5,0.129463534444122
25sub023,n=25,030 %,b1,0.12821070991676
25sub023,n=25,030 %,b2,0.129297584652071
25sub023,n=25,030 %,b3,0.131470182570832
25sub023,n=25,030 %,b4,0.125633378226637
25sub023,n=25,030 %,b5,0.126877110701386
25sub021,n=25,040 %,b1,0.0775334412973992
25sub021,n=25,040 %,b2,0.0573301474482618
25sub021,n=25,040 %,b3,0.0724527068208643
25sub021,n=25,040 %,b4,0.0659136270390096
25sub021,n=25,040 %,b5,0.0658752201778055
25sub025,n=25,040 %,b1,0.0886375084765728
25sub025,n=25,040 %,b2,0.0913952679348413
25sub025,n=25,040 %,b3,0.0778712239839342
25sub025,n=25,040 %,b4,0.0893538596646838
25sub025,n=25,040 %,b5,0.087553924517451
25sub034,n=25,040 %,b1,0.113761376600566
25sub034,n=25,040 %,b2,0.109240423129669
25sub034,n=25,040 %,b3,0.109040985718489
25sub034,n=25,040 %,b4,0.105207395169445
25sub034,n=25,040 %,b5,0.0944749257225475
25sub035,n=25,040 %,b1,0.096911469765931
25sub035,n=25,040 %,b2,0.0887406858902173
25sub035,n=25,040 %,b3,0.0829766603663367
25sub035,n=25,040 %,b4,0.089607928660405
25sub035,n=25,040 %,b5,0.0901451610739233
25sub027,n=25,040 %,b1,0.140222399482552
25sub027,n=25,040 %,b2,0.137522809963454
25sub027,n=25,040 %,b3,0.139977195540138
25sub027,n=25,040 %,b4,0.139192480464583
25sub027,n=25,040 %,b5,0.133979826489989
25sub008,n=25,040 %,b1,0.0888118885169957
25sub008,n=25,040 %,b2,0.0820780653885991
25sub008,n=25,040 %,b3,0.083046390108353
25sub008,n=25,040 %,b4,0.0789153337822259
25sub008,n=25,040 %,b5,0.0770804844883829
25sub014,n=25,040 %,b1,0.102923331251171
25sub014,n=25,040 %,b2,0.108500104088707
25sub014,n=25,040 %,b3,0.10837930217482
25sub014,n=25,040 %,b4,0.107189349843798
25sub014,n=25,040 %,b5,0.104038429993155
25sub022,n=25,040 %,b1,0.124578800380707
25sub022,n=25,040 %,b2,0.123217072742369
25sub022,n=25,040 %,b3,0.123288853437652
25sub022,n=25,040 %,b4,0.119811142718928
25sub022,n=25,040 %,b5,0.121464993847118
25sub019,n=25,040 %,b1,0.108408045219708
25sub019,n=25,040 %,b2,0.110627752664341
25sub019,n=25,040 %,b3,0.106854143733477
25sub019,n=25,040 %,b4,0.109462759935777
25sub019,n=25,040 %,b5,0.0989664988131987
25sub015,n=25,040 %,b1,0.0956462311489032
25sub015,n=25,040 %,b2,0.0886197511843161
25sub015,n=25,040 %,b3,0.0968149926315643
25sub015,n=25,040 %,b4,0.0939330990960284
25sub015,n=25,040 %,b5,0.0938799039835683
25sub032,n=25,040 %,b1,0.113896845912373
25sub032,n=25,040 %,b2,0.107695106945472
25sub032,n=25,040 %,b3,0.0976453901777964
25sub032,n=25,040 %,b4,0.102067255994227
25sub032,n=25,040 %,b5,0.10345792226079
25sub033,n=25,040 %,b1,0.110625262930384
25sub033,n=25,040 %,b2,0.113531553706697
25sub033,n=25,040 %,b3,0.107647155972078
25sub033,n=25,040 %,b4,0.117687043082158
25sub033,n=25,040 %,b5,0.111605353346436
25sub018,n=25,040 %,b1,0.111736673323709
25sub018,n=25,040 %,b2,0.110668994405446
25sub018,n=25,040 %,b3,0.104123860173073
25sub018,n=25,040 %,b4,0.105513446775533
25sub018,n=25,040 %,b5,0.100540240732471
25sub037,n=25,040 %,b1,0.122131607623014
25sub037,n=25,040 %,b2,0.126330661560639
25sub037,n=25,040 %,b3,0.119334053168818
25sub037,n=25,040 %,b4,0.119486827164022
25sub037,n=25,040 %,b5,0.114268771817022
25sub001,n=25,040 %,b1,0.124079915790611
25sub001,n=25,040 %,b2,0.1307583835634
25sub001,n=25,040 %,b3,0.12436341613824
25sub001,n=25,040 %,b4,0.124248730941048
25sub001,n=25,040 %,b5,0.120323443144445
25sub004,n=25,040 %,b1,0.120029216354572
25sub004,n=25,040 %,b2,0.115656373864784
25sub004,n=25,040 %,b3,0.115708370043774
25sub004,n=25,040 %,b4,0.109145720954624
25sub004,n=25,040 %,b5,0.110279516525607
25sub028,n=25,040 %,b1,0.118871737104207
25sub028,n=25,040 %,b2,0.11782684185583
25sub028,n=25,040 %,b3,0.118598517050667
25sub028,n=25,040 %,b4,0.118114682560996
25sub028,n=25,040 %,b5,0.107566650602342
25sub006,n=25,040 %,b1,0.101717428179619
25sub006,n=25,040 %,b2,0.0919674159136068
25sub006,n=25,040 %,b3,0.0902702602441367
25sub006,n=25,040 %,b4,0.098528851133702
25sub006,n=25,040 %,b5,0.0921913397079799
25sub017,n=25,040 %,b1,0.103614002312301
25sub017,n=25,040 %,b2,0.106694356523504
25sub017,n=25,040 %,b3,0.0982757260428144
25sub017,n=25,040 %,b4,0.0985678599037712
25sub017,n=25,040 %,b5,0.105189246998246
25sub016,n=25,040 %,b1,0.120434820573145
25sub016,n=25,040 %,b2,0.119907463026831
25sub016,n=25,040 %,b3,0.115347809220471
25sub016,n=25,040 %,b4,0.113496507554421
25sub016,n=25,040 %,b5,0.117615620611284
25sub031,n=25,040 %,b1,0.0897607167860512
25sub031,n=25,040 %,b2,0.089325893042365
25sub031,n=25,040 %,b3,0.0970688084914351
25sub031,n=25,040 %,b4,0.0971695920613995
25sub031,n=25,040 %,b5,0.0925971444682999
25sub012,n=25,040 %,b1,0.0915452119243134
25sub012,n=25,040 %,b2,0.0955027938458987
25sub012,n=25,040 %,b3,0.09306554111644
25sub012,n=25,040 %,b4,0.0938992665943438
25sub012,n=25,040 %,b5,0.097959274681232
25sub013,n=25,040 %,b1,0.110114346865944
25sub013,n=25,040 %,b2,0.110910789150833
25sub013,n=25,040 %,b3,0.112760342401786
25sub013,n=25,040 %,b4,0.109552116707748
25sub013,n=25,040 %,b5,0.104932102711125
25sub029,n=25,040 %,b1,0.127686868538023
25sub029,n=25,040 %,b2,0.12406806953573
25sub029,n=25,040 %,b3,0.117751803645667
25sub029,n=25,040 %,b4,0.124141390950871
25sub029,n=25,040 %,b5,0.123038315690466
25sub023,n=25,040 %,b1,0.130189842481329
25sub023,n=25,040 %,b2,0.131974414869064
25sub023,n=25,040 %,b3,0.133227566308454
25sub023,n=25,040 %,b4,0.128904584230332
25sub023,n=25,040 %,b5,0.12886642294358
25sub021,n=25,050 %,b1,0.073228491500545
25sub021,n=25,050 %,b2,0.0663245523672781
25sub021,n=25,050 %,b3,0.0682676071242054
25sub021,n=25,050 %,b4,0.0690010879208613
25sub021,n=25,050 %,b5,0.0641675144768687
25sub025,n=25,050 %,b1,0.0877173475865879
25sub025,n=25,050 %,b2,0.0905341043516799
25sub025,n=25,050 %,b3,0.0781959305528675
25sub025,n=25,050 %,b4,0.0855324543450897
25sub025,n=25,050 %,b5,0.0828235085468677
25sub034,n=25,050 %,b1,0.108328126178653
25sub034,n=25,050 %,b2,0.106979989663426
25sub034,n=25,050 %,b3,0.107050663419905
25sub034,n=25,050 %,b4,0.102235692166094
25sub034,n=25,050 %,b5,0.0959862939744138
25sub035,n=25,050 %,b1,0.0970069094829622
25sub035,n=25,050 %,b2,0.0900406846285338
25sub035,n=25,050 %,b3,0.0875610813114024
25sub035,n=25,050 %,b4,0.0904668238758678
25sub035,n=25,050 %,b5,0.0910679879066967
25sub027,n=25,050 %,b1,0.144262500880342
25sub027,n=25,050 %,b2,0.1432730788847
25sub027,n=25,050 %,b3,0.142232717532402
25sub027,n=25,050 %,b4,0.141255804590975
25sub027,n=25,050 %,b5,0.141017496711228
25sub008,n=25,050 %,b1,0.0892838232686409
25sub008,n=25,050 %,b2,0.0829277894599171
25sub008,n=25,050 %,b3,0.0842071218376236
25sub008,n=25,050 %,b4,0.0831580084575933
25sub008,n=25,050 %,b5,0.0775782300186885
25sub014,n=25,050 %,b1,0.106005754254954
25sub014,n=25,050 %,b2,0.108841618338104
25sub014,n=25,050 %,b3,0.112270528821007
25sub014,n=25,050 %,b4,0.110129999397732
25sub014,n=25,050 %,b5,0.104428654159753
25sub022,n=25,050 %,b1,0.125981407064731
25sub022,n=25,050 %,b2,0.12334218413868
25sub022,n=25,050 %,b3,0.123335905921823
25sub022,n=25,050 %,b4,0.121488992312934
25sub022,n=25,050 %,b5,0.121978853685065
25sub019,n=25,050 %,b1,0.105292249121151
25sub019,n=25,050 %,b2,0.107369409767023
25sub019,n=25,050 %,b3,0.103281096217284
25sub019,n=25,050 %,b4,0.108350366848859
25sub019,n=25,050 %,b5,0.100442974463642
25sub015,n=25,050 %,b1,0.0921165752896331
25sub015,n=25,050 %,b2,0.0880922161891042
25sub015,n=25,050 %,b3,0.0910343418737491
25sub015,n=25,050 %,b4,0.0922560681699975
25sub015,n=25,050 %,b5,0.0878328191508338
25sub032,n=25,050 %,b1,0.113028774499613
25sub032,n=25,050 %,b2,0.110868786054331
25sub032,n=25,050 %,b3,0.0983368378475038
25sub032,n=25,050 %,b4,0.103571457799043
25sub032,n=25,050 %,b5,0.0950821537257081
25sub033,n=25,050 %,b1,0.106722985060773
25sub033,n=25,050 %,b2,0.108457543837035
25sub033,n=25,050 %,b3,0.106486082106709
25sub033,n=25,050 %,b4,0.113802328776638
25sub033,n=25,050 %,b5,0.113524966203744
25sub018,n=25,050 %,b1,0.109441288889952
25sub018,n=25,050 %,b2,0.109939563281525
25sub018,n=25,050 %,b3,0.101836703939383
25sub018,n=25,050 %,b4,0.105344735114711
25sub018,n=25,050 %,b5,0.100848747877658
25sub037,n=25,050 %,b1,0.119074140617509
25sub037,n=25,050 %,b2,0.122217547524435
25sub037,n=25,050 %,b3,0.115377034865704
25sub037,n=25,050 %,b4,0.11577030403149
25sub037,n=25,050 %,b5,0.106047973327324
25sub001,n=25,050 %,b1,0.12851915845842
25sub001,n=25,050 %,b2,0.133299704602233
25sub001,n=25,050 %,b3,0.128232998561876
25sub001,n=25,050 %,b4,0.127346140476132
25sub001,n=25,050 %,b5,0.12257651017424
25sub004,n=25,050 %,b1,0.11685735305468
25sub004,n=25,050 %,b2,0.113053654662757
25sub004,n=25,050 %,b3,0.107774127517022
25sub004,n=25,050 %,b4,0.103349574776495
25sub004,n=25,050 %,b5,0.10891578512268
25sub028,n=25,050 %,b1,0.118041100713999
25sub028,n=25,050 %,b2,0.117113787064987
25sub028,n=25,050 %,b3,0.117393470534763
25sub028,n=25,050 %,b4,0.116529361158922
25sub028,n=25,050 %,b5,0.105019496186371
25sub006,n=25,050 %,b1,0.102812868331221
25sub006,n=25,050 %,b2,0.0934780487890957
25sub006,n=25,050 %,b3,0.0957333075712023
25sub006,n=25,050 %,b4,0.0974625197829152
25sub006,n=25,050 %,b5,0.0943347609705127
25sub017,n=25,050 %,b1,0.108283857356422
25sub017,n=25,050 %,b2,0.107664044895038
25sub017,n=25,050 %,b3,0.0986207066060679
25sub017,n=25,050 %,b4,0.103924847691403
25sub017,n=25,050 %,b5,0.106042613346333
25sub016,n=25,050 %,b1,0.118704427723285
25sub016,n=25,050 %,b2,0.115081271005671
25sub016,n=25,050 %,b3,0.109865610873046
25sub016,n=25,050 %,b4,0.112845155702504
25sub016,n=25,050 %,b5,0.113704038828852
25sub031,n=25,050 %,b1,0.0898689618898263
25sub031,n=25,050 %,b2,0.0898525939342914
25sub031,n=25,050 %,b3,0.096523817450205
25sub031,n=25,050 %,b4,0.0927637911273583
25sub031,n=25,050 %,b5,0.094603118963947
25sub012,n=25,050 %,b1,0.0902097691641985
25sub012,n=25,050 %,b2,0.0903572713096782
25sub012,n=25,050 %,b3,0.0898892940919651
25sub012,n=25,050 %,b4,0.0864412440292953
25sub012,n=25,050 %,b5,0.0921767422585259
25sub013,n=25,050 %,b1,0.111551105727461
25sub013,n=25,050 %,b2,0.110195374303337
25sub013,n=25,050 %,b3,0.112619221067107
25sub013,n=25,050 %,b4,0.109126927264953
25sub013,n=25,050 %,b5,0.103353062234044
25sub029,n=25,050 %,b1,0.132959589665446
25sub029,n=25,050 %,b2,0.122477984527672
25sub029,n=25,050 %,b3,0.125227383667681
25sub029,n=25,050 %,b4,0.125826398040264
25sub029,n=25,050 %,b5,0.12736190023914
25sub023,n=25,050 %,b1,0.126917404406564
25sub023,n=25,050 %,b2,0.128961690037618
25sub023,n=25,050 %,b3,0.129223737457354
25sub023,n=25,050 %,b4,0.124009783370741
25sub023,n=25,050 %,b5,0.122834961783544
25sub021,n=25,060 %,b1,0.0772605442816104
25sub021,n=25,060 %,b2,0.0620939963142357
25sub021,n=25,060 %,b3,0.0661733698210277
25sub021,n=25,060 %,b4,0.0667094171298704
25sub021,n=25,060 %,b5,0.0636036532761402
25sub025,n=25,060 %,b1,0.0864920434196724
25sub025,n=25,060 %,b2,0.0871961094549167
25sub025,n=25,060 %,b3,0.0761647398560162
25sub025,n=25,060 %,b4,0.0828546157865285
25sub025,n=25,060 %,b5,0.0825441578390764
25sub034,n=25,060 %,b1,0.109228116127106
25sub034,n=25,060 %,b2,0.104420940868924
25sub034,n=25,060 %,b3,0.0982189050674188
25sub034,n=25,060 %,b4,0.0980706501639217
25sub034,n=25,060 %,b5,0.0930357696878107
25sub035,n=25,060 %,b1,0.0973808651086147
25sub035,n=25,060 %,b2,0.0897966762408546
25sub035,n=25,060 %,b3,0.0860264042284102
25sub035,n=25,060 %,b4,0.090560614792461
25sub035,n=25,060 %,b5,0.0918271358464977
25sub027,n=25,060 %,b1,0.146297487914169
25sub027,n=25,060 %,b2,0.145337962430733
25sub027,n=25,060 %,b3,0.144126044537268
25sub027,n=25,060 %,b4,0.143837678787925
25sub027,n=25,060 %,b5,0.142979298174622
25sub008,n=25,060 %,b1,0.0900418013224984
25sub008,n=25,060 %,b2,0.0786216196970464
25sub008,n=25,060 %,b3,0.0820116710447636
25sub008,n=25,060 %,b4,0.0848186026951545
25sub008,n=25,060 %,b5,0.0775472729941618
25sub014,n=25,060 %,b1,0.10430035235576
25sub014,n=25,060 %,b2,0.107168456702186
25sub014,n=25,060 %,b3,0.106723530833452
25sub014,n=25,060 %,b4,0.108110784856287
25sub014,n=25,060 %,b5,0.102076316879699
25sub022,n=25,060 %,b1,0.123881280853939
25sub022,n=25,060 %,b2,0.124017296744132
25sub022,n=25,060 %,b3,0.125251444251253
25sub022,n=25,060 %,b4,0.121842674619217
25sub022,n=25,060 %,b5,0.123759050244858
25sub019,n=25,060 %,b1,0.106693452085999
25sub019,n=25,060 %,b2,0.10775115799176
25sub019,n=25,060 %,b3,0.106841873161617
25sub019,n=25,060 %,b4,0.109267297042448
25sub019,n=25,060 %,b5,0.102156208213774
25sub015,n=25,060 %,b1,0.0920780868780032
25sub015,n=25,060 %,b2,0.0864075555892874
25sub015,n=25,060 %,b3,0.0927070202670789
25sub015,n=25,060 %,b4,0.091307797081351
25sub015,n=25,060 %,b5,0.0899587417491232
25sub032,n=25,060 %,b1,0.116751561648572
25sub032,n=25,060 %,b2,0.110713865996444
25sub032,n=25,060 %,b3,0.10054039283633
25sub032,n=25,060 %,b4,0.107371812909741
25sub032,n=25,060 %,b5,0.0999012118649469
25sub033,n=25,060 %,b1,0.107779072374581
25sub033,n=25,060 %,b2,0.110362907139799
25sub033,n=25,060 %,b3,0.107954832359275
25sub033,n=25,060 %,b4,0.11071123322236
25sub033,n=25,060 %,b5,0.112276367994534
25sub018,n=25,060 %,b1,0.108383809105697
25sub018,n=25,060 %,b2,0.108782672271949
25sub018,n=25,060 %,b3,0.100716227611116
25sub018,n=25,060 %,b4,0.10510401572753
25sub018,n=25,060 %,b5,0.0989483626900147
25sub037,n=25,060 %,b1,0.110702595126194
25sub037,n=25,060 %,b2,0.116073191787275
25sub037,n=25,060 %,b3,0.109720621516084
25sub037,n=25,060 %,b4,0.110676153501402
25sub037,n=25,060 %,b5,0.103089309893375
25sub001,n=25,060 %,b1,0.127672820080752
25sub001,n=25,060 %,b2,0.132108934555392
25sub001,n=25,060 %,b3,0.124417830876876
25sub001,n=25,060 %,b4,0.123119196381629
25sub001,n=25,060 %,b5,0.121351051874019
25sub004,n=25,060 %,b1,0.115686846290167
25sub004,n=25,060 %,b2,0.110676248477874
25sub004,n=25,060 %,b3,0.106280560592286
25sub004,n=25,060 %,b4,0.104251123121653
25sub004,n=25,060 %,b5,0.109266183428498
25sub028,n=25,060 %,b1,0.12102467455193
25sub028,n=25,060 %,b2,0.117799217759112
25sub028,n=25,060 %,b3,0.118869316105351
25sub028,n=25,060 %,b4,0.117789947166884
25sub028,n=25,060 %,b5,0.103315103422658
25sub006,n=25,060 %,b1,0.102255845558007
25sub006,n=25,060 %,b2,0.0928351049444138
25sub006,n=25,060 %,b3,0.0980499511617458
25sub006,n=25,060 %,b4,0.0940016574664256
25sub006,n=25,060 %,b5,0.0934760594521883
25sub017,n=25,060 %,b1,0.105683502683858
25sub017,n=25,060 %,b2,0.104037375290385
25sub017,n=25,060 %,b3,0.0956164447047491
25sub017,n=25,060 %,b4,0.101627714827217
25sub017,n=25,060 %,b5,0.102436005665274
25sub016,n=25,060 %,b1,0.118231858572472
25sub016,n=25,060 %,b2,0.114760484146566
25sub016,n=25,060 %,b3,0.111745343513315
25sub016,n=25,060 %,b4,0.109902466053137
25sub016,n=25,060 %,b5,0.114034925618556
25sub031,n=25,060 %,b1,0.0929972253338579
25sub031,n=25,060 %,b2,0.096423448485231
25sub031,n=25,060 %,b3,0.0915330367184951
25sub031,n=25,060 %,b4,0.0968034631631578
25sub031,n=25,060 %,b5,0.095620142866968
25sub012,n=25,060 %,b1,0.0934314472743567
25sub012,n=25,060 %,b2,0.0913821276184556
25sub012,n=25,060 %,b3,0.0920128872343469
25sub012,n=25,060 %,b4,0.0874628639777274
25sub012,n=25,060 %,b5,0.0935502845266591
25sub013,n=25,060 %,b1,0.110888157724098
25sub013,n=25,060 %,b2,0.111709831640618
25sub013,n=25,060 %,b3,0.113422121159093
25sub013,n=25,060 %,b4,0.109221466501515
25sub013,n=25,060 %,b5,0.105893037595198
25sub029,n=25,060 %,b1,0.128216780603331
25sub029,n=25,060 %,b2,0.122879200375241
25sub029,n=25,060 %,b3,0.12220220845557
25sub029,n=25,060 %,b4,0.123735543973581
25sub029,n=25,060 %,b5,0.125154642305063
25sub023,n=25,060 %,b1,0.1295114152974
25sub023,n=25,060 %,b2,0.130144162379407
25sub023,n=25,060 %,b3,0.128386837743369
25sub023,n=25,060 %,b4,0.12686954942222
25sub023,n=25,060 %,b5,0.12476400668991
25sub021,n=25,070 %,b1,0.077016867372495
25sub021,n=25,070 %,b2,0.06572429979228
25sub021,n=25,070 %,b3,0.0641214932579857
25sub021,n=25,070 %,b4,0.0643500690736205
25sub021,n=25,070 %,b5,0.0649729999051828
25sub025,n=25,070 %,b1,0.0893419951851823
25sub025,n=25,070 %,b2,0.0884177139011157
25sub025,n=25,070 %,b3,0.0778744354014536
25sub025,n=25,070 %,b4,0.0829622704301937
25sub025,n=25,070 %,b5,0.0835667153638676
25sub034,n=25,070 %,b1,0.106519270625653
25sub034,n=25,070 %,b2,0.105007039929384
25sub034,n=25,070 %,b3,0.100323805186724
25sub034,n=25,070 %,b4,0.0963993256348442
25sub034,n=25,070 %,b5,0.0936309618146727
25sub035,n=25,070 %,b1,0.0964263526190854
25sub035,n=25,070 %,b2,0.088494672262588
25sub035,n=25,070 %,b3,0.0887624877346661
25sub035,n=25,070 %,b4,0.0896748095221516
25sub035,n=25,070 %,b5,0.0911163290488914
25sub027,n=25,070 %,b1,0.146795355192767
25sub027,n=25,070 %,b2,0.144448053199548
25sub027,n=25,070 %,b3,0.14370754877109
25sub027,n=25,070 %,b4,0.143112420492367
25sub027,n=25,070 %,b5,0.143330382464427
25sub008,n=25,070 %,b1,0.0889336186720081
25sub008,n=25,070 %,b2,0.0778733373512446
25sub008,n=25,070 %,b3,0.0804308757170513
25sub008,n=25,070 %,b4,0.0833394344044742
25sub008,n=25,070 %,b5,0.0752406219777996
25sub014,n=25,070 %,b1,0.106490550612836
25sub014,n=25,070 %,b2,0.108890690761192
25sub014,n=25,070 %,b3,0.108636183665013
25sub014,n=25,070 %,b4,0.110214248531252
25sub014,n=25,070 %,b5,0.103527659643039
25sub022,n=25,070 %,b1,0.125228516023283
25sub022,n=25,070 %,b2,0.126913087976778
25sub022,n=25,070 %,b3,0.125835385252431
25sub022,n=25,070 %,b4,0.123048568183464
25sub022,n=25,070 %,b5,0.124749368836606
25sub019,n=25,070 %,b1,0.107619837639887
25sub019,n=25,070 %,b2,0.109230513023163
25sub019,n=25,070 %,b3,0.109256945591651
25sub019,n=25,070 %,b4,0.111130363380747
25sub019,n=25,070 %,b5,0.102681652949852
25sub015,n=25,070 %,b1,0.0937436409065611
25sub015,n=25,070 %,b2,0.0864903118032372
25sub015,n=25,070 %,b3,0.0900246999714138
25sub015,n=25,070 %,b4,0.0907943461095775
25sub015,n=25,070 %,b5,0.0891160303742829
25sub032,n=25,070 %,b1,0.116305012375123
25sub032,n=25,070 %,b2,0.111215006985286
25sub032,n=25,070 %,b3,0.102222214977837
25sub032,n=25,070 %,b4,0.107399586823868
25sub032,n=25,070 %,b5,0.0997368133023507
25sub033,n=25,070 %,b1,0.109790378403158
25sub033,n=25,070 %,b2,0.111201755503266
25sub033,n=25,070 %,b3,0.108027824415485
25sub033,n=25,070 %,b4,0.107188138220927
25sub033,n=25,070 %,b5,0.112143360902983
25sub018,n=25,070 %,b1,0.107299059040168
25sub018,n=25,070 %,b2,0.107009510159292
25sub018,n=25,070 %,b3,0.101293818116501
25sub018,n=25,070 %,b4,0.102371041742984
25sub018,n=25,070 %,b5,0.0978396987182485
25sub037,n=25,070 %,b1,0.116619704596287
25sub037,n=25,070 %,b2,0.119519287375723
25sub037,n=25,070 %,b3,0.113407037134156
25sub037,n=25,070 %,b4,0.114206375630145
25sub037,n=25,070 %,b5,0.107148853413982
25sub001,n=25,070 %,b1,0.127165759646808
25sub001,n=25,070 %,b2,0.131595210484073
25sub001,n=25,070 %,b3,0.124292381543429
25sub001,n=25,070 %,b4,0.12326044853139
25sub001,n=25,070 %,b5,0.122028506207563
25sub004,n=25,070 %,b1,0.117356096854186
25sub004,n=25,070 %,b2,0.109141249572576
25sub004,n=25,070 %,b3,0.109501231780134
25sub004,n=25,070 %,b4,0.106604442593211
25sub004,n=25,070 %,b5,0.108902523573508
25sub028,n=25,070 %,b1,0.119726578773542
25sub028,n=25,070 %,b2,0.117618300486227
25sub028,n=25,070 %,b3,0.115645943219312
25sub028,n=25,070 %,b4,0.118846758448088
25sub028,n=25,070 %,b5,0.104842769883027
25sub006,n=25,070 %,b1,0.103191594348949
25sub006,n=25,070 %,b2,0.0943489235657894
25sub006,n=25,070 %,b3,0.0985172068247953
25sub006,n=25,070 %,b4,0.0958707134288635
25sub006,n=25,070 %,b5,0.0926094294461964
25sub017,n=25,070 %,b1,0.10771300804759
25sub017,n=25,070 %,b2,0.101133583984161
25sub017,n=25,070 %,b3,0.0976681814505681
25sub017,n=25,070 %,b4,0.102969445620695
25sub017,n=25,070 %,b5,0.100953509669492
25sub016,n=25,070 %,b1,0.119984118384582
25sub016,n=25,070 %,b2,0.118094609658047
25sub016,n=25,070 %,b3,0.114220285236838
25sub016,n=25,070 %,b4,0.116241741475902
25sub016,n=25,070 %,b5,0.115466805667657
25sub031,n=25,070 %,b1,0.0929338962510136
25sub031,n=25,070 %,b2,0.0937743964426205
25sub031,n=25,070 %,b3,0.0920663622200378
25sub031,n=25,070 %,b4,0.0953621599558045
25sub031,n=25,070 %,b5,0.0946778548117816
25sub012,n=25,070 %,b1,0.0909335900735291
25sub012,n=25,070 %,b2,0.0865670310763502
25sub012,n=25,070 %,b3,0.0857787641567979
25sub012,n=25,070 %,b4,0.0835375464355462
25sub012,n=25,070 %,b5,0.0894832419585751
25sub013,n=25,070 %,b1,0.11037338384104
25sub013,n=25,070 %,b2,0.112312740050422
25sub013,n=25,070 %,b3,0.11371781153436
25sub013,n=25,070 %,b4,0.109055363221391
25sub013,n=25,070 %,b5,0.106999835539565
25sub029,n=25,070 %,b1,0.126897052706785
25sub029,n=25,070 %,b2,0.124230130396145
25sub029,n=25,070 %,b3,0.1253435021978
25sub029,n=25,070 %,b4,0.121036105558593
25sub029,n=25,070 %,b5,0.125022795551397
25sub023,n=25,070 %,b1,0.127728559564867
25sub023,n=25,070 %,b2,0.128203073518694
25sub023,n=25,070 %,b3,0.127526852136476
25sub023,n=25,070 %,b4,0.125792988811303
25sub023,n=25,070 %,b5,0.123276656809478
25sub021,n=25,080 %,b1,0.0746822606910385
25sub021,n=25,080 %,b2,0.0657584306523966
25sub021,n=25,080 %,b3,0.0631253436561141
25sub021,n=25,080 %,b4,0.0645198500619544
25sub021,n=25,080 %,b5,0.0646437455644894
25sub025,n=25,080 %,b1,0.0892228740942699
25sub025,n=25,080 %,b2,0.0863253672617007
25sub025,n=25,080 %,b3,0.079117748444791
25sub025,n=25,080 %,b4,0.0819572796399478
25sub025,n=25,080 %,b5,0.0841210694037328
25sub034,n=25,080 %,b1,0.107664552394123
25sub034,n=25,080 %,b2,0.10895104890169
25sub034,n=25,080 %,b3,0.103062088094778
25sub034,n=25,080 %,b4,0.096818718651906
25sub034,n=25,080 %,b5,0.0937877308919122
25sub035,n=25,080 %,b1,0.0979374843662712
25sub035,n=25,080 %,b2,0.0918532107087001
25sub035,n=25,080 %,b3,0.0882116357155612
25sub035,n=25,080 %,b4,0.0913649409634925
25sub035,n=25,080 %,b5,0.0914602663842096
25sub027,n=25,080 %,b1,0.145704527729797
25sub027,n=25,080 %,b2,0.14540116253017
25sub027,n=25,080 %,b3,0.141856611461473
25sub027,n=25,080 %,b4,0.142773239634612
25sub027,n=25,080 %,b5,0.143076710015417
25sub008,n=25,080 %,b1,0.0893214450623254
25sub008,n=25,080 %,b2,0.0784249738159494
25sub008,n=25,080 %,b3,0.0759123382876424
25sub008,n=25,080 %,b4,0.0837182169890157
25sub008,n=25,080 %,b5,0.0760205433399827
