sub,eyes,measure,roi,cond,compare,window,peak,band,value
sub001,closed,visual power,Brodmann area 17,correct,accuracy,500pre,source,beta,-0.0879830898509721
sub001,closed,visual power,Brodmann area 17,incorrect,accuracy,500pre,source,beta,0.0940883622587554
sub001,closed,visual power,Brodmann area 17,correct_e,accuracy_e,500pre,source,beta,-0.0872864170611104
sub001,closed,visual power,Brodmann area 17,incorrect_e,accuracy_e,500pre,source,beta,0.0940883622587554
sub001,closed,visual power,Brodmann area 17,fast,rt,500pre,source,beta,-0.107873435567568
sub001,closed,visual power,Brodmann area 17,slow,rt,500pre,source,beta,-0.158905601412075
sub001,closed,visual power,Brodmann area 18,correct,accuracy,500pre,source,beta,-0.00128184731154616
sub001,closed,visual power,Brodmann area 18,incorrect,accuracy,500pre,source,beta,0.284922615455546
sub001,closed,visual power,Brodmann area 18,correct_e,accuracy_e,500pre,source,beta,0.0900436158634713
sub001,closed,visual power,Brodmann area 18,incorrect_e,accuracy_e,500pre,source,beta,0.284922615455546
sub001,closed,visual power,Brodmann area 18,fast,rt,500pre,source,beta,-0.0300593134560837
sub001,closed,visual power,Brodmann area 18,slow,rt,500pre,source,beta,-0.0298308578688504
sub001,closed,visual power,Brodmann area 19,correct,accuracy,500pre,source,beta,0.0167661873487473
sub001,closed,visual power,Brodmann area 19,incorrect,accuracy,500pre,source,beta,0.0937348799328945
sub001,closed,visual power,Brodmann area 19,correct_e,accuracy_e,500pre,source,beta,0.0676550662942888
sub001,closed,visual power,Brodmann area 19,incorrect_e,accuracy_e,500pre,source,beta,0.0937348799328945
sub001,closed,visual power,Brodmann area 19,fast,rt,500pre,source,beta,-0.0681018035098807
sub001,closed,visual power,Brodmann area 19,slow,rt,500pre,source,beta,0.0901990123123806
sub001,closed,somato lateralisation index,max,correct,accuracy,500pre,source,beta,0.139600748403646
sub001,closed,somato lateralisation index,max,incorrect,accuracy,500pre,source,beta,-0.022056391903013
sub001,closed,somato lateralisation index,max,correct_e,accuracy_e,500pre,source,beta,0.0791019238334433
sub001,closed,somato lateralisation index,max,incorrect_e,accuracy_e,500pre,source,beta,-0.022056391903013
sub001,closed,somato lateralisation index,max,fast,rt,500pre,source,beta,0.102629333973343
sub001,closed,somato lateralisation index,max,slow,rt,500pre,source,beta,0.131135042756105
sub001,closed,somatovisual balance,max-Brodmann area 17,correct,accuracy,500pre,source,beta,0.331837004196444
sub001,closed,somatovisual balance,max-Brodmann area 17,incorrect,accuracy,500pre,source,beta,0.331499530423536
sub001,closed,somatovisual balance,max-Brodmann area 17,correct_e,accuracy_e,500pre,source,beta,0.303017284819469
sub001,closed,somatovisual balance,max-Brodmann area 17,incorrect_e,accuracy_e,500pre,source,beta,0.331499530423536
sub001,closed,somatovisual balance,max-Brodmann area 17,fast,rt,500pre,source,beta,0.333178616884009
sub001,closed,somatovisual balance,max-Brodmann area 17,slow,rt,500pre,source,beta,0.323898655201573
sub001,closed,somatovisual balance,max-Brodmann area 18,correct,accuracy,500pre,source,beta,0.207656458567531
sub001,closed,somatovisual balance,max-Brodmann area 18,incorrect,accuracy,500pre,source,beta,0.197112457768863
sub001,closed,somatovisual balance,max-Brodmann area 18,correct_e,accuracy_e,500pre,source,beta,0.219831936620987
sub001,closed,somatovisual balance,max-Brodmann area 18,incorrect_e,accuracy_e,500pre,source,beta,0.197112457768863
sub001,closed,somatovisual balance,max-Brodmann area 18,fast,rt,500pre,source,beta,0.190462778608072
sub001,closed,somatovisual balance,max-Brodmann area 18,slow,rt,500pre,source,beta,0.219025414807295
sub001,closed,somatovisual balance,max-Brodmann area 19,correct,accuracy,500pre,source,beta,-0.281087512307688
sub001,closed,somatovisual balance,max-Brodmann area 19,incorrect,accuracy,500pre,source,beta,-0.368962174941898
sub001,closed,somatovisual balance,max-Brodmann area 19,correct_e,accuracy_e,500pre,source,beta,-0.231085439554509
sub001,closed,somatovisual balance,max-Brodmann area 19,incorrect_e,accuracy_e,500pre,source,beta,-0.368962174941898
sub001,closed,somatovisual balance,max-Brodmann area 19,fast,rt,500pre,source,beta,-0.332873765023969
sub001,closed,somatovisual balance,max-Brodmann area 19,slow,rt,500pre,source,beta,-0.226290653124998
sub002,open,visual power,Brodmann area 17,correct,accuracy,500pre,source,alpha,-0.125734356946877
sub002,open,visual power,Brodmann area 17,incorrect,accuracy,500pre,source,alpha,0.122337634472943
sub002,open,visual power,Brodmann area 17,correct_e,accuracy_e,500pre,source,alpha,-0.199799450452815
sub002,open,visual power,Brodmann area 17,incorrect_e,accuracy_e,500pre,source,alpha,0.122337634472943
sub002,open,visual power,Brodmann area 17,fast,rt,500pre,source,alpha,-0.0260147777358611
sub002,open,visual power,Brodmann area 17,slow,rt,500pre,source,alpha,-0.233922232480738
sub002,open,visual power,Brodmann area 18,correct,accuracy,500pre,source,alpha,-0.202884345815022
sub002,open,visual power,Brodmann area 18,incorrect,accuracy,500pre,source,alpha,0.0422041503634413
sub002,open,visual power,Brodmann area 18,correct_e,accuracy_e,500pre,source,alpha,-0.208539391959777
sub002,open,visual power,Brodmann area 18,incorrect_e,accuracy_e,500pre,source,alpha,0.0422041503634413
sub002,open,visual power,Brodmann area 18,fast,rt,500pre,source,alpha,-0.10715995723569
sub002,open,visual power,Brodmann area 18,slow,rt,500pre,source,alpha,-0.290808801598462
sub002,open,visual power,Brodmann area 19,correct,accuracy,500pre,source,alpha,-0.153119498772308
sub002,open,visual power,Brodmann area 19,incorrect,accuracy,500pre,source,alpha,-0.078744024546698
sub002,open,visual power,Brodmann area 19,correct_e,accuracy_e,500pre,source,alpha,0.0867372934291678
sub002,open,visual power,Brodmann area 19,incorrect_e,accuracy_e,500pre,source,alpha,-0.078744024546698
sub002,open,visual power,Brodmann area 19,fast,rt,500pre,source,alpha,-0.169177255962249
sub002,open,visual power,Brodmann area 19,slow,rt,500pre,source,alpha,-0.123994891077627
sub002,open,somato lateralisation index,max,correct,accuracy,500pre,source,alpha,0.0539344242011482
sub002,open,somato lateralisation index,max,incorrect,accuracy,500pre,source,alpha,0.0549630025867611
sub002,open,somato lateralisation index,max,correct_e,accuracy_e,500pre,source,alpha,0.0426236892883591
sub002,open,somato lateralisation index,max,incorrect_e,accuracy_e,500pre,source,alpha,0.0549630025867611
sub002,open,somato lateralisation index,max,fast,rt,500pre,source,alpha,0.0580672764650187
sub002,open,somato lateralisation index,max,slow,rt,500pre,source,alpha,0.0666371742565805
sub002,open,somatovisual balance,max-Brodmann area 17,correct,accuracy,500pre,source,alpha,-0.733041216897378
sub002,open,somatovisual balance,max-Brodmann area 17,incorrect,accuracy,500pre,source,alpha,-0.669716875169225
sub002,open,somatovisual balance,max-Brodmann area 17,correct_e,accuracy_e,500pre,source,alpha,-0.736865258355798
sub002,open,somatovisual balance,max-Brodmann area 17,incorrect_e,accuracy_e,500pre,source,alpha,-0.669716875169225
sub002,open,somatovisual balance,max-Brodmann area 17,fast,rt,500pre,source,alpha,-0.743269207773342
sub002,open,somatovisual balance,max-Brodmann area 17,slow,rt,500pre,source,alpha,-0.704547651858526
sub002,open,somatovisual balance,max-Brodmann area 18,correct,accuracy,500pre,source,alpha,-0.796906280781135
sub002,open,somatovisual balance,max-Brodmann area 18,incorrect,accuracy,500pre,source,alpha,-0.753792444417208
sub002,open,somatovisual balance,max-Brodmann area 18,correct_e,accuracy_e,500pre,source,alpha,-0.808915184667272
sub002,open,somatovisual balance,max-Brodmann area 18,incorrect_e,accuracy_e,500pre,source,alpha,-0.753792444417208
sub002,open,somatovisual balance,max-Brodmann area 18,fast,rt,500pre,source,alpha,-0.808512202123523
sub002,open,somatovisual balance,max-Brodmann area 18,slow,rt,500pre,source,alpha,-0.767398350883944
sub002,open,somatovisual balance,max-Brodmann area 19,correct,accuracy,500pre,source,alpha,-0.823949554145358
sub002,open,somatovisual balance,max-Brodmann area 19,incorrect,accuracy,500pre,source,alpha,-0.791943536981871
sub002,open,somatovisual balance,max-Brodmann area 19,correct_e,accuracy_e,500pre,source,alpha,-0.813244429620443
