sub,eyes,measure,roi,cond,compare,band,value
sub009,open,somato lateralisation index,max,slow,rt,alpha,0.174432410538041
sub009,open,absolute,Brodmann,correct,accuracy,alpha,7.99667314995522e-06
sub009,open,absolute,Brodmann,incorrect,accuracy,alpha,7.66074289490153e-06
sub009,open,absolute,Brodmann,correct_e,accuracy_e,alpha,8.04637805870846e-06
sub009,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,7.66074289490153e-06
sub009,open,absolute,Brodmann,fast,rt,alpha,7.43995168367262e-06
sub009,open,absolute,Brodmann,slow,rt,alpha,8.66889375372546e-06
sub009,closed,visual power,Brodmann,correct,accuracy,alpha,-0.218376720857616
sub009,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.218640206038507
sub009,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.257733304688456
sub009,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.218640206038507
sub009,closed,visual power,Brodmann,fast,rt,alpha,-0.164571151715492
sub009,closed,visual power,Brodmann,slow,rt,alpha,-0.2692809205115
sub009,closed,somato lateralisation index,max,correct,accuracy,alpha,0.218486042702148
sub009,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.129685593445882
sub009,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.188208800850275
sub009,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.129685593445882
sub009,closed,somato lateralisation index,max,fast,rt,alpha,0.33564020472794
sub009,closed,somato lateralisation index,max,slow,rt,alpha,0.12308062348481
sub009,closed,absolute,Brodmann,correct,accuracy,alpha,1.33996074889898e-05
sub009,closed,absolute,Brodmann,incorrect,accuracy,alpha,1.27838732879389e-05
sub009,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,1.30257443086285e-05
sub009,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,1.27838732879389e-05
sub009,closed,absolute,Brodmann,fast,rt,alpha,1.41028856424467e-05
sub009,closed,absolute,Brodmann,slow,rt,alpha,1.28693611795134e-05
sub010,open,visual power,Brodmann,correct,accuracy,alpha,0.458436857174811
sub010,open,visual power,Brodmann,incorrect,accuracy,alpha,0.0585084908068108
sub010,open,visual power,Brodmann,correct_e,accuracy_e,alpha,0.41154976090771
sub010,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.0585084908068108
sub010,open,visual power,Brodmann,fast,rt,alpha,0.702112379568127
sub010,open,visual power,Brodmann,slow,rt,alpha,0.254313887461336
sub010,open,somato lateralisation index,max,correct,accuracy,alpha,-0.250410188094137
sub010,open,somato lateralisation index,max,incorrect,accuracy,alpha,-0.980274572954351
sub010,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.123498828853795
sub010,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,-0.980274572954351
sub010,open,somato lateralisation index,max,fast,rt,alpha,-0.80039163647906
sub010,open,somato lateralisation index,max,slow,rt,alpha,0.164388262696516
sub010,open,absolute,Brodmann,correct,accuracy,alpha,9.48055842710646e-06
sub010,open,absolute,Brodmann,incorrect,accuracy,alpha,7.59852738880784e-06
sub010,open,absolute,Brodmann,correct_e,accuracy_e,alpha,1.08868922251493e-05
sub010,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,7.59852738880784e-06
sub010,open,absolute,Brodmann,fast,rt,alpha,1.0270740160806e-05
sub010,open,absolute,Brodmann,slow,rt,alpha,8.85875688655793e-06
sub010,closed,visual power,Brodmann,correct,accuracy,alpha,-0.316439295251544
sub010,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.310024258793554
sub010,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.161610366155445
sub010,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.310024258793554
sub010,closed,visual power,Brodmann,fast,rt,alpha,-0.306667120297064
sub010,closed,visual power,Brodmann,slow,rt,alpha,-0.330163649946467
sub010,closed,somato lateralisation index,max,correct,accuracy,alpha,-4.59000463089807
sub010,closed,somato lateralisation index,max,incorrect,accuracy,alpha,3.19306554377242
sub010,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.286224310616046
sub010,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,3.19306554377242
