suj,sample_size,perc_trials,bin,rt,corr
25sub017,n=25,010 %,b2,0.549451112747192,0.888888888888889
25sub017,n=25,010 %,b3,0.58787989616394,0.777777777777778
25sub017,n=25,010 %,b4,0.71086311340332,1
25sub017,n=25,010 %,b5,0.739553928375244,0.888888888888889
25sub009,n=25,010 %,b1,1.65310192108154,1
25sub009,n=25,010 %,b2,1.95444083213806,1
25sub009,n=25,010 %,b3,1.46508288383484,0.857142857142857
25sub009,n=25,010 %,b4,1.819748878479,0.714285714285714
25sub009,n=25,010 %,b5,1.20144295692444,0.857142857142857
25sub003,n=25,010 %,b1,0.960976004600525,1
25sub003,n=25,010 %,b2,1.69806051254272,0.5
25sub003,n=25,010 %,b3,1.13324904441833,0.833333333333333
25sub003,n=25,010 %,b4,1.44373655319214,0.333333333333333
25sub003,n=25,010 %,b5,1.72462499141693,0.833333333333333
25sub016,n=25,010 %,b1,0.718466997146606,0.888888888888889
25sub016,n=25,010 %,b2,1.0807511806488,0.777777777777778
25sub016,n=25,010 %,b3,0.829016923904419,1
25sub016,n=25,010 %,b4,0.997986078262329,0.888888888888889
25sub016,n=25,010 %,b5,0.762845039367676,0.888888888888889
25sub026,n=25,010 %,b1,0.624215483665466,0.875
25sub026,n=25,010 %,b2,0.783644080162048,0.625
25sub026,n=25,010 %,b3,0.749448895454407,0.5
25sub026,n=25,010 %,b4,2.25227308273315,0.875
25sub026,n=25,010 %,b5,0.829958319664001,0.875
25sub035,n=25,010 %,b1,1.95206010341644,0.875
25sub035,n=25,010 %,b2,1.70925903320312,0.5
25sub035,n=25,010 %,b3,0.991205930709839,0.875
25sub035,n=25,010 %,b4,0.966416954994202,0.5
25sub035,n=25,010 %,b5,1.33911049365997,0.625
25sub020,n=25,010 %,b1,1.0232400894165,1
25sub020,n=25,010 %,b2,1.32217192649841,0.857142857142857
25sub020,n=25,010 %,b3,0.816573143005371,0.857142857142857
25sub020,n=25,010 %,b4,0.6925048828125,1
25sub020,n=25,010 %,b5,0.767366170883179,0.857142857142857
25sub010,n=25,010 %,b1,0.376641988754272,0.857142857142857
25sub010,n=25,010 %,b2,0.640249013900757,0.571428571428571
25sub010,n=25,010 %,b3,0.401177167892456,1
25sub010,n=25,010 %,b4,0.398129940032959,0.714285714285714
25sub010,n=25,010 %,b5,0.589156866073608,0.857142857142857
25sub027,n=25,010 %,b1,0.527045965194702,0.857142857142857
25sub027,n=25,010 %,b2,0.849145174026489,0.857142857142857
25sub027,n=25,010 %,b3,0.737820863723755,1
25sub027,n=25,010 %,b4,0.615744829177856,1
25sub027,n=25,010 %,b5,0.708801031112671,1
25sub008,n=25,010 %,b1,1.1123628616333,1
25sub008,n=25,010 %,b2,2.11538290977478,0.714285714285714
25sub008,n=25,010 %,b3,1.2720320224762,1
25sub008,n=25,010 %,b4,1.03066205978394,1
25sub008,n=25,010 %,b5,1.58621001243591,0.857142857142857
25sub015,n=25,010 %,b1,0.670122861862183,0.888888888888889
25sub015,n=25,010 %,b2,0.589320182800293,0.888888888888889
25sub015,n=25,010 %,b3,0.648859977722168,1
25sub015,n=25,010 %,b4,0.661694049835205,0.888888888888889
25sub015,n=25,010 %,b5,0.779151201248169,0.888888888888889
25sub012,n=25,010 %,b1,0.718857407569885,1
25sub012,n=25,010 %,b2,0.89046847820282,0.875
25sub012,n=25,010 %,b3,0.946300864219666,0.75
25sub012,n=25,010 %,b4,0.774070024490356,0.625
25sub012,n=25,010 %,b5,0.964491009712219,1
25sub013,n=25,010 %,b1,0.743964195251465,1
25sub013,n=25,010 %,b2,0.521667957305908,0.857142857142857
25sub013,n=25,010 %,b3,0.668565034866333,1
25sub013,n=25,010 %,b4,0.549363136291504,1
25sub013,n=25,010 %,b5,0.658513784408569,0.857142857142857
25sub033,n=25,010 %,b1,1.29575490951538,1
25sub033,n=25,010 %,b2,0.940570473670959,0.625
25sub033,n=25,010 %,b3,0.99165153503418,0.75
25sub033,n=25,010 %,b4,0.895909070968628,0.875
25sub033,n=25,010 %,b5,0.821182370185852,0.875
25sub004,n=25,010 %,b1,0.810453176498413,0.888888888888889
25sub004,n=25,010 %,b2,0.993138074874878,0.666666666666667
25sub004,n=25,010 %,b3,0.71970796585083,0.777777777777778
25sub004,n=25,010 %,b4,1.24511814117432,0.777777777777778
25sub004,n=25,010 %,b5,0.6213059425354,0.777777777777778
25sub034,n=25,010 %,b1,0.880086898803711,0.571428571428571
25sub034,n=25,010 %,b2,1.14005589485168,0.857142857142857
25sub034,n=25,010 %,b3,1.36023306846619,0.714285714285714
25sub034,n=25,010 %,b4,0.790975093841553,0.857142857142857
25sub034,n=25,010 %,b5,1.16315984725952,0.428571428571429
25sub001,n=25,010 %,b1,1.05923390388489,0.777777777777778
25sub001,n=25,010 %,b2,0.836397171020508,0.888888888888889
25sub001,n=25,010 %,b3,2.10531902313232,0.777777777777778
25sub001,n=25,010 %,b4,1.23894309997559,0.666666666666667
25sub001,n=25,010 %,b5,0.753722906112671,0.777777777777778
25sub032,n=25,020 %,b1,0.638252973556519,0.8
25sub032,n=25,020 %,b2,0.941643953323364,0.666666666666667
25sub032,n=25,020 %,b3,0.811843156814575,0.866666666666667
25sub032,n=25,020 %,b4,0.950179815292358,0.666666666666667
25sub032,n=25,020 %,b5,0.929236173629761,0.666666666666667
25sub028,n=25,020 %,b1,1.06643998622894,0.8125
25sub028,n=25,020 %,b2,0.741014957427979,0.8125
25sub028,n=25,020 %,b3,0.957260966300964,0.9375
25sub028,n=25,020 %,b4,0.905627965927124,0.8125
25sub028,n=25,020 %,b5,0.899548411369324,0.8125
25sub029,n=25,020 %,b1,1.71418595314026,0.571428571428571
25sub029,n=25,020 %,b2,1.26864004135132,0.714285714285714
25sub029,n=25,020 %,b3,1.32898259162903,0.785714285714286
25sub029,n=25,020 %,b4,1.31202447414398,0.857142857142857
25sub029,n=25,020 %,b5,1.40111660957336,0.785714285714286
25sub021,n=25,020 %,b1,0.92078697681427,0.714285714285714
25sub021,n=25,020 %,b2,0.839535117149353,0.928571428571429
25sub021,n=25,020 %,b3,1.00621545314789,0.857142857142857
25sub021,n=25,020 %,b4,1.00064694881439,1
25sub021,n=25,020 %,b5,0.917713522911072,0.785714285714286
25sub014,n=25,020 %,b1,1.05102014541626,0.692307692307692
25sub014,n=25,020 %,b2,0.910986185073853,0.615384615384615
25sub014,n=25,020 %,b3,0.931332111358643,1
25sub014,n=25,020 %,b4,1.13331484794617,0.846153846153846
25sub014,n=25,020 %,b5,1.03250002861023,0.692307692307692
25sub011,n=25,020 %,b1,1.40948593616486,0.583333333333333
25sub011,n=25,020 %,b2,0.811442971229553,1
25sub011,n=25,020 %,b3,1.2647590637207,0.833333333333333
25sub011,n=25,020 %,b4,1.3925164937973,0.833333333333333
25sub011,n=25,020 %,b5,1.7691695690155,0.75
25sub006,n=25,020 %,b1,1.23104214668274,0.923076923076923
25sub006,n=25,020 %,b2,0.921679973602295,0.769230769230769
25sub006,n=25,020 %,b3,1.08841013908386,0.692307692307692
25sub006,n=25,020 %,b4,0.869984149932861,0.769230769230769
25sub006,n=25,020 %,b5,0.990899085998535,0.846153846153846
25sub024,n=25,020 %,b1,0.811815977096558,0.842105263157895
25sub024,n=25,020 %,b2,1.07102513313293,0.736842105263158
25sub024,n=25,020 %,b3,0.89049220085144,0.789473684210526
25sub024,n=25,020 %,b4,0.859698057174683,0.578947368421053
25sub024,n=25,020 %,b5,0.991456985473633,0.526315789473684
25sub017,n=25,020 %,b1,0.904496073722839,0.722222222222222
25sub017,n=25,020 %,b2,0.683193564414978,0.833333333333333
25sub017,n=25,020 %,b3,0.618407964706421,0.833333333333333
25sub017,n=25,020 %,b4,0.683530569076538,1
25sub017,n=25,020 %,b5,0.619583129882812,0.888888888888889
25sub009,n=25,020 %,b1,1.65310192108154,0.8
25sub009,n=25,020 %,b2,1.5924060344696,1
25sub009,n=25,020 %,b3,1.47945189476013,0.8
25sub009,n=25,020 %,b4,1.74607086181641,0.733333333333333
25sub009,n=25,020 %,b5,0.964059114456177,0.8
25sub003,n=25,020 %,b1,1.22941601276398,0.916666666666667
25sub003,n=25,020 %,b2,1.20902895927429,0.75
25sub003,n=25,020 %,b3,1.309725522995,0.666666666666667
25sub003,n=25,020 %,b4,1.14251506328583,0.75
25sub003,n=25,020 %,b5,1.45037150382996,0.833333333333333
25sub016,n=25,020 %,b1,1.10039961338043,0.888888888888889
25sub016,n=25,020 %,b2,1.01439952850342,0.777777777777778
25sub016,n=25,020 %,b3,0.803595423698425,0.888888888888889
25sub016,n=25,020 %,b4,0.875901937484741,0.888888888888889
25sub016,n=25,020 %,b5,0.819570064544678,0.944444444444444
25sub026,n=25,020 %,b1,1.24624300003052,0.625
25sub026,n=25,020 %,b2,0.984957575798035,0.625
25sub026,n=25,020 %,b3,0.819311380386353,0.6875
25sub026,n=25,020 %,b4,1.17685091495514,0.6875
25sub026,n=25,020 %,b5,1.15891444683075,0.8125
25sub035,n=25,020 %,b1,1.39322304725647,0.733333333333333
25sub035,n=25,020 %,b2,1.4108350276947,0.666666666666667
25sub035,n=25,020 %,b3,1.14084792137146,0.733333333333333
25sub035,n=25,020 %,b4,1.09280610084534,0.866666666666667
25sub035,n=25,020 %,b5,1.16305994987488,0.6
25sub020,n=25,020 %,b1,0.910418033599854,0.866666666666667
25sub020,n=25,020 %,b2,0.890923976898193,0.866666666666667
25sub020,n=25,020 %,b3,0.816573143005371,0.866666666666667
25sub020,n=25,020 %,b4,0.820206880569458,1
25sub020,n=25,020 %,b5,0.848552942276001,0.933333333333333
25sub010,n=25,020 %,b1,0.502237439155579,0.642857142857143
25sub010,n=25,020 %,b2,0.594123601913452,0.857142857142857
25sub010,n=25,020 %,b3,0.428918361663818,0.857142857142857
25sub010,n=25,020 %,b4,0.409093022346497,0.857142857142857
25sub010,n=25,020 %,b5,0.608248472213745,0.714285714285714
25sub027,n=25,020 %,b1,0.54189145565033,0.928571428571429
25sub027,n=25,020 %,b2,0.723141551017761,0.785714285714286
25sub027,n=25,020 %,b3,0.641042590141296,0.857142857142857
25sub027,n=25,020 %,b4,0.674464583396912,0.928571428571429
25sub027,n=25,020 %,b5,0.668514370918274,0.785714285714286
25sub008,n=25,020 %,b1,1.42117309570312,0.923076923076923
25sub008,n=25,020 %,b2,1.59280204772949,0.923076923076923
25sub008,n=25,020 %,b3,1.25221300125122,1
25sub008,n=25,020 %,b4,1.38595008850098,1
25sub008,n=25,020 %,b5,0.904147863388062,0.846153846153846
25sub015,n=25,020 %,b1,0.670272469520569,0.888888888888889
25sub015,n=25,020 %,b2,0.703223943710327,0.888888888888889
25sub015,n=25,020 %,b3,0.61006498336792,0.944444444444444
25sub015,n=25,020 %,b4,0.68386697769165,0.833333333333333
25sub015,n=25,020 %,b5,0.579748511314392,0.944444444444444
25sub012,n=25,020 %,b1,0.790792465209961,1
25sub012,n=25,020 %,b2,0.903908014297485,0.75
25sub012,n=25,020 %,b3,0.89024543762207,0.8125
25sub012,n=25,020 %,b4,0.839419484138489,0.8125
25sub012,n=25,020 %,b5,0.976850032806396,0.6875
25sub013,n=25,020 %,b1,0.747123122215271,1
25sub013,n=25,020 %,b2,0.730477452278137,0.9375
25sub013,n=25,020 %,b3,0.751082897186279,0.9375
25sub013,n=25,020 %,b4,0.648800492286682,0.9375
25sub013,n=25,020 %,b5,0.615653991699219,1
25sub033,n=25,020 %,b1,1.12087452411652,0.75
25sub033,n=25,020 %,b2,1.19165551662445,0.625
25sub033,n=25,020 %,b3,0.769869565963745,1
25sub033,n=25,020 %,b4,0.884019494056702,0.6875
25sub033,n=25,020 %,b5,0.864827036857605,0.8125
25sub004,n=25,020 %,b1,0.911220073699951,0.882352941176471
25sub004,n=25,020 %,b2,0.879304885864258,0.705882352941177
25sub004,n=25,020 %,b3,0.849889039993286,0.823529411764706
25sub004,n=25,020 %,b4,0.809644937515259,0.705882352941177
25sub004,n=25,020 %,b5,0.611246824264526,0.823529411764706
25sub034,n=25,020 %,b1,0.927479028701782,0.714285714285714
25sub034,n=25,020 %,b2,1.02934694290161,0.785714285714286
25sub034,n=25,020 %,b3,1.0349029302597,0.785714285714286
25sub034,n=25,020 %,b4,0.945149540901184,0.785714285714286
25sub034,n=25,020 %,b5,1.17279589176178,0.642857142857143
25sub001,n=25,020 %,b1,1.05923390388489,0.789473684210526
25sub001,n=25,020 %,b2,1.41887903213501,0.631578947368421
25sub001,n=25,020 %,b3,1.73299694061279,0.842105263157895
25sub001,n=25,020 %,b4,1.31040191650391,0.736842105263158
25sub001,n=25,020 %,b5,0.675335884094238,0.684210526315789
25sub032,n=25,030 %,b1,0.777927875518799,0.782608695652174
25sub032,n=25,030 %,b2,0.929692983627319,0.782608695652174
25sub032,n=25,030 %,b3,0.648550987243652,0.695652173913043
25sub032,n=25,030 %,b4,0.798202037811279,0.782608695652174
25sub032,n=25,030 %,b5,0.942985773086548,0.652173913043478
25sub028,n=25,030 %,b1,1.06035757064819,0.833333333333333
25sub028,n=25,030 %,b2,0.901921033859253,0.833333333333333
25sub028,n=25,030 %,b3,0.919912576675415,0.833333333333333
25sub028,n=25,030 %,b4,1.01687359809875,0.791666666666667
25sub028,n=25,030 %,b5,0.860448956489563,0.791666666666667
25sub029,n=25,030 %,b1,1.55322194099426,0.571428571428571
25sub029,n=25,030 %,b2,1.29536390304565,0.666666666666667
25sub029,n=25,030 %,b3,1.22498202323914,0.857142857142857
25sub029,n=25,030 %,b4,1.50582599639893,0.761904761904762
25sub029,n=25,030 %,b5,1.44148302078247,0.761904761904762
25sub021,n=25,030 %,b1,0.869529008865356,0.761904761904762
25sub021,n=25,030 %,b2,0.837798833847046,1
25sub021,n=25,030 %,b3,1.05971598625183,0.80952380952381
25sub021,n=25,030 %,b4,0.932610034942627,0.904761904761905
25sub021,n=25,030 %,b5,1.17119884490967,0.714285714285714
25sub014,n=25,030 %,b1,0.831220507621765,0.75
25sub014,n=25,030 %,b2,1.11135900020599,0.65
25sub014,n=25,030 %,b3,0.848819613456726,0.8
25sub014,n=25,030 %,b4,0.870206952095032,0.75
25sub014,n=25,030 %,b5,1.00776708126068,0.75
25sub011,n=25,030 %,b1,1.53981840610504,0.611111111111111
25sub011,n=25,030 %,b2,1.0017774105072,0.888888888888889
25sub011,n=25,030 %,b3,1.24697005748749,0.888888888888889
25sub011,n=25,030 %,b4,1.63366293907166,0.722222222222222
25sub011,n=25,030 %,b5,1.63887143135071,0.722222222222222
25sub006,n=25,030 %,b1,0.877756476402283,0.9
25sub006,n=25,030 %,b2,0.814846515655518,0.75
25sub006,n=25,030 %,b3,1.22197246551514,0.65
25sub006,n=25,030 %,b4,1.17509412765503,0.9
25sub006,n=25,030 %,b5,0.924569487571716,0.8
25sub024,n=25,030 %,b1,0.878743886947632,0.758620689655172
25sub024,n=25,030 %,b2,0.909483909606934,0.655172413793103
25sub024,n=25,030 %,b3,0.89049220085144,0.724137931034483
25sub024,n=25,030 %,b4,0.849418878555298,0.620689655172414
25sub024,n=25,030 %,b5,0.991456985473633,0.448275862068966
25sub017,n=25,030 %,b1,0.831935167312622,0.777777777777778
25sub017,n=25,030 %,b2,0.648293018341064,0.814814814814815
25sub017,n=25,030 %,b3,0.632082939147949,0.851851851851852
25sub017,n=25,030 %,b4,0.678571939468384,0.962962962962963
25sub017,n=25,030 %,b5,0.72120189666748,0.814814814814815
25sub009,n=25,030 %,b1,1.60916149616241,0.772727272727273
25sub009,n=25,030 %,b2,1.76501595973969,0.909090909090909
25sub009,n=25,030 %,b3,1.71100747585297,0.863636363636364
25sub009,n=25,030 %,b4,1.83859050273895,0.636363636363636
25sub009,n=25,030 %,b5,1.18815851211548,0.681818181818182
25sub003,n=25,030 %,b1,1.19924461841583,0.888888888888889
25sub003,n=25,030 %,b2,1.71789562702179,0.833333333333333
25sub003,n=25,030 %,b3,1.47065997123718,0.722222222222222
25sub003,n=25,030 %,b4,1.14251506328583,0.777777777777778
25sub003,n=25,030 %,b5,1.45037150382996,0.777777777777778
25sub016,n=25,030 %,b1,1.01056694984436,0.925925925925926
25sub016,n=25,030 %,b2,0.90166187286377,0.851851851851852
25sub016,n=25,030 %,b3,0.849622964859009,0.814814814814815
25sub016,n=25,030 %,b4,1.00476813316345,0.925925925925926
25sub016,n=25,030 %,b5,0.79794716835022,1
25sub026,n=25,030 %,b1,1.22356200218201,0.64
25sub026,n=25,030 %,b2,1.22072410583496,0.56
25sub026,n=25,030 %,b3,0.748544931411743,0.64
25sub026,n=25,030 %,b4,1.36232590675354,0.64
25sub026,n=25,030 %,b5,0.93976902961731,0.8
25sub035,n=25,030 %,b1,1.45769202709198,0.708333333333333
25sub035,n=25,030 %,b2,1.59142303466797,0.791666666666667
25sub035,n=25,030 %,b3,1.7100213766098,0.666666666666667
25sub035,n=25,030 %,b4,1.12149453163147,0.875
25sub035,n=25,030 %,b5,1.33911049365997,0.583333333333333
25sub020,n=25,030 %,b1,0.869462966918945,0.91304347826087
25sub020,n=25,030 %,b2,0.882673978805542,0.91304347826087
25sub020,n=25,030 %,b3,0.857557058334351,0.91304347826087
25sub020,n=25,030 %,b4,0.820206880569458,0.956521739130435
25sub020,n=25,030 %,b5,0.848552942276001,0.91304347826087
25sub010,n=25,030 %,b1,0.468477964401245,0.714285714285714
25sub010,n=25,030 %,b2,0.547998189926147,0.857142857142857
25sub010,n=25,030 %,b3,0.508306980133057,0.714285714285714
25sub010,n=25,030 %,b4,0.627340078353882,0.80952380952381
25sub010,n=25,030 %,b5,0.589156866073608,0.571428571428571
25sub027,n=25,030 %,b1,0.639746904373169,0.904761904761905
25sub027,n=25,030 %,b2,0.708247184753418,0.857142857142857
25sub027,n=25,030 %,b3,0.800550937652588,0.857142857142857
25sub027,n=25,030 %,b4,0.640422105789185,0.904761904761905
25sub027,n=25,030 %,b5,0.668680906295776,0.80952380952381
25sub008,n=25,030 %,b1,1.33301877975464,0.904761904761905
25sub008,n=25,030 %,b2,1.41203784942627,0.952380952380952
25sub008,n=25,030 %,b3,1.2720320224762,1
25sub008,n=25,030 %,b4,1.19363403320312,0.904761904761905
25sub008,n=25,030 %,b5,0.989955902099609,0.857142857142857
25sub015,n=25,030 %,b1,0.661536931991577,0.814814814814815
25sub015,n=25,030 %,b2,0.648859977722168,0.851851851851852
25sub015,n=25,030 %,b3,0.610116958618164,0.888888888888889
25sub015,n=25,030 %,b4,0.670900821685791,0.888888888888889
25sub015,n=25,030 %,b5,0.582970142364502,0.962962962962963
25sub012,n=25,030 %,b1,0.824860572814941,1
25sub012,n=25,030 %,b2,0.901622414588928,0.791666666666667
25sub012,n=25,030 %,b3,0.83039128780365,0.833333333333333
25sub012,n=25,030 %,b4,0.943508505821228,0.875
25sub012,n=25,030 %,b5,0.924063563346863,0.833333333333333
25sub013,n=25,030 %,b1,0.743964195251465,0.956521739130435
25sub013,n=25,030 %,b2,0.689635992050171,0.956521739130435
25sub013,n=25,030 %,b3,0.749169826507568,0.956521739130435
25sub013,n=25,030 %,b4,0.61664891242981,0.956521739130435
25sub013,n=25,030 %,b5,0.61040210723877,0.91304347826087
25sub033,n=25,030 %,b1,1.09119701385498,0.8
25sub033,n=25,030 %,b2,0.97025203704834,0.76
25sub033,n=25,030 %,b3,0.80952000617981,0.96
25sub033,n=25,030 %,b4,0.817681789398193,0.76
25sub033,n=25,030 %,b5,0.959506034851074,0.88
25sub004,n=25,030 %,b1,0.780570149421692,0.923076923076923
25sub004,n=25,030 %,b2,0.896782994270325,0.615384615384615
25sub004,n=25,030 %,b3,0.884223341941833,0.807692307692308
25sub004,n=25,030 %,b4,0.783966064453125,0.730769230769231
25sub004,n=25,030 %,b5,0.616276383399963,0.846153846153846
25sub034,n=25,030 %,b1,1.21223282814026,0.714285714285714
25sub034,n=25,030 %,b2,0.895705938339233,0.761904761904762
25sub034,n=25,030 %,b3,1.30281400680542,0.761904761904762
25sub034,n=25,030 %,b4,0.790975093841553,0.714285714285714
25sub034,n=25,030 %,b5,1.09992122650146,0.619047619047619
25sub001,n=25,030 %,b1,1.0351619720459,0.793103448275862
25sub001,n=25,030 %,b2,1.56295490264893,0.620689655172414
25sub001,n=25,030 %,b3,0.915482044219971,0.862068965517241
25sub001,n=25,030 %,b4,0.977231979370117,0.758620689655172
25sub001,n=25,030 %,b5,1.09908699989319,0.758620689655172
25sub032,n=25,040 %,b1,0.781057119369507,0.741935483870968
25sub032,n=25,040 %,b2,0.941643953323364,0.774193548387097
25sub032,n=25,040 %,b3,0.700397968292236,0.67741935483871
25sub032,n=25,040 %,b4,0.79835319519043,0.741935483870968
25sub032,n=25,040 %,b5,0.950179815292358,0.645161290322581
25sub028,n=25,040 %,b1,0.885197520256042,0.84375
25sub028,n=25,040 %,b2,0.84975004196167,0.84375
25sub028,n=25,040 %,b3,0.923526525497437,0.84375
25sub028,n=25,040 %,b4,0.855485916137695,0.8125
25sub028,n=25,040 %,b5,0.796293497085571,0.78125
25sub029,n=25,040 %,b1,1.55322194099426,0.62962962962963
25sub029,n=25,040 %,b2,1.47441601753235,0.740740740740741
25sub029,n=25,040 %,b3,1.22498202323914,0.666666666666667
25sub029,n=25,040 %,b4,1.89445114135742,0.777777777777778
25sub029,n=25,040 %,b5,1.36075019836426,0.703703703703704
25sub021,n=25,040 %,b1,0.871181011199951,0.785714285714286
25sub021,n=25,040 %,b2,0.863685488700867,0.964285714285714
25sub021,n=25,040 %,b3,1.02490592002869,0.785714285714286
25sub021,n=25,040 %,b4,0.953795909881592,0.892857142857143
25sub021,n=25,040 %,b5,1.04472386837006,0.785714285714286
25sub014,n=25,040 %,b1,0.812172889709473,0.740740740740741
25sub014,n=25,040 %,b2,1.07206201553345,0.666666666666667
25sub014,n=25,040 %,b3,0.898883104324341,0.777777777777778
25sub014,n=25,040 %,b4,0.919100046157837,0.777777777777778
25sub014,n=25,040 %,b5,0.931686878204346,0.703703703703704
25sub011,n=25,040 %,b1,1.29828751087189,0.666666666666667
25sub011,n=25,040 %,b2,1.19537401199341,0.875
25sub011,n=25,040 %,b3,1.30583906173706,0.791666666666667
25sub011,n=25,040 %,b4,1.63366293907166,0.75
25sub011,n=25,040 %,b5,1.53406250476837,0.75
25sub006,n=25,040 %,b1,1.08042120933533,0.888888888888889
25sub006,n=25,040 %,b2,0.80889892578125,0.814814814814815
25sub006,n=25,040 %,b3,1.38068294525146,0.666666666666667
25sub006,n=25,040 %,b4,0.990400075912476,0.925925925925926
25sub006,n=25,040 %,b5,0.93884801864624,0.814814814814815
25sub024,n=25,040 %,b1,0.931196451187134,0.736842105263158
25sub024,n=25,040 %,b2,0.87140953540802,0.684210526315789
25sub024,n=25,040 %,b3,0.843942999839783,0.736842105263158
25sub024,n=25,040 %,b4,1.04807734489441,0.605263157894737
25sub024,n=25,040 %,b5,0.925796151161194,0.5
25sub017,n=25,040 %,b1,0.78472900390625,0.777777777777778
25sub017,n=25,040 %,b2,0.750325441360474,0.805555555555556
25sub017,n=25,040 %,b3,0.658594965934753,0.888888888888889
25sub017,n=25,040 %,b4,0.699862599372864,0.944444444444444
25sub017,n=25,040 %,b5,0.721188902854919,0.833333333333333
25sub009,n=25,040 %,b1,1.51468551158905,0.766666666666667
25sub009,n=25,040 %,b2,1.77563905715942,0.9
25sub009,n=25,040 %,b3,1.85986351966858,0.833333333333333
25sub009,n=25,040 %,b4,1.81223845481873,0.666666666666667
25sub009,n=25,040 %,b5,1.44436144828796,0.733333333333333
25sub003,n=25,040 %,b1,1.26307058334351,0.833333333333333
25sub003,n=25,040 %,b2,1.50601255893707,0.875
25sub003,n=25,040 %,b3,1.41972196102142,0.791666666666667
25sub003,n=25,040 %,b4,1.49317049980164,0.791666666666667
25sub003,n=25,040 %,b5,1.49499940872192,0.75
25sub016,n=25,040 %,b1,1.00441098213196,0.916666666666667
25sub016,n=25,040 %,b2,0.950457453727722,0.777777777777778
25sub016,n=25,040 %,b3,0.868579149246216,0.833333333333333
25sub016,n=25,040 %,b4,0.792040944099426,0.972222222222222
25sub016,n=25,040 %,b5,0.862704992294312,0.916666666666667
25sub026,n=25,040 %,b1,1.12220907211304,0.696969696969697
25sub026,n=25,040 %,b2,1.19108700752258,0.515151515151515
25sub026,n=25,040 %,b3,1.15205597877502,0.575757575757576
25sub026,n=25,040 %,b4,1.36232590675354,0.696969696969697
25sub026,n=25,040 %,b5,0.93976902961731,0.696969696969697
25sub035,n=25,040 %,b1,1.39322304725647,0.774193548387097
25sub035,n=25,040 %,b2,1.4108350276947,0.741935483870968
25sub035,n=25,040 %,b3,1.71510791778564,0.741935483870968
25sub035,n=25,040 %,b4,1.1524670124054,0.806451612903226
25sub035,n=25,040 %,b5,1.21410894393921,0.548387096774194
25sub020,n=25,040 %,b1,0.760525941848755,0.903225806451613
25sub020,n=25,040 %,b2,1.05187702178955,0.870967741935484
25sub020,n=25,040 %,b3,0.890923976898193,0.935483870967742
25sub020,n=25,040 %,b4,0.820206880569458,0.967741935483871
25sub020,n=25,040 %,b5,0.848552942276001,0.903225806451613
25sub010,n=25,040 %,b1,0.468477964401245,0.793103448275862
25sub010,n=25,040 %,b2,0.566969156265259,0.862068965517241
25sub010,n=25,040 %,b3,0.547998189926147,0.724137931034483
25sub010,n=25,040 %,b4,0.536648035049438,0.793103448275862
25sub010,n=25,040 %,b5,0.589156866073608,0.620689655172414
25sub027,n=25,040 %,b1,0.639746904373169,0.862068965517241
25sub027,n=25,040 %,b2,0.689795017242432,0.931034482758621
25sub027,n=25,040 %,b3,0.698271036148071,0.793103448275862
25sub027,n=25,040 %,b4,0.668666124343872,0.793103448275862
25sub027,n=25,040 %,b5,0.661180973052979,0.793103448275862
25sub008,n=25,040 %,b1,1.33960294723511,0.888888888888889
25sub008,n=25,040 %,b2,1.32111811637878,0.962962962962963
25sub008,n=25,040 %,b3,1.28027009963989,1
25sub008,n=25,040 %,b4,1.20859909057617,0.925925925925926
25sub008,n=25,040 %,b5,0.919039011001587,0.814814814814815
25sub015,n=25,040 %,b1,0.65031099319458,0.833333333333333
25sub015,n=25,040 %,b2,0.70927095413208,0.833333333333333
25sub015,n=25,040 %,b3,0.61006498336792,0.944444444444444
25sub015,n=25,040 %,b4,0.664789915084839,0.833333333333333
25sub015,n=25,040 %,b5,0.585892081260681,0.888888888888889
25sub012,n=25,040 %,b1,0.812174558639526,1
25sub012,n=25,040 %,b2,0.929542541503906,0.78125
25sub012,n=25,040 %,b3,0.889144420623779,0.8125
25sub012,n=25,040 %,b4,0.81389856338501,0.9375
25sub012,n=25,040 %,b5,0.798741579055786,0.8125
25sub013,n=25,040 %,b1,0.717114925384521,0.967741935483871
25sub013,n=25,040 %,b2,0.672465801239014,0.967741935483871
25sub013,n=25,040 %,b3,0.749169826507568,0.935483870967742
25sub013,n=25,040 %,b4,0.588524103164673,0.967741935483871
25sub013,n=25,040 %,b5,0.620905876159668,0.935483870967742
25sub033,n=25,040 %,b1,1.05920505523682,0.757575757575758
25sub033,n=25,040 %,b2,0.809931993484497,0.787878787878788
25sub033,n=25,040 %,b3,0.811779022216797,0.818181818181818
25sub033,n=25,040 %,b4,0.829929828643799,0.848484848484849
25sub033,n=25,040 %,b5,0.981090068817139,0.878787878787879
25sub004,n=25,040 %,b1,0.790172100067139,0.857142857142857
25sub004,n=25,040 %,b2,0.87419605255127,0.628571428571429
25sub004,n=25,040 %,b3,0.889141798019409,0.771428571428571
25sub004,n=25,040 %,b4,0.75178599357605,0.8
25sub004,n=25,040 %,b5,0.651206016540527,0.8
25sub034,n=25,040 %,b1,1.16298794746399,0.689655172413793
25sub034,n=25,040 %,b2,0.880086898803711,0.758620689655172
25sub034,n=25,040 %,b3,1.28109407424927,0.758620689655172
25sub034,n=25,040 %,b4,0.940094947814941,0.689655172413793
25sub034,n=25,040 %,b5,1.18243193626404,0.689655172413793
