sub,eye,measure,window,peak,compare,cond,value
sub035,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.722620617169025
sub035,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.716057293811325
sub035,closed,somatovisual balance,500pre,corinne,rt,fast,0.717119171929106
sub035,closed,somatovisual balance,500pre,corinne,rt,slow,0.702198093509425
sub036,open,visual power,500pre,corinne,accuracy_e,correct_e,0.401234328408628
sub036,open,visual power,500pre,corinne,accuracy_e,incorrect_e,0.42380311858215
sub036,open,visual power,500pre,corinne,rt,fast,0.378827895187656
sub036,open,visual power,500pre,corinne,rt,slow,0.460009494234278
sub036,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.0545566664403732
sub036,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.0383937553631621
sub036,open,laterilsation index,500pre,corinne,rt,fast,0.0701866083856386
sub036,open,laterilsation index,500pre,corinne,rt,slow,0.0391665634030717
sub036,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.564701502487264
sub036,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.548284090259339
sub036,open,somatovisual balance,500pre,corinne,rt,fast,0.568776454947989
sub036,open,somatovisual balance,500pre,corinne,rt,slow,0.557739929813924
sub036,closed,visual power,500pre,corinne,accuracy_e,correct_e,0.041075100658355
sub036,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,0.0316772541177024
sub036,closed,visual power,500pre,corinne,rt,fast,0.133313243031296
sub036,closed,visual power,500pre,corinne,rt,slow,0.0761774833707278
sub036,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.034229994081078
sub036,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.0468770632720533
sub036,closed,laterilsation index,500pre,corinne,rt,fast,0.0138582756739129
sub036,closed,laterilsation index,500pre,corinne,rt,slow,0.00189225794548238
sub036,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.58289555311917
sub036,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.586034021644934
sub036,closed,somatovisual balance,500pre,corinne,rt,fast,0.592213032981949
sub036,closed,somatovisual balance,500pre,corinne,rt,slow,0.582143253098169
sub037,open,visual power,500pre,corinne,accuracy_e,correct_e,-0.208444443594616
sub037,open,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.184602109959373
sub037,open,visual power,500pre,corinne,rt,fast,0.0495580581759512
sub037,open,visual power,500pre,corinne,rt,slow,-0.0539741772988253
sub037,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.0968376153808905
sub037,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.078460172153739
sub037,open,laterilsation index,500pre,corinne,rt,fast,-0.0166995231133788
sub037,open,laterilsation index,500pre,corinne,rt,slow,-0.00484203807880551
sub037,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.528789194683778
sub037,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.455581728950452
sub037,open,somatovisual balance,500pre,corinne,rt,fast,0.510790278518068
sub037,open,somatovisual balance,500pre,corinne,rt,slow,0.485326420305779
sub037,closed,visual power,500pre,corinne,accuracy_e,correct_e,-0.284357312624503
sub037,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.394310740304545
sub037,closed,visual power,500pre,corinne,rt,fast,-0.170813502394991
sub037,closed,visual power,500pre,corinne,rt,slow,-0.260966286882415
sub037,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.0177696869812172
sub037,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.00543418621510905
sub037,closed,laterilsation index,500pre,corinne,rt,fast,-0.0640426576638905
sub037,closed,laterilsation index,500pre,corinne,rt,slow,0.0181451212403054
sub037,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.55336857227311
sub037,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.520741795702385
sub037,closed,somatovisual balance,500pre,corinne,rt,fast,0.566498853944256
sub037,closed,somatovisual balance,500pre,corinne,rt,slow,0.571804507373478
sub039,open,visual power,500pre,corinne,accuracy_e,correct_e,0.0884661619976595
sub039,open,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.118172127118852
sub039,open,visual power,500pre,corinne,rt,fast,0.256500062998722
sub039,open,visual power,500pre,corinne,rt,slow,0.163441852955419
sub039,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,-0.0280579299820519
sub039,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,-0.145871308721878
sub039,open,laterilsation index,500pre,corinne,rt,fast,-0.00170518774283623
sub039,open,laterilsation index,500pre,corinne,rt,slow,-0.00116168621387234
sub039,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.875184809932773
sub039,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.869127914385079
sub039,open,somatovisual balance,500pre,corinne,rt,fast,0.864882763103997
sub039,open,somatovisual balance,500pre,corinne,rt,slow,0.875301572501653
sub039,closed,visual power,500pre,corinne,accuracy_e,correct_e,-0.0341247641924405
sub039,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.088359155372325
sub039,closed,visual power,500pre,corinne,rt,fast,-0.051483792591432
sub039,closed,visual power,500pre,corinne,rt,slow,-0.0246107382939973
sub039,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.0758321390274465
sub039,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,-0.0723440612695475
sub039,closed,laterilsation index,500pre,corinne,rt,fast,-0.026541695595971
sub039,closed,laterilsation index,500pre,corinne,rt,slow,0.00587176254227675
sub039,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.922284415652035
sub039,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.893214410623167
sub039,closed,somatovisual balance,500pre,corinne,rt,fast,0.902611359475266
sub039,closed,somatovisual balance,500pre,corinne,rt,slow,0.901435489818223
