sub,eyes,big,small,val
sub017,closed,accuracy,incorrect,0.254649426841746
sub017,closed,accuracy_e,correct_e,0.124459590419502
sub017,closed,accuracy_e,incorrect_e,0.254649426841746
sub017,closed,rt,fast,0.192825065439853
sub017,closed,rt,slow,0.306857485076149
sub018,open,accuracy,correct,0.0663121937071433
sub018,open,accuracy,incorrect,0.049926225716184
sub018,open,accuracy_e,correct_e,-0.055050789069267
sub018,open,accuracy_e,incorrect_e,0.049926225716184
sub018,open,rt,fast,0.00979722685351597
sub018,open,rt,slow,0.124191279663829
sub018,closed,accuracy,correct,0.0390337311130441
sub018,closed,accuracy,incorrect,0.0352588452087227
sub018,closed,accuracy_e,correct_e,0.0691353212752498
sub018,closed,accuracy_e,incorrect_e,0.0352588452087227
sub018,closed,rt,fast,0.108375875756391
sub018,closed,rt,slow,0.00539820242008746
sub020,open,accuracy,correct,0.170808804959085
sub020,open,accuracy,incorrect,0.325832228253921
sub020,open,accuracy_e,correct_e,0.176342839969616
sub020,open,accuracy_e,incorrect_e,0.325832228253921
sub020,open,rt,fast,0.245185824898631
sub020,open,rt,slow,0.13580425957159
sub020,closed,accuracy,correct,0.104669831049513
sub020,closed,accuracy,incorrect,-0.0278959590550944
sub020,closed,accuracy_e,correct_e,0.0750303679850932
sub020,closed,accuracy_e,incorrect_e,-0.0278959590550944
sub020,closed,rt,fast,0.0734645461401094
sub020,closed,rt,slow,0.140232136890337
sub021,open,accuracy,correct,0.0840973827598934
sub021,open,accuracy,incorrect,0.0322610759315846
sub021,open,accuracy_e,correct_e,0.163867971951897
sub021,open,accuracy_e,incorrect_e,0.0322610759315846
sub021,open,rt,fast,0.133635287965187
sub021,open,rt,slow,0.0327692109764574
sub021,closed,accuracy,correct,0.0336638364803736
sub021,closed,accuracy,incorrect,0.070799201374881
sub021,closed,accuracy_e,correct_e,0.0757612592304001
sub021,closed,accuracy_e,incorrect_e,0.070799201374881
sub021,closed,rt,fast,-0.191450211839302
sub021,closed,rt,slow,0.249479748932341
sub022,open,accuracy,correct,0.293624721105975
sub022,open,accuracy,incorrect,0.500422324974286
sub022,open,accuracy_e,correct_e,0.23095937048348
sub022,open,accuracy_e,incorrect_e,0.500422324974286
sub022,open,rt,fast,0.230677612179363
sub022,open,rt,slow,0.327017884325656
sub022,closed,accuracy,correct,0.226968242601652
sub022,closed,accuracy,incorrect,0.239284231161311
sub022,closed,accuracy_e,correct_e,0.198729238763752
