suj,win,bin,rt,corr,band,pow_alpha,pow_beta,pow_theta,pow_gamma,avg_alpha,avg_beta,avg_theta,avg_gamma,norm_alpha,norm_beta,norm_theta,norm_gamma
sub021,preCue1,b2,0.976487994194031,0.742857142857143,theta,6.17923046982059e-27,6.97899959849714e-28,2.70429914818623e-27,1.28742364160711e-28,6.86596514267264e-27,7.81282281106566e-28,4.64020907419495e-27,1.5908130611763e-28,0.899979877761988,0.893275038647038,0.582796831984431,0.809286567370243
sub021,preCue1,b3,1.0577404499054,0.885714285714286,theta,7.25045530011036e-27,7.77072904498164e-28,3.71561129037638e-27,1.7755544362825e-28,6.86596514267264e-27,7.81282281106566e-28,4.64020907419495e-27,1.5908130611763e-28,1.05599943335687,0.994612220563302,0.800742214621229,1.11613015986278
sub021,preCue1,b4,0.81986391544342,0.9,theta,7.98999060766996e-27,9.37938282497043e-28,5.36838796792686e-27,1.72331720467093e-28,6.86596514267264e-27,7.81282281106566e-28,4.64020907419495e-27,1.5908130611763e-28,1.16370975407542,1.20051139668571,1.15692803537268,1.08329334648325
sub021,preCue1,b5,0.946343064308167,0.885714285714286,theta,8.10450793784433e-27,1.05730332916454e-27,9.8797274639855e-27,2.39478990263699e-28,6.86596514267264e-27,7.81282281106566e-28,4.64020907419495e-27,1.5908130611763e-28,1.18038873915541,1.35329234353943,2.12915567079261,1.50538737773891
sub021,preCue1,b1,1.04566550254822,0.771428571428571,gamma,5.39235271535093e-27,2.027717337791e-28,3.83598916290888e-27,2.87143494155055e-29,6.81899071838714e-27,7.64496092370156e-28,4.65083108369677e-27,1.59693728821545e-28,0.790784580599394,0.265235801468193,0.824796492041118,0.17980887306848
sub021,preCue1,b2,0.98539400100708,0.871428571428571,gamma,6.21178517363247e-27,2.84829519242744e-28,4.24724092354214e-27,4.24056922374968e-29,6.81899071838714e-27,7.64496092370156e-28,4.65083108369677e-27,1.59693728821545e-28,0.910953751100238,0.37257158288369,0.91322192681446,0.26554387921447
sub021,preCue1,b3,0.882382392883301,0.885714285714286,gamma,5.81797331651461e-27,4.70120637767243e-28,4.36373433345806e-27,6.94896082437786e-29,6.81899071838714e-27,7.64496092370156e-28,4.65083108369677e-27,1.59693728821545e-28,0.853201530371155,0.614941845300654,0.938269796285418,0.435143000019944
sub021,preCue1,b4,0.92942750453949,0.842857142857143,gamma,7.97553655559028e-27,1.17859704488133e-27,5.1069204264557e-27,1.54103990224276e-28,6.81899071838714e-27,7.64496092370156e-28,4.65083108369677e-27,1.59693728821545e-28,1.1696066008837,1.54166523105088,1.09806620248104,0.964997131455826
sub021,preCue1,b5,0.936702013015747,0.9,gamma,8.69730583084741e-27,1.68616152618036e-27,5.70027057211905e-27,5.0375500398667e-28,6.81899071838714e-27,7.64496092370156e-28,4.65083108369677e-27,1.59693728821545e-28,1.27545353704551,2.20558553929659,1.22564558237796,3.15450711624128
sub021,preGab1,b1,0.912301540374756,0.814285714285714,alpha,1.93352265387613e-27,2.96567318552371e-28,3.3189038005361e-27,7.69502961120334e-29,5.36663920241789e-27,6.77072924938673e-28,4.36538307240864e-27,1.67476033069576e-28,0.360285568108435,0.438013849954543,0.760277791315315,0.459470496772905
sub021,preGab1,b2,0.921634554862976,0.9,alpha,3.2951199631564e-27,6.14305585849104e-28,3.88272403038255e-27,1.08706004019157e-28,5.36663920241789e-27,6.77072924938673e-28,4.36538307240864e-27,1.67476033069576e-28,0.614000650849011,0.907296043339417,0.889434894024141,0.649083943694776
sub021,preGab1,b3,0.976487994194031,0.871428571428571,alpha,4.58266971940494e-27,7.13215652631662e-28,4.2955359513748e-27,1.6067490541062e-28,5.36663920241789e-27,6.77072924938673e-28,4.36538307240864e-27,1.67476033069576e-28,0.853917982289597,1.0533808491844,0.983999772786195,0.959390442116992
sub021,preGab1,b4,0.947234034538269,0.871428571428571,alpha,6.30748498347053e-27,7.22141193964531e-28,5.07599610030142e-27,1.88256385454526e-28,5.36663920241789e-27,6.77072924938673e-28,4.36538307240864e-27,1.67476033069576e-28,1.17531377563611,1.06656338980021,1.16278365864023,1.12407955934995
sub021,preGab1,b5,0.967303514480591,0.828571428571429,alpha,1.07143986921815e-26,1.0391348736957e-27,5.2537554794483e-27,3.02792574351542e-28,5.36663920241789e-27,6.77072924938673e-28,4.36538307240864e-27,1.67476033069576e-28,1.99648202311685,1.53474586772144,1.20350388323412,1.80797555806538
sub021,preGab1,b1,1.0276985168457,0.814285714285714,beta,3.15686499467169e-27,1.20557108841222e-28,3.01687491250335e-27,4.21566183587845e-29,5.38130453814557e-27,6.71403852608625e-28,4.36294789602269e-27,1.67019162919034e-28,0.586635633106089,0.179559751366957,0.691476264305967,0.252405877397558
sub021,preGab1,b2,0.99568498134613,0.857142857142857,beta,4.66643848376781e-27,2.20939503190332e-28,4.06360645238463e-27,7.42470381068321e-29,5.38130453814557e-27,6.71403852608625e-28,4.36294789602269e-27,1.67019162919034e-28,0.867157480252158,0.329070949372585,0.93139009431881,0.444542032238689
sub021,preGab1,b3,0.838520050048828,0.914285714285714,beta,5.47869399125229e-27,3.43781526298569e-28,4.54294435624454e-27,1.28267980834647e-28,5.38130453814557e-27,6.71403852608625e-28,4.36294789602269e-27,1.67019162919034e-28,1.01809774050444,0.512033889830784,1.04125569787023,0.767983616926804
sub021,preGab1,b4,1.00495743751526,0.842857142857143,beta,6.82163077038537e-27,6.58391283486817e-28,5.46157095321674e-27,2.16204290850805e-28,5.38130453814557e-27,6.71403852608625e-28,4.36294789602269e-27,1.67019162919034e-28,1.26765373006304,0.980618864382071,1.25180751257551,1.29448793223574
sub021,preGab1,b5,0.931573987007141,0.842857142857143,beta,6.78289445065066e-27,2.01334984122619e-27,4.7297428057642e-27,3.74219886444102e-28,5.38130453814557e-27,6.71403852608625e-28,4.36294789602269e-27,1.67019162919034e-28,1.26045541607428,2.9987165450476,1.08407043092948,2.24058054120121
sub021,preGab1,b1,1.01972544193268,0.8,theta,4.32449879852082e-27,4.31756018029768e-28,1.45408823762131e-27,1.00955360394154e-28,5.39259130790656e-27,6.70047878543055e-28,4.36235099141753e-27,1.66577129140971e-28,0.801933347364982,0.644365920490002,0.333326740668525,0.606057751834088
sub021,preGab1,b2,0.955998539924622,0.814285714285714,theta,4.36662981377181e-27,6.98085175667549e-28,2.67424487954586e-27,1.61131253143265e-28,5.39259130790656e-27,6.70047878543055e-28,4.36235099141753e-27,1.66577129140971e-28,0.809746106175245,1.04184372195232,0.613028361268306,0.967307180608821
sub021,preGab1,b3,0.974735617637634,0.871428571428571,theta,5.57674899483692e-27,5.2801262635335e-28,3.82409823244081e-27,1.56190131745929e-28,5.39259130790656e-27,6.70047878543055e-28,4.36235099141753e-27,1.66577129140971e-28,1.03415012865157,0.788022234323695,0.876614064288804,0.937644516695614
sub021,preGab1,b4,0.874982476234436,0.942857142857143,theta,5.89772960059685e-27,7.51063967377623e-28,5.27749166812187e-27,1.9900205354643e-28,5.39259130790656e-27,6.70047878543055e-28,4.36235099141753e-27,1.66577129140971e-28,1.09367264527346,1.1209108952195,1.20978153259671,1.19465411952212
sub021,preGab1,b5,0.917539477348328,0.871428571428571,theta,6.79734933180641e-27,9.41321605286984e-28,8.58183193935779e-27,2.15606846875079e-28,5.39259130790656e-27,6.70047878543055e-28,4.36235099141753e-27,1.66577129140971e-28,1.26049777253474,1.40485722801449,1.96724930117766,1.29433643133935
sub021,preGab1,b1,1.01209056377411,0.785714285714286,gamma,4.18178406570886e-27,2.25198935324084e-28,4.12745252791038e-27,2.98141019291365e-29,5.39515806705808e-27,6.79697474956004e-28,4.31914252719088e-27,1.68243513893038e-28,0.775099452830144,0.331322306793417,0.95561850573957,0.177208031615952
sub021,preGab1,b2,0.839557528495789,0.842857142857143,gamma,4.39338586857459e-27,2.82463875662551e-28,4.30269331619545e-27,4.17221766165087e-29,5.39515806705808e-27,6.79697474956004e-28,4.31914252719088e-27,1.68243513893038e-28,0.814320139274484,0.415572936593349,0.996191556335111,0.247986835575925
sub021,preGab1,b3,1.07914900779724,0.871428571428571,gamma,5.40066272072666e-27,4.66194887368746e-28,3.5116257419212e-27,6.41171107512526e-29,5.39515806705808e-27,6.79697474956004e-28,4.31914252719088e-27,1.68243513893038e-28,1.00102029516099,0.685885860321788,0.813037708252041,0.381097073329171
sub021,preGab1,b4,0.909705400466919,0.914285714285714,gamma,6.05660171607071e-27,1.12359230105098e-27,4.44294242993989e-27,1.53619843985637e-28,5.39515806705808e-27,6.79697474956004e-28,4.31914252719088e-27,1.68243513893038e-28,1.12259949398912,1.65307705626493,1.02866307420272,0.913080334753955
sub021,preGab1,b5,0.967204093933105,0.857142857142857,gamma,6.94335596420959e-27,1.30103737537366e-27,5.21099861998749e-27,5.51944336182657e-28,5.39515806705808e-27,6.79697474956004e-28,4.31914252719088e-27,1.68243513893038e-28,1.28696061874527,1.91414184002652,1.20648915547056,3.280627724725
sub021,preCue2,b1,0.919195055961609,0.842857142857143,alpha,1.82627012631895e-27,3.51768286573226e-28,3.23042151515984e-27,6.66130367669114e-29,4.82265345985598e-27,7.60917627077126e-28,4.00482184473228e-27,1.47662893948175e-28,0.378685746658125,0.462294831997066,0.806633014002596,0.451115611957939
sub021,preCue2,b2,1.00182497501373,0.828571428571429,alpha,3.0534005214434e-27,5.49604354267948e-28,4.13356108751685e-27,1.12259358856854e-28,4.82265345985598e-27,7.60917627077126e-28,4.00482184473228e-27,1.47662893948175e-28,0.633137036874008,0.722291526323441,1.03214605986878,0.760240815111296
sub021,preCue2,b3,1.00459098815918,0.857142857142857,alpha,4.08385526170887e-27,7.71155426680652e-28,3.92087352555251e-27,1.40546771430863e-28,4.82265345985598e-27,7.60917627077126e-28,4.00482184473228e-27,1.47662893948175e-28,0.846806700025846,1.01345454388125,0.97903818885472,0.951808322815279
sub021,preCue2,b4,0.881083011627197,0.857142857142857,alpha,5.87183553155491e-27,1.12774594598289e-27,4.58525328282263e-27,2.10118186257626e-28,4.82265345985598e-27,7.60917627077126e-28,4.00482184473228e-27,1.47662893948175e-28,1.21755286388134,1.48208676715093,1.14493314823825,1.42295860957033
sub021,preCue2,b5,0.936145544052124,0.885714285714286,alpha,9.27790585825376e-27,1.00431412188091e-27,4.15399981260958e-27,2.08777116428622e-28,4.82265345985598e-27,7.60917627077126e-28,4.00482184473228e-27,1.47662893948175e-28,1.92381765256068,1.31987233064732,1.03724958903566,1.41387664054516
sub021,preCue2,b1,1.10706102848053,0.857142857142857,beta,3.94284343317419e-27,1.37848593504909e-28,2.98595313884749e-27,6.1509029270877e-29,4.81395415637327e-27,7.60514262874406e-28,3.98736483921619e-27,1.46083819842706e-28,0.819044657488937,0.181257078577202,0.748853756616476,0.421052990927441
sub021,preCue2,b2,0.905275106430054,0.842857142857143,beta,3.69484578120047e-27,2.20903450616546e-28,3.69613056414587e-27,5.45099689783191e-29,4.81395415637327e-27,7.60514262874406e-28,3.98736483921619e-27,1.46083819842706e-28,0.767528244179227,0.290465887887005,0.926960715456484,0.373141728064148
sub021,preCue2,b3,0.981567978858948,0.857142857142857,beta,5.00081190216069e-27,3.6685375063016e-28,4.39474646303595e-27,1.1421471573996e-28,4.81395415637327e-27,7.60514262874406e-28,3.98736483921619e-27,1.46083819842706e-28,1.03881585484981,0.482375898176605,1.10216813365386,0.781843710432399
sub021,preCue2,b4,0.931573987007141,0.871428571428571,beta,5.26006930029147e-27,7.6136190503928e-28,4.41116204308852e-27,1.99114504046853e-28,4.81395415637327e-27,7.60514262874406e-28,3.98736483921619e-27,1.46083819842706e-28,1.09267124892072,1.00111456445494,1.10628503308858,1.36301545414986
sub021,preCue2,b5,0.906205058097839,0.871428571428571,beta,6.17120036503954e-27,2.31560361458114e-27,4.44883198696312e-27,3.01070881177523e-28,4.81395415637327e-27,7.60514262874406e-28,3.98736483921619e-27,1.46083819842706e-28,1.28193999456131,3.04478657090425,1.1157323611846,2.06094611642615
sub021,preCue2,b1,1.0874285697937,0.828571428571429,theta,3.68089787474202e-27,5.03434584011991e-28,1.60118448322178e-27,8.79715787147999e-29,4.77874370377529e-27,7.47599831508637e-28,4.00349677787054e-27,1.45973574787692e-28,0.770264760554965,0.673401146969326,0.399946489796714,0.602654136837768
sub021,preCue2,b2,0.967340588569641,0.928571428571429,theta,4.5901374892368e-27,5.41591500238522e-28,2.697295722982e-27,1.27669703807559e-28,4.77874370377529e-27,7.47599831508637e-28,4.00349677787054e-27,1.45973574787692e-28,0.960532259893017,0.724440372258518,0.673734955374858,0.874608325467436
sub021,preCue2,b3,0.996482491493225,0.842857142857143,theta,5.41509644567009e-27,7.01533662660568e-28,3.57385543973886e-27,1.34887025265249e-28,4.77874370377529e-27,7.47599831508637e-28,4.00349677787054e-27,1.45973574787692e-28,1.13316318709289,0.938381247685532,0.892683480974298,0.924050982936003
sub021,preCue2,b4,0.938607454299927,0.814285714285714,theta,5.18622614380334e-27,7.42697602858141e-28,4.57693150607923e-27,1.93903786672435e-28,4.77874370377529e-27,7.47599831508637e-28,4.00349677787054e-27,1.45973574787692e-28,1.08526978329182,0.993442710332608,1.14323346814674,1.32834855181463
sub021,preCue2,b5,0.887847423553467,0.871428571428571,theta,5.02136056542419e-27,1.24874180777396e-27,7.56821673733083e-27,1.85435779478417e-28,4.77874370377529e-27,7.47599831508637e-28,4.00349677787054e-27,1.45973574787692e-28,1.05077000916731,1.67033452275402,1.89040160570739,1.27033800294416
sub021,preCue2,b1,0.905124068260193,0.828571428571429,gamma,3.71045550399198e-27,2.73570826884978e-28,3.56364253082208e-27,2.7660123316322e-29,4.80957477598677e-27,7.52566596297513e-28,3.98415295868004e-27,1.45923385577799e-28,0.771472672078524,0.363517100321613,0.894454246054531,0.189552368229389
sub021,preCue2,b2,0.943003416061401,0.857142857142857,gamma,4.1641695626104e-27,3.46141323646665e-28,3.6721695025653e-27,4.05134772255838e-29,4.80957477598677e-27,7.52566596297513e-28,3.98415295868004e-27,1.45923385577799e-28,0.865808258850919,0.459947764556141,0.921693905994489,0.277635260895069
sub021,preCue2,b3,1.04566550254822,0.8,gamma,4.91284065179716e-27,4.14318773969029e-28,3.65450352086734e-27,6.01900614776134e-29,4.80957477598677e-27,7.52566596297513e-28,3.98415295868004e-27,1.45923385577799e-28,1.02147089516645,0.550541009935067,0.917259843878607,0.412477145039396
sub021,preCue2,b4,0.909677982330322,0.914285714285714,gamma,5.11803008050839e-27,1.1888182093072e-27,4.65331798151188e-27,1.54190511087034e-28,4.80957477598677e-27,7.52566596297513e-28,3.98415295868004e-27,1.45923385577799e-28,1.06413359161431,1.5796850606391,1.16795665973968,1.05665387680323
sub021,preCue2,b5,0.94127357006073,0.871428571428571,gamma,6.1423780810259e-27,1.5399838476797e-27,4.37713125763358e-27,4.47062754782439e-28,4.80957477598677e-27,7.52566596297513e-28,3.98415295868004e-27,1.45923385577799e-28,1.2771145822898,2.04630906454808,1.0986353443327,3.06368134903291
sub021,preGab2,b1,0.994838356971741,0.857142857142857,alpha,2.09953945575421e-27,2.70121242161442e-28,3.37845906078183e-27,5.81295644954964e-29,6.60017648488205e-27,7.95201747077281e-28,4.12347622924009e-27,1.50420929811242e-28,0.318103532619663,0.339688944540498,0.819323035458469,0.386445985731116
sub021,preGab2,b2,1.03186202049255,0.857142857142857,alpha,3.87480601008145e-27,8.14989560896346e-28,3.93909607220996e-27,1.25665358724084e-28,6.60017648488205e-27,7.95201747077281e-28,4.12347622924009e-27,1.50420929811242e-28,0.58707612121537,1.02488401703315,0.955285262535852,0.83542469044552
sub021,preGab2,b3,0.946246027946472,0.842857142857143,alpha,5.53505173526552e-27,6.7400561205163e-28,4.11897204753465e-27,1.48366331015074e-28,6.60017648488205e-27,7.95201747077281e-28,4.12347622924009e-27,1.50420929811242e-28,0.838621777454552,0.847590708306288,0.99890767365809,0.98634100454806
sub021,preGab2,b4,0.959918975830078,0.857142857142857,alpha,7.99568923784489e-27,8.75851038234308e-28,4.63597456424745e-27,2.03465395676766e-28,6.60017648488205e-27,7.95201747077281e-28,4.12347622924009e-27,1.50420929811242e-28,1.21143567238835,1.10141991193235,1.12428793244233,1.35264019396827
sub021,preGab2,b5,0.840189099311829,0.857142857142857,alpha,1.34957959854642e-26,1.34104128204268e-27,4.54487940142655e-27,2.16477999144791e-28,6.60017648488205e-27,7.95201747077281e-28,4.12347622924009e-27,1.50420929811242e-28,2.04476289632206,1.68641641818771,1.10219609590526,1.43914812530704
sub021,preGab2,b1,0.910810112953186,0.871428571428571,beta,4.66251956767455e-27,1.37826651063854e-28,3.30224987256978e-27,5.20366069053809e-29,6.61412959687165e-27,8.01287976341959e-28,4.11701812526561e-27,1.50921491251298e-28,0.704933203891231,0.17200638863079,0.802097482229746,0.344792557202707
sub021,preGab2,b2,1.05484402179718,0.742857142857143,beta,4.68171316645364e-27,2.37940231958494e-28,3.3983709896647e-27,4.81543315235186e-29,6.61412959687165e-27,8.01287976341959e-28,4.11701812526561e-27,1.50921491251298e-28,0.707835112373365,0.296947213715522,0.825444748180566,0.319068749747094
sub021,preGab2,b3,0.96911346912384,0.857142857142857,beta,7.4265320118452e-27,3.73352307755154e-28,4.21794508174665e-27,1.07822470736413e-28,6.61412959687165e-27,8.01287976341959e-28,4.11701812526561e-27,1.50921491251298e-28,1.12282831823522,0.465940234695125,1.02451457666938,0.714427546683054
sub021,preGab2,b4,0.990710496902466,0.885714285714286,beta,7.33007688295809e-27,7.39374105873398e-28,4.8143225590802e-27,2.200292197706e-28,6.61412959687165e-27,8.01287976341959e-28,4.11701812526561e-27,1.50921491251298e-28,1.10824512516735,0.922732061011061,1.16937123243041,1.45790515284686
sub021,preGab2,b5,0.902034997940063,0.914285714285714,beta,8.96980635542676e-27,2.51794658505889e-27,4.85220212326674e-27,3.26564827320577e-28,6.61412959687165e-27,8.01287976341959e-28,4.11701812526561e-27,1.50921491251298e-28,1.35615824033283,3.1423741019475,1.1785719604899,2.16380599352028
sub021,preGab2,b1,1.00454545021057,0.771428571428571,theta,5.5801999134542e-27,4.35164953460908e-28,1.66459666897299e-27,7.7781918922373e-29,6.58530818508343e-27,8.02098103214283e-28,4.12302800841285e-27,1.50616576770255e-28,0.847371111058107,0.542533328176507,0.403731593764694,0.516423361825696
sub021,preGab2,b2,1.02547192573547,0.871428571428571,theta,5.89547531020215e-27,6.09839797033001e-28,2.75670018821556e-27,9.21961065378207e-29,6.58530818508343e-27,8.02098103214283e-28,4.12302800841285e-27,1.50616576770255e-28,0.895246683147823,0.760305746378359,0.668610589739056,0.612124565003581
sub021,preGab2,b3,0.900904059410095,0.842857142857143,theta,7.67228180866652e-27,9.2066825002565e-28,3.70867583873604e-27,2.01883763069976e-28,6.58530818508343e-27,8.02098103214283e-28,4.12302800841285e-27,1.50616576770255e-28,1.16506040310235,1.14782499339696,0.899502945691532,1.34038209736982
sub021,preGab2,b4,0.925456523895264,0.871428571428571,theta,6.78141412314645e-27,1.00151886990041e-27,4.7543361232033e-27,2.16362193679462e-28,6.58530818508343e-27,8.02098103214283e-28,4.12302800841285e-27,1.50616576770255e-28,1.02977931063382,1.24862391007656,1.15311759064025,1.43650983390423
sub021,preGab2,b5,0.929845929145813,0.928571428571429,theta,6.99716976994784e-27,1.04329864565144e-27,7.73083122293634e-27,1.64858901641642e-28,6.58530818508343e-27,8.02098103214283e-28,4.12302800841285e-27,1.50616576770255e-28,1.0625424920579,1.30071202197161,1.87503728016447,1.09456014189668
sub021,preGab2,b1,1.01725256443024,0.8,gamma,4.858043553257e-27,2.4992101162151e-28,3.35479811013438e-27,2.81227349642512e-29,6.54336756882462e-27,7.98401379642958e-28,4.12163808917236e-27,1.49032293130977e-28,0.742437820000024,0.313026778251904,0.81394776483348,0.188702289775113
sub021,preGab2,b2,0.909847497940063,0.828571428571429,gamma,5.382722117123e-27,3.73331594255097e-28,3.47943669296971e-27,4.19574547650913e-29,6.54336756882462e-27,7.98401379642958e-28,4.12163808917236e-27,1.49032293130977e-28,0.82262261144683,0.467598884187862,0.844187824765661,0.281532638890666
sub021,preGab2,b3,1.02560698986053,0.9,gamma,6.41033612959572e-27,5.93773503018112e-28,4.15428177633537e-27,6.20319497912152e-29,6.54336756882462e-27,7.98401379642958e-28,4.12163808917236e-27,1.49032293130977e-28,0.979669270015838,0.74370300222132,1.00792007606121,0.416231599796282
sub021,preGab2,b4,0.906205058097839,0.857142857142857,gamma,7.17867144815327e-27,1.08274610928448e-27,4.73674114111602e-27,1.45197500362117e-28,6.54336756882462e-27,7.98401379642958e-28,4.12163808917236e-27,1.49032293130977e-28,1.0970912718331,1.35614258303096,1.14923752125631,0.974268712583721
sub021,preGab2,b5,0.93718159198761,0.885714285714286,gamma,8.8870645959941e-27,1.69223468003559e-27,4.88293272530632e-27,4.67851825772212e-28,6.54336756882462e-27,7.98401379642958e-28,4.12163808917236e-27,1.49032293130977e-28,1.35817902670421,2.11952875230795,1.18470681308335,3.13926475895422
sub022,preCue1,b1,0.560316562652588,0.855555555555556,alpha,1.15538464479621e-27,3.25516852757903e-28,6.78061546050605e-28,3.83562349000501e-29,5.73343615215775e-27,7.24847727676808e-28,1.05415387686276e-27,3.6851326365193e-29,0.201516963673065,0.449083083699813,0.643228242985326,1.04083729632805
sub022,preCue1,b2,0.608872056007385,0.9,alpha,2.91477828523605e-27,5.03938887403546e-28,9.0865343327405e-28,3.91689801512544e-29,5.73343615215775e-27,7.24847727676808e-28,1.05415387686276e-27,3.6851326365193e-29,0.508382444293739,0.695234141132936,0.861974189174608,1.06289200456704
sub022,preCue1,b3,0.614336609840393,0.9,alpha,4.68196671356479e-27,6.11776021268151e-28,1.05061226408693e-27,3.55884006962309e-29,5.73343615215775e-27,7.24847727676808e-28,1.05415387686276e-27,3.6851326365193e-29,0.816607456560365,0.844006262155142,0.996640326565631,0.965729166531303
sub022,preCue1,b4,0.622519493103027,0.888888888888889,alpha,7.03624504427078e-27,9.74098546718636e-28,1.21567268939275e-27,3.5959529846452e-29,5.73343615215775e-27,7.24847727676808e-28,1.05415387686276e-27,3.6851326365193e-29,1.22723003405606,1.3438664557047,1.1532212858816,0.975800151400159
sub022,preCue1,b5,0.567590117454529,0.877777777777778,alpha,1.28788060729209e-26,1.20890833023581e-27,1.41776945150948e-27,3.51834862319777e-29,5.73343615215775e-27,7.24847727676808e-28,1.05415387686276e-27,3.6851326365193e-29,2.24626310141677,1.66781005730741,1.34493595539284,0.954741381173442
sub022,preCue1,b1,0.547284483909607,0.888888888888889,beta,2.5914895811177e-27,2.2414896002318e-28,7.31238073961831e-28,3.6361648061776e-29,5.75757621927687e-27,7.27405541468556e-28,1.06314359586509e-27,3.67741355739931e-29,0.450100785889931,0.308148546092524,0.687807439000578,0.988783216633683
sub022,preCue1,b2,0.593037843704224,0.866666666666667,beta,3.71374104549427e-27,3.67776007058056e-28,9.17358973646298e-28,3.97937630784189e-29,5.75757621927687e-27,7.27405541468556e-28,1.06314359586509e-27,3.67741355739931e-29,0.645018129861718,0.505599677334811,0.862874006121287,1.0821128072025
sub022,preCue1,b3,0.5884850025177,0.911111111111111,beta,5.29744617553777e-27,5.50256498681885e-28,1.03425757413789e-27,3.57336053799403e-29,5.75757621927687e-27,7.27405541468556e-28,1.06314359586509e-27,3.67741355739931e-29,0.92008268302232,0.756464540496866,0.972829614137222,0.971704836080806
sub022,preCue1,b4,0.623247385025024,0.888888888888889,beta,7.01785948429235e-27,8.66276384112582e-28,1.17974475900574e-27,3.57167123282601e-29,5.75757621927687e-27,7.27405541468556e-28,1.06314359586509e-27,3.67741355739931e-29,1.21889128637081,1.19091254427848,1.10967583644782,0.971245462898635
sub022,preCue1,b5,0.602142095565796,0.866666666666667,beta,1.01673448099423e-26,1.62856985746708e-27,1.45311859857368e-27,3.62649490215701e-29,5.75757621927687e-27,7.27405541468556e-28,1.06314359586509e-27,3.67741355739931e-29,1.76590711485522,2.23887469179732,1.36681310429309,0.986153677184378
sub022,preCue1,b1,0.57798445224762,0.888888888888889,theta,3.38331043135229e-27,4.62048733137349e-28,3.97297349225086e-28,3.78391530441071e-29,5.75699779189154e-27,7.2508124284377e-28,1.06191933085569e-27,3.69067583282447e-29,0.587686595280185,0.637237189208195,0.374131384259618,1.0252635224034
sub022,preCue1,b2,0.573675036430359,0.855555555555556,theta,4.83459695894416e-27,6.52836894898178e-28,6.57277442386948e-28,3.55800364425757e-29,5.75699779189154e-27,7.2508124284377e-28,1.06191933085569e-27,3.69067583282447e-29,0.839777455838781,0.900363788666978,0.618952328381966,0.964052061308953
sub022,preCue1,b3,0.648313522338867,0.911111111111111,theta,5.21169732551068e-27,6.63400569748687e-28,8.94599406885526e-28,3.68850039981793e-29,5.75699779189154e-27,7.2508124284377e-28,1.06191933085569e-27,3.69067583282447e-29,0.905280410711831,0.914932742083948,0.842436314032124,0.99941055971722
sub022,preCue1,b4,0.593400001525879,0.844444444444444,theta,7.41029633937968e-27,7.88845090239525e-28,1.30387412125653e-27,3.6147560487155e-29,5.75699779189154e-27,7.2508124284377e-28,1.06191933085569e-27,3.69067583282447e-29,1.28718068119059,1.08794027983081,1.22784667664527,0.97942930033742
sub022,preCue1,b5,0.556621074676514,0.922222222222222,theta,7.9450879042709e-27,1.05827492619511e-27,2.05654833452435e-27,3.80820376692066e-29,5.75699779189154e-27,7.2508124284377e-28,1.06191933085569e-27,3.69067583282447e-29,1.38007485697861,1.45952600021007,1.93663329668102,1.03184455623301
sub022,preCue1,b1,0.610487937927246,0.911111111111111,gamma,6.57809205495979e-27,8.77612981098218e-28,1.20960686347298e-27,2.28004710030277e-29,5.71869197899531e-27,7.2717186212106e-28,1.05549169295634e-27,3.68748612298694e-29,1.15027913360626,1.20688523142018,1.14601267972557,0.618320184607469
sub022,preCue1,b2,0.619595885276794,0.855555555555556,gamma,5.91251259417841e-27,7.57441761864091e-28,1.00329115232294e-27,2.9479106166533e-29,5.71869197899531e-27,7.2717186212106e-28,1.05549169295634e-27,3.68748612298694e-29,1.03389247329547,1.04162688536206,0.950543864076095,0.799436396052231
sub022,preCue1,b3,0.596116542816162,0.911111111111111,gamma,4.90803782965751e-27,6.2892486460315e-28,9.28684701867074e-28,3.43880808909985e-29,5.71869197899531e-27,7.2717186212106e-28,1.05549169295634e-27,3.68748612298694e-29,0.858244830755822,0.864891640290733,0.879859792421394,0.932561635327413
sub022,preCue1,b4,0.611278057098389,0.877777777777778,gamma,5.58458659519412e-27,6.56873043964363e-28,1.02809174759667e-27,4.10136943581294e-29,5.71869197899531e-27,7.2717186212106e-28,1.05549169295634e-27,3.68748612298694e-29,0.97654964032094,0.903325717318537,0.974040586446558,1.11223996484921
