sub,eyes,compare,behavior,abs_vis,rel_vis,lat_som
sub011,open,accuracy_e,correct_e,2.8249036374605,-0.24224910278336,0.245288131979299
sub011,open,accuracy_e,incorrect_e,3.22710835922376,0.720420730998772,0.117317094281898
sub011,open,rt,fast,3.64658053531758,0.627378399528553,0.0875483480488275
sub011,open,rt,slow,3.78293138691419,0.691911015154753,0.0766131968012039
sub011,closed,accuracy,correct,3.52429937871185,-0.147459450152859,0.076565282649379
sub011,closed,accuracy,incorrect,3.6770240526554,-0.246626695829861,0.21871688051511
sub011,closed,accuracy_e,correct_e,3.98876988888126,0.0297667570123552,0.278537947659071
sub011,closed,accuracy_e,incorrect_e,3.6770240526554,-0.246626695829861,0.21871688051511
sub011,closed,rt,fast,3.46500782918968,-0.207387178243375,0.167099161383262
sub011,closed,rt,slow,3.55314174045588,-0.0929136248792261,-0.0291145083523429
sub012,open,accuracy,correct,5.80253791464088,0.205965788102593,0.0581286526014055
sub012,open,accuracy,incorrect,6.54835101795624,0.657290863874024,0.0708619876259737
sub012,open,accuracy_e,correct_e,5.42859117779868,0.163685867772084,0.0382418311212383
sub012,open,accuracy_e,incorrect_e,6.54835101795624,0.657290863874024,0.0708619876259737
sub012,open,rt,fast,6.17309804701499,0.305406890481985,0.0892751612143485
sub012,open,rt,slow,5.37916507721498,0.104045396977594,0.0289492534627172
sub012,closed,accuracy,correct,7.42856555810578,-0.0628196687692786,0.0325752925925233
sub012,closed,accuracy,incorrect,6.29627841409229,-0.16885817194331,0.213794838238732
sub012,closed,accuracy_e,correct_e,7.65486919499386,0.0851674111022006,0.10937561249208
sub012,closed,accuracy_e,incorrect_e,6.29627841409229,-0.16885817194331,0.213794838238732
sub012,closed,rt,fast,7.28899008573158,-0.129275442626851,0.000710621531107009
sub012,closed,rt,slow,7.5736754219602,0.0173031913430911,0.068701288578372
sub017,open,accuracy,correct,4.38324463673632,0.432133589507386,0.242314320217666
sub017,open,accuracy,incorrect,5.00381908754647,2.10370896598781,0.0635522552913676
sub017,open,accuracy_e,correct_e,4.19409253823348,0.229777201831513,0.307493416284804
sub017,open,accuracy_e,incorrect_e,5.00381908754647,2.10370896598781,0.0635522552913676
sub017,open,rt,fast,4.32384292940565,0.617578365056882,0.346848050288516
sub017,open,rt,slow,4.45218680100645,0.293007372848197,0.130373783309774
sub017,closed,accuracy,correct,5.81607843387948,-0.16275335749053,0.180682579240591
sub017,closed,accuracy,incorrect,5.8492953097113,-0.271090043316166,0.300726860972786
sub017,closed,accuracy_e,correct_e,5.67989561655012,-0.29080455973698,0.0980976659160912
sub017,closed,accuracy_e,incorrect_e,5.8492953097113,-0.271090043316166,0.300726860972786
sub017,closed,rt,fast,5.54628858544324,-0.218526286625058,0.108206742833595
sub017,closed,rt,slow,6.05647460652334,-0.10334960295041,0.25090039430844
sub018,open,accuracy,correct,3.24541212591927,-0.199968988198494,0.0814257276662053
sub018,open,accuracy,incorrect,2.64555132074,-0.215840433753349,0.00635852440223656
sub018,open,accuracy_e,correct_e,3.17703755936396,-0.246346571339421,-0.0125444268407302
sub018,open,accuracy_e,incorrect_e,2.64555132074,-0.215840433753349,0.00635852440223656
sub018,open,rt,fast,3.26557957432684,-0.136481083706064,0.0458285732522439
sub018,open,rt,slow,3.22468553526897,-0.255649784651929,0.114066321501085
sub018,closed,accuracy,correct,2.82579403247265,-0.000616027966996613,0.0467260383856395
