sub,eyes,measure,roi,cond,compare,window,peak,band,value
sub002,open,somatovisual balance,max-Brodmann area 19,incorrect_e,accuracy_e,500pre,source,alpha,-0.786996989803578
sub002,open,somatovisual balance,max-Brodmann area 19,fast,rt,500pre,source,alpha,-0.852870118246132
sub002,open,somatovisual balance,max-Brodmann area 19,slow,rt,500pre,source,alpha,-0.787603286087514
sub002,closed,visual power,Brodmann area 17,correct,accuracy,500pre,source,alpha,0.303137867887696
sub002,closed,visual power,Brodmann area 17,incorrect,accuracy,500pre,source,alpha,0.350303774907939
sub002,closed,visual power,Brodmann area 17,correct_e,accuracy_e,500pre,source,alpha,0.298723821749313
sub002,closed,visual power,Brodmann area 17,incorrect_e,accuracy_e,500pre,source,alpha,0.350303774907939
sub002,closed,visual power,Brodmann area 17,fast,rt,500pre,source,alpha,0.465662010240511
sub002,closed,visual power,Brodmann area 17,slow,rt,500pre,source,alpha,0.181456779629065
sub002,closed,visual power,Brodmann area 18,correct,accuracy,500pre,source,alpha,0.223984600493037
sub002,closed,visual power,Brodmann area 18,incorrect,accuracy,500pre,source,alpha,0.406495538591932
sub002,closed,visual power,Brodmann area 18,correct_e,accuracy_e,500pre,source,alpha,0.212712951887264
sub002,closed,visual power,Brodmann area 18,incorrect_e,accuracy_e,500pre,source,alpha,0.406495538591932
sub002,closed,visual power,Brodmann area 18,fast,rt,500pre,source,alpha,0.257786024501442
sub002,closed,visual power,Brodmann area 18,slow,rt,500pre,source,alpha,0.21858961579713
sub002,closed,visual power,Brodmann area 19,correct,accuracy,500pre,source,alpha,0.144753583590145
sub002,closed,visual power,Brodmann area 19,incorrect,accuracy,500pre,source,alpha,0.0183743605079167
sub002,closed,visual power,Brodmann area 19,correct_e,accuracy_e,500pre,source,alpha,0.13886553463892
sub002,closed,visual power,Brodmann area 19,incorrect_e,accuracy_e,500pre,source,alpha,0.0183743605079167
sub002,closed,visual power,Brodmann area 19,fast,rt,500pre,source,alpha,0.239719445274169
sub002,closed,visual power,Brodmann area 19,slow,rt,500pre,source,alpha,0.0887368884282392
sub002,closed,somato lateralisation index,max,correct,accuracy,500pre,source,alpha,0.00676856003679591
sub002,closed,somato lateralisation index,max,incorrect,accuracy,500pre,source,alpha,0.0407771809935077
sub002,closed,somato lateralisation index,max,correct_e,accuracy_e,500pre,source,alpha,0.0136389782825084
sub002,closed,somato lateralisation index,max,incorrect_e,accuracy_e,500pre,source,alpha,0.0407771809935077
sub002,closed,somato lateralisation index,max,fast,rt,500pre,source,alpha,0.0829037502931428
sub002,closed,somato lateralisation index,max,slow,rt,500pre,source,alpha,-0.0385139999687058
sub002,closed,somatovisual balance,max-Brodmann area 17,correct,accuracy,500pre,source,alpha,-0.342435222237209
sub002,closed,somatovisual balance,max-Brodmann area 17,incorrect,accuracy,500pre,source,alpha,-0.247395432140987
sub002,closed,somatovisual balance,max-Brodmann area 17,correct_e,accuracy_e,500pre,source,alpha,-0.377261835194297
sub002,closed,somatovisual balance,max-Brodmann area 17,incorrect_e,accuracy_e,500pre,source,alpha,-0.247395432140987
sub002,closed,somatovisual balance,max-Brodmann area 17,fast,rt,500pre,source,alpha,-0.270692762890842
sub002,closed,somatovisual balance,max-Brodmann area 17,slow,rt,500pre,source,alpha,-0.392265762737902
sub002,closed,somatovisual balance,max-Brodmann area 18,correct,accuracy,500pre,source,alpha,-0.543405547756925
sub002,closed,somatovisual balance,max-Brodmann area 18,incorrect,accuracy,500pre,source,alpha,-0.411410312687712
sub002,closed,somatovisual balance,max-Brodmann area 18,correct_e,accuracy_e,500pre,source,alpha,-0.560428920066125
sub002,closed,somatovisual balance,max-Brodmann area 18,incorrect_e,accuracy_e,500pre,source,alpha,-0.411410312687712
sub002,closed,somatovisual balance,max-Brodmann area 18,fast,rt,500pre,source,alpha,-0.530156749551524
