suj,win,cue,bin,rt,corr
sub009,preCue1,pre,b3,1.8574321269989,0.851851851851852
sub009,preCue1,pre,b4,2.24193692207336,0.740740740740741
sub009,preCue1,pre,b5,1.86945414543152,0.62962962962963
sub009,preCue1,pre,b6,1.86385107040405,0.555555555555556
sub009,preCue1,pre,b7,2.12689805030823,0.777777777777778
sub009,preCue1,retro,b1,1.20725440979004,0.730769230769231
sub009,preCue1,retro,b2,1.8680065870285,0.576923076923077
sub009,preCue1,retro,b3,2.13822305202484,0.807692307692308
sub009,preCue1,retro,b4,1.66759610176086,0.576923076923077
sub009,preCue1,retro,b5,2.18911492824554,0.769230769230769
sub009,preCue1,retro,b6,1.50681602954865,0.807692307692308
sub009,preCue1,retro,b7,1.67270743846893,0.769230769230769
sub009,preTarget,pre,b1,1.96439719200134,0.777777777777778
sub009,preTarget,pre,b2,1.35724902153015,0.814814814814815
sub009,preTarget,pre,b3,2.1239230632782,0.703703703703704
sub009,preTarget,pre,b4,2.10507202148438,0.703703703703704
sub009,preTarget,pre,b5,1.58379006385803,0.666666666666667
sub009,preTarget,pre,b6,1.86385107040405,0.814814814814815
sub009,preTarget,pre,b7,1.47945189476013,0.740740740740741
sub009,preTarget,retro,b1,1.88435041904449,0.692307692307692
sub009,preTarget,retro,b2,1.84184241294861,0.615384615384615
sub009,preTarget,retro,b3,1.84573113918304,0.653846153846154
sub009,preTarget,retro,b4,1.37168610095978,0.692307692307692
sub009,preTarget,retro,b5,1.85014605522156,0.846153846153846
sub009,preTarget,retro,b6,1.57935655117035,0.846153846153846
sub009,preTarget,retro,b7,1.77781009674072,0.730769230769231
sub009,preCue2,pre,b1,2.43515491485596,0.777777777777778
sub009,preCue2,pre,b2,1.99703979492188,0.703703703703704
sub009,preCue2,pre,b3,1.94556522369385,0.814814814814815
sub009,preCue2,pre,b4,1.7570788860321,0.703703703703704
sub009,preCue2,pre,b5,1.58768701553345,0.777777777777778
sub009,preCue2,pre,b6,1.36604595184326,0.740740740740741
sub009,preCue2,pre,b7,2.03111791610718,0.777777777777778
sub009,preCue2,retro,b1,1.84186851978302,0.769230769230769
sub009,preCue2,retro,b2,1.80526947975159,0.692307692307692
sub009,preCue2,retro,b3,1.88883638381958,0.730769230769231
