sub,eyes,big,small,val
sub028,open,accuracy,incorr,3.46802127590619
sub028,open,accuracy_e,corr_e,2.88419790944261
sub028,open,accuracy_e,incorr_e,3.46802127590619
sub028,open,rt,fast,2.67459930301209
sub028,open,rt,slow,3.14819650839656
sub028,closed,accuracy,corr,3.83035657486577
sub028,closed,accuracy,incorr,4.51227871576562
sub028,closed,accuracy_e,corr_e,3.77822032031725
sub028,closed,accuracy_e,incorr_e,4.51227871576562
sub028,closed,rt,fast,3.94507804702379
sub028,closed,rt,slow,3.70838088146417
sub029,open,accuracy,corr,2.03353016750111
sub029,open,accuracy,incorr,1.93885132884826
sub029,open,accuracy_e,corr_e,1.93071048678547
sub029,open,accuracy_e,incorr_e,1.93885132884826
sub029,open,rt,fast,2.076206259318
sub029,open,rt,slow,1.99213585876405
sub029,closed,accuracy,corr,2.91190408203453
sub029,closed,accuracy,incorr,3.02528054046848
sub029,closed,accuracy_e,corr_e,2.67191808649321
sub029,closed,accuracy_e,incorr_e,3.02528054046848
sub029,closed,rt,fast,3.47513553836133
sub029,closed,rt,slow,2.40659622790607
sub030,open,accuracy,corr,3.26446433746968
sub030,open,accuracy,incorr,3.21900719773915
sub030,open,accuracy_e,corr_e,3.38455620279583
sub030,open,accuracy_e,incorr_e,3.21900719773915
sub030,open,rt,fast,3.24940028524662
sub030,open,rt,slow,3.27764115859096
sub030,closed,accuracy,corr,5.89349909221582
sub030,closed,accuracy,incorr,5.57523258971628
sub030,closed,accuracy_e,corr_e,5.88333921416722
sub030,closed,accuracy_e,incorr_e,5.57523258971628
sub030,closed,rt,fast,6.01212580676571
sub030,closed,rt,slow,5.7633361989805
sub031,open,accuracy,corr,6.01394356418387
sub031,open,accuracy,incorr,5.724659071022
sub031,open,accuracy_e,corr_e,6.15987457389847
sub031,open,accuracy_e,incorr_e,5.724659071022
sub031,open,rt,fast,5.83476359968208
sub031,open,rt,slow,6.19494717410681
sub031,closed,accuracy,corr,6.44743610689864
sub031,closed,accuracy,incorr,6.74689505126354
sub031,closed,accuracy_e,corr_e,6.65274829120896
sub031,closed,accuracy_e,incorr_e,6.74689505126354
sub031,closed,rt,fast,6.77377934616849
sub031,closed,rt,slow,6.06662420730108
sub032,open,accuracy,corr,4.13261718067811
sub032,open,accuracy,incorr,4.22886713630514
sub032,open,accuracy_e,corr_e,4.1478278880846
sub032,open,accuracy_e,incorr_e,4.22886713630514
sub032,open,rt,fast,4.27394763583232
sub032,open,rt,slow,3.99881834370522
sub032,closed,accuracy,corr,5.2102313421056
sub032,closed,accuracy,incorr,5.57587402539739
sub032,closed,accuracy_e,corr_e,5.25887820656226
sub032,closed,accuracy_e,incorr_e,5.57587402539739
sub032,closed,rt,fast,5.20216840138346
sub032,closed,rt,slow,5.2189352432304
sub033,open,accuracy,corr,3.66198838113824
sub033,open,accuracy,incorr,4.45618800729312
sub033,open,accuracy_e,corr_e,3.63583501017368
sub033,open,accuracy_e,incorr_e,4.45618800729312
sub033,open,rt,fast,3.3606179244317
sub033,open,rt,slow,3.94991728220399
sub033,closed,accuracy,corr,6.1496672235506
sub033,closed,accuracy,incorr,6.46908568437153
sub033,closed,accuracy_e,corr_e,5.92081105463428
sub033,closed,accuracy_e,incorr_e,6.46908568437153
sub033,closed,rt,fast,6.29086271855735
sub033,closed,rt,slow,6.00072232080758
sub034,open,accuracy,corr,1.9981336450002
sub034,open,accuracy,incorr,2.04176936163031
sub034,open,accuracy_e,corr_e,1.99273795819464
sub034,open,accuracy_e,incorr_e,2.04176936163031
sub034,open,rt,fast,2.17558761713952
sub034,open,rt,slow,1.83566563859145
sub034,closed,accuracy,corr,3.72535350458431
sub034,closed,accuracy,incorr,4.49124842262915
sub034,closed,accuracy_e,corr_e,3.57511561317282
sub034,closed,accuracy_e,incorr_e,4.49124842262915
sub034,closed,rt,fast,3.86509563722082
sub034,closed,rt,slow,3.52215355918135
sub035,open,accuracy,corr,5.51465282880023
sub035,open,accuracy,incorr,5.6465676083446
sub035,open,accuracy_e,corr_e,5.20539045946288
sub035,open,accuracy_e,incorr_e,5.6465676083446
sub035,open,rt,fast,5.50865831667954
sub035,open,rt,slow,5.69064869796642
sub035,closed,accuracy,corr,5.73051872221166
sub035,closed,accuracy,incorr,5.4305049801428
sub035,closed,accuracy_e,corr_e,5.574806214887
sub035,closed,accuracy_e,incorr_e,5.4305049801428
sub035,closed,rt,fast,6.05415872771291
sub035,closed,rt,slow,5.3773161590427
sub036,open,accuracy,corr,5.85227333375137
sub036,open,accuracy,incorr,5.84946885697346
sub036,open,accuracy_e,corr_e,5.72595560690972
sub036,open,accuracy_e,incorr_e,5.84946885697346
sub036,open,rt,fast,5.80296961855811
sub036,open,rt,slow,5.90257669045547
sub036,closed,accuracy,corr,6.87072949052299
sub036,closed,accuracy,incorr,6.81744610828961
sub036,closed,accuracy_e,corr_e,5.8849709754574
sub036,closed,accuracy_e,incorr_e,6.81744610828961
sub036,closed,rt,fast,7.02881975130006
sub036,closed,rt,slow,6.75821100124839
sub037,open,accuracy,corr,4.54504276289809
sub037,open,accuracy,incorr,4.7859577228721
sub037,open,accuracy_e,corr_e,4.81747588749096
sub037,open,accuracy_e,incorr_e,4.7859577228721
sub037,open,rt,fast,4.86252001732313
sub037,open,rt,slow,4.16822862783297
sub037,closed,accuracy,corr,5.48483791897802
sub037,closed,accuracy,incorr,5.35335585071368
sub037,closed,accuracy_e,corr_e,6.15380204587767
sub037,closed,accuracy_e,incorr_e,5.35335585071368
sub037,closed,rt,fast,5.6519569746956
sub037,closed,rt,slow,5.31847028932478
sub039,open,accuracy,corr,5.26205587039062
sub039,open,accuracy,incorr,5.34312793351906
sub039,open,accuracy_e,corr_e,5.41341418718731
sub039,open,accuracy_e,incorr_e,5.34312793351906
sub039,open,rt,fast,5.40641041719056
sub039,open,rt,slow,5.13462223727664
sub039,closed,accuracy,corr,5.636515342727
sub039,closed,accuracy,incorr,4.76900367317625
sub039,closed,accuracy_e,corr_e,6.14257486675795
sub039,closed,accuracy_e,incorr_e,4.76900367317625
sub039,closed,rt,fast,5.41332983425563
sub039,closed,rt,slow,5.85786135958532
