sub,eye,measure,window,peak,compare,cond,value
sub020,closed,visual power,1000pre,corinne,rt,fast,-0.0596739567847505
sub020,closed,visual power,1000pre,corinne,rt,slow,-0.19090767593321
sub020,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0503196960679808
sub020,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.217358576625858
sub020,closed,laterilsation index,1000pre,corinne,rt,fast,0.050595770015882
sub020,closed,laterilsation index,1000pre,corinne,rt,slow,0.113703711378264
sub020,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.727805023639812
sub020,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.730972086157426
sub020,closed,somatovisual balance,1000pre,corinne,rt,fast,0.722346645382121
sub020,closed,somatovisual balance,1000pre,corinne,rt,slow,0.685409483953436
sub021,open,visual power,1000pre,corinne,accuracy_e,correct_e,0.782671693333037
sub021,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.50961387225562
sub021,open,visual power,1000pre,corinne,rt,fast,0.718189367391383
sub021,open,visual power,1000pre,corinne,rt,slow,0.738012432904662
sub021,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0957216193586519
sub021,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0742749378203306
sub021,open,laterilsation index,1000pre,corinne,rt,fast,0.175223030619133
sub021,open,laterilsation index,1000pre,corinne,rt,slow,-0.0784226720443163
sub021,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.680831081952661
sub021,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.695189647773018
sub021,open,somatovisual balance,1000pre,corinne,rt,fast,0.706593521536234
sub021,open,somatovisual balance,1000pre,corinne,rt,slow,0.642982816674704
sub021,closed,visual power,1000pre,corinne,accuracy_e,correct_e,0.166940711856647
sub021,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.170918985148942
sub021,closed,visual power,1000pre,corinne,rt,fast,0.0551317106684434
sub021,closed,visual power,1000pre,corinne,rt,slow,0.18481299362997
sub021,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.10191587969126
sub021,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0520031684382807
sub021,closed,laterilsation index,1000pre,corinne,rt,fast,0.150775606824979
sub021,closed,laterilsation index,1000pre,corinne,rt,slow,0.0306045043828071
sub021,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.759042832096318
sub021,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.753945531678549
sub021,closed,somatovisual balance,1000pre,corinne,rt,fast,0.764518759754698
sub021,closed,somatovisual balance,1000pre,corinne,rt,slow,0.746096992081031
sub022,open,visual power,1000pre,corinne,accuracy_e,correct_e,0.402885277486949
sub022,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,1.25911560391437
sub022,open,visual power,1000pre,corinne,rt,fast,0.798765976344912
sub022,open,visual power,1000pre,corinne,rt,slow,0.759975120678955
sub022,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.208729870406047
sub022,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.134048290586572
sub022,open,laterilsation index,1000pre,corinne,rt,fast,0.0987952572143344
sub022,open,laterilsation index,1000pre,corinne,rt,slow,0.11088020155487
sub022,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.83683374382523
sub022,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.841868846147993
sub022,open,somatovisual balance,1000pre,corinne,rt,fast,0.85415647535341
sub022,open,somatovisual balance,1000pre,corinne,rt,slow,0.839612673046744
sub022,closed,visual power,1000pre,corinne,accuracy_e,correct_e,0.167453097179551
sub022,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.0292895918955706
sub022,closed,visual power,1000pre,corinne,rt,fast,0.18270798702535
sub022,closed,visual power,1000pre,corinne,rt,slow,0.18032341163346
sub022,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.113527127279786
sub022,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.114159997746243
sub022,closed,laterilsation index,1000pre,corinne,rt,fast,0.103210067519659
sub022,closed,laterilsation index,1000pre,corinne,rt,slow,0.109823207005652
sub022,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.878412725551699
sub022,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.867300595859771
sub022,closed,somatovisual balance,1000pre,corinne,rt,fast,0.883303583126955
sub022,closed,somatovisual balance,1000pre,corinne,rt,slow,0.870905963534453
sub023,open,visual power,1000pre,corinne,accuracy_e,correct_e,0.586857821600121
sub023,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.0971114759583923
sub023,open,visual power,1000pre,corinne,rt,fast,0.411513944075537
sub023,open,visual power,1000pre,corinne,rt,slow,0.313533293243966
sub023,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.290720323844486
sub023,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.171365424093347
sub023,open,laterilsation index,1000pre,corinne,rt,fast,0.205957642360655
sub023,open,laterilsation index,1000pre,corinne,rt,slow,0.141027857218147
sub023,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.594410167302187
sub023,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.245562190100524
sub023,open,somatovisual balance,1000pre,corinne,rt,fast,0.494158279473695
sub023,open,somatovisual balance,1000pre,corinne,rt,slow,0.346390409653138
sub023,closed,visual power,1000pre,corinne,accuracy_e,correct_e,0.014333470386407
sub023,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.0776154308118715
sub023,closed,visual power,1000pre,corinne,rt,fast,-0.0288882236440474
sub023,closed,visual power,1000pre,corinne,rt,slow,0.0219901969572862
sub023,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0552571922354969
sub023,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.102633902793159
sub023,closed,laterilsation index,1000pre,corinne,rt,fast,0.0886437096863412
sub023,closed,laterilsation index,1000pre,corinne,rt,slow,0.111384201306628
sub023,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.600520220196869
sub023,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.504652086308474
sub023,closed,somatovisual balance,1000pre,corinne,rt,fast,0.561450869170166
sub023,closed,somatovisual balance,1000pre,corinne,rt,slow,0.537322797301159
sub024,open,visual power,1000pre,corinne,accuracy_e,correct_e,1.8136781975709
sub024,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.807545318327144
sub024,open,visual power,1000pre,corinne,rt,fast,1.58262352267325
sub024,open,visual power,1000pre,corinne,rt,slow,1.21243637392337
sub024,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0422307952381028
sub024,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0286434074890826
sub024,open,laterilsation index,1000pre,corinne,rt,fast,0.0283282291567999
sub024,open,laterilsation index,1000pre,corinne,rt,slow,0.0164137266255231
sub024,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.615521963414145
sub024,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.598642225746149
sub024,open,somatovisual balance,1000pre,corinne,rt,fast,0.572802763990758
sub024,open,somatovisual balance,1000pre,corinne,rt,slow,0.600380435410017
sub024,closed,visual power,1000pre,corinne,accuracy_e,correct_e,0.0240211123147572
sub024,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.248199791429048
sub024,closed,visual power,1000pre,corinne,rt,fast,0.0274913612959445
sub024,closed,visual power,1000pre,corinne,rt,slow,0.0463033617875296
sub024,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.03195528753683
sub024,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0122416864447059
sub024,closed,laterilsation index,1000pre,corinne,rt,fast,-0.0103961122475309
sub024,closed,laterilsation index,1000pre,corinne,rt,slow,0.0434633118389757
sub024,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.693665343583323
sub024,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.67475675875198
sub024,closed,somatovisual balance,1000pre,corinne,rt,fast,0.667091882817792
sub024,closed,somatovisual balance,1000pre,corinne,rt,slow,0.69286755369321
sub025,open,visual power,1000pre,corinne,accuracy_e,correct_e,1.35152675106645
sub025,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.71350601593035
sub025,open,visual power,1000pre,corinne,rt,fast,1.16842035558076
sub025,open,visual power,1000pre,corinne,rt,slow,1.26242916916773
sub025,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,-0.0174317452711951
sub025,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0879465289737782
sub025,open,laterilsation index,1000pre,corinne,rt,fast,-0.0655180192517937
sub025,open,laterilsation index,1000pre,corinne,rt,slow,0.0499834202817671
sub025,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.666386622203108
sub025,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.700421851071481
sub025,open,somatovisual balance,1000pre,corinne,rt,fast,0.651468902588545
sub025,open,somatovisual balance,1000pre,corinne,rt,slow,0.667543380067967
sub025,closed,visual power,1000pre,corinne,accuracy_e,correct_e,0.351273267585442
sub025,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.265077401750979
sub025,closed,visual power,1000pre,corinne,rt,fast,0.359299547934737
sub025,closed,visual power,1000pre,corinne,rt,slow,0.332358065686118
sub025,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,-0.019333008604102
sub025,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0100061306196935
sub025,closed,laterilsation index,1000pre,corinne,rt,fast,0.0183443747340967
sub025,closed,laterilsation index,1000pre,corinne,rt,slow,-0.00524811122130731
sub025,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.766858732271095
sub025,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.770753293353345
sub025,closed,somatovisual balance,1000pre,corinne,rt,fast,0.784943513490789
sub025,closed,somatovisual balance,1000pre,corinne,rt,slow,0.757496667694517
sub026,open,visual power,1000pre,corinne,accuracy_e,correct_e,0.282226001007023
sub026,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.169922612713526
sub026,open,visual power,1000pre,corinne,rt,fast,0.0641213059718856
sub026,open,visual power,1000pre,corinne,rt,slow,0.232515354900769
sub026,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,-0.0405280824539505
sub026,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0183356256489994
sub026,open,laterilsation index,1000pre,corinne,rt,fast,-0.0394454071816536
sub026,open,laterilsation index,1000pre,corinne,rt,slow,-0.0400679958811863
sub026,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.303120936972563
sub026,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.364706108744831
sub026,open,somatovisual balance,1000pre,corinne,rt,fast,0.30634607516326
sub026,open,somatovisual balance,1000pre,corinne,rt,slow,0.307029583709552
sub026,closed,visual power,1000pre,corinne,accuracy_e,correct_e,0.229316681933629
sub026,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,-0.0536875202390744
sub026,closed,visual power,1000pre,corinne,rt,fast,0.00454397403708516
sub026,closed,visual power,1000pre,corinne,rt,slow,0.034388894450529
sub026,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0719184551487906
sub026,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0114461581535623
sub026,closed,laterilsation index,1000pre,corinne,rt,fast,-0.00937670107851259
sub026,closed,laterilsation index,1000pre,corinne,rt,slow,0.0439094925398217
sub026,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.51074097728652
sub026,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.448401212167987
sub026,closed,somatovisual balance,1000pre,corinne,rt,fast,0.455619519127126
sub026,closed,somatovisual balance,1000pre,corinne,rt,slow,0.511291569927875
sub027,open,visual power,1000pre,corinne,accuracy_e,correct_e,0.689351425619768
sub027,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.77191913795212
sub027,open,visual power,1000pre,corinne,rt,fast,0.679764864464831
sub027,open,visual power,1000pre,corinne,rt,slow,0.772009965190504
sub027,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0577461169188256
sub027,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0138066810719921
sub027,open,laterilsation index,1000pre,corinne,rt,fast,0.13127076239094
sub027,open,laterilsation index,1000pre,corinne,rt,slow,0.0766959223991936
sub027,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.525447785120924
sub027,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.517579283272536
sub027,open,somatovisual balance,1000pre,corinne,rt,fast,0.545030657534575
sub027,open,somatovisual balance,1000pre,corinne,rt,slow,0.551597430189555
sub027,closed,visual power,1000pre,corinne,accuracy_e,correct_e,-0.123984192833479
sub027,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.0671774021217958
sub027,closed,visual power,1000pre,corinne,rt,fast,0.0611474694300416
sub027,closed,visual power,1000pre,corinne,rt,slow,0.0888179443353809
sub027,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0308958257251456
sub027,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,-0.0388204226022106
sub027,closed,laterilsation index,1000pre,corinne,rt,fast,0.0104916561236592
sub027,closed,laterilsation index,1000pre,corinne,rt,slow,0.0410971913134285
sub027,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.569612007955457
sub027,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.558393577894514
sub027,closed,somatovisual balance,1000pre,corinne,rt,fast,0.578528628001078
sub027,closed,somatovisual balance,1000pre,corinne,rt,slow,0.577450844197812
sub028,open,visual power,1000pre,corinne,accuracy_e,correct_e,-0.279142144066698
sub028,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.0135159816683336
sub028,open,visual power,1000pre,corinne,rt,fast,-0.204905845172153
sub028,open,visual power,1000pre,corinne,rt,slow,-0.0243027476997158
sub028,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.215994767319908
sub028,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.146225450941033
sub028,open,laterilsation index,1000pre,corinne,rt,fast,0.203783476402109
sub028,open,laterilsation index,1000pre,corinne,rt,slow,0.136752021937454
sub028,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.684613129796748
sub028,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.675751620244554
sub028,open,somatovisual balance,1000pre,corinne,rt,fast,0.679936836798332
sub028,open,somatovisual balance,1000pre,corinne,rt,slow,0.681491418004612
sub028,closed,visual power,1000pre,corinne,accuracy_e,correct_e,0.0565607919521765
sub028,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.214927388454648
sub028,closed,visual power,1000pre,corinne,rt,fast,0.0880193871650213
sub028,closed,visual power,1000pre,corinne,rt,slow,-0.0314474271602411
sub028,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.147723606504979
sub028,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0625429285047488
sub028,closed,laterilsation index,1000pre,corinne,rt,fast,0.113071655092777
sub028,closed,laterilsation index,1000pre,corinne,rt,slow,0.0776337293663794
sub028,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.812162668266275
sub028,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.807165571249026
sub028,closed,somatovisual balance,1000pre,corinne,rt,fast,0.809871771440994
sub028,closed,somatovisual balance,1000pre,corinne,rt,slow,0.803805543943222
sub029,open,visual power,1000pre,corinne,accuracy_e,correct_e,0.242536203750349
sub029,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,-0.00271813826985202
sub029,open,visual power,1000pre,corinne,rt,fast,0.143609802358719
sub029,open,visual power,1000pre,corinne,rt,slow,0.112702088391914
sub029,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,-0.00418614360450838
sub029,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.124012455336837
sub029,open,laterilsation index,1000pre,corinne,rt,fast,-0.0213358083274591
sub029,open,laterilsation index,1000pre,corinne,rt,slow,0.0093077541490141
sub029,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.530098330581043
sub029,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.588740835126351
sub029,open,somatovisual balance,1000pre,corinne,rt,fast,0.490007340987084
sub029,open,somatovisual balance,1000pre,corinne,rt,slow,0.559341853177192
sub029,closed,visual power,1000pre,corinne,accuracy_e,correct_e,-0.188672140985396
sub029,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,-0.0915013798435611
sub029,closed,visual power,1000pre,corinne,rt,fast,-0.0826368478414101
sub029,closed,visual power,1000pre,corinne,rt,slow,-0.198575245719239
sub029,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,-0.0346806180378281
sub029,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.11824201705555
sub029,closed,laterilsation index,1000pre,corinne,rt,fast,-0.064488843927696
sub029,closed,laterilsation index,1000pre,corinne,rt,slow,0.0166213449490965
sub029,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.745642083407523
sub029,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.773257331510033
sub029,closed,somatovisual balance,1000pre,corinne,rt,fast,0.732538859892063
sub029,closed,somatovisual balance,1000pre,corinne,rt,slow,0.747951696870973
sub030,open,visual power,1000pre,corinne,accuracy_e,correct_e,0.0684867988480738
sub030,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.408982702840419
sub030,open,visual power,1000pre,corinne,rt,fast,0.187708371004257
sub030,open,visual power,1000pre,corinne,rt,slow,0.200030003383146
sub030,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.012521674215933
sub030,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0224850882557755
sub030,open,laterilsation index,1000pre,corinne,rt,fast,-0.000118174437651953
sub030,open,laterilsation index,1000pre,corinne,rt,slow,0.00531571620289984
sub030,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.809697427278095
sub030,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.831841827417156
sub030,open,somatovisual balance,1000pre,corinne,rt,fast,0.810185187435636
sub030,open,somatovisual balance,1000pre,corinne,rt,slow,0.814507464984744
sub030,closed,visual power,1000pre,corinne,accuracy_e,correct_e,-0.00254248472463251
sub030,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.00270282888250291
sub030,closed,visual power,1000pre,corinne,rt,fast,0.123398636119273
sub030,closed,visual power,1000pre,corinne,rt,slow,-0.103747026306989
sub030,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0296193644748654
sub030,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,-0.0287511057451379
sub030,closed,laterilsation index,1000pre,corinne,rt,fast,0.00514712658867935
sub030,closed,laterilsation index,1000pre,corinne,rt,slow,0.0298220328727506
sub030,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.880756473396524
sub030,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.868852739386407
sub030,closed,somatovisual balance,1000pre,corinne,rt,fast,0.878064036119622
sub030,closed,somatovisual balance,1000pre,corinne,rt,slow,0.874175495493318
sub031,open,visual power,1000pre,corinne,accuracy_e,correct_e,1.36074322815737
sub031,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.640145400987691
sub031,open,visual power,1000pre,corinne,rt,fast,1.28356200154624
sub031,open,visual power,1000pre,corinne,rt,slow,0.772074421136895
sub031,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,-0.0576465656418598
sub031,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0266999246095777
sub031,open,laterilsation index,1000pre,corinne,rt,fast,0.0355979670676166
sub031,open,laterilsation index,1000pre,corinne,rt,slow,0.0546002888683055
sub031,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.481388597760484
sub031,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.525127416631403
sub031,open,somatovisual balance,1000pre,corinne,rt,fast,0.552226444756036
sub031,open,somatovisual balance,1000pre,corinne,rt,slow,0.477311959085032
sub031,closed,visual power,1000pre,corinne,accuracy_e,correct_e,-0.248921534587759
sub031,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.0796799940772131
sub031,closed,visual power,1000pre,corinne,rt,fast,-0.0710077233740312
sub031,closed,visual power,1000pre,corinne,rt,slow,-0.115958362996951
sub031,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0210074176695451
sub031,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,-0.0125474193688784
sub031,closed,laterilsation index,1000pre,corinne,rt,fast,0.0490364968459868
sub031,closed,laterilsation index,1000pre,corinne,rt,slow,0.0404029884352405
sub031,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.516015195795621
sub031,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.530053923472346
sub031,closed,somatovisual balance,1000pre,corinne,rt,fast,0.532526031672219
sub031,closed,somatovisual balance,1000pre,corinne,rt,slow,0.55725511855366
sub032,open,visual power,1000pre,corinne,accuracy_e,correct_e,0.623087454720496
sub032,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.688151207018431
sub032,open,visual power,1000pre,corinne,rt,fast,0.843114146840962
sub032,open,visual power,1000pre,corinne,rt,slow,0.619167828525138
sub032,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,-0.0505545814057516
sub032,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0644813175876185
sub032,open,laterilsation index,1000pre,corinne,rt,fast,-0.0468623488840748
sub032,open,laterilsation index,1000pre,corinne,rt,slow,0.0432746148062028
sub032,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.887628963847771
sub032,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.898150738198071
sub032,open,somatovisual balance,1000pre,corinne,rt,fast,0.896338750845425
sub032,open,somatovisual balance,1000pre,corinne,rt,slow,0.902559495625562
sub032,closed,visual power,1000pre,corinne,accuracy_e,correct_e,0.128722854884902
sub032,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,-0.162907499272525
sub032,closed,visual power,1000pre,corinne,rt,fast,-0.00756862013186008
sub032,closed,visual power,1000pre,corinne,rt,slow,0.0281651446994875
sub032,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.00181066095124519
sub032,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,-0.055865858208387
sub032,closed,laterilsation index,1000pre,corinne,rt,fast,-0.014976876802975
sub032,closed,laterilsation index,1000pre,corinne,rt,slow,0.0117609830946731
sub032,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.909256179177258
sub032,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.90174032953906
sub032,closed,somatovisual balance,1000pre,corinne,rt,fast,0.911255915504506
sub032,closed,somatovisual balance,1000pre,corinne,rt,slow,0.914147176874917
sub033,open,visual power,1000pre,corinne,accuracy_e,correct_e,1.11552426748307
sub033,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,1.08687198635556
sub033,open,visual power,1000pre,corinne,rt,fast,0.769648955646388
sub033,open,visual power,1000pre,corinne,rt,slow,0.57135882238899
sub033,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,-0.0243976633825341
sub033,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,-0.0183816065194574
sub033,open,laterilsation index,1000pre,corinne,rt,fast,0.0200007180778295
sub033,open,laterilsation index,1000pre,corinne,rt,slow,0.0380474517440242
sub033,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.644143169465385
sub033,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.693279833030535
sub033,open,somatovisual balance,1000pre,corinne,rt,fast,0.653208936594661
sub033,open,somatovisual balance,1000pre,corinne,rt,slow,0.667638988712003
sub033,closed,visual power,1000pre,corinne,accuracy_e,correct_e,0.20366322570539
sub033,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.269340012764379
sub033,closed,visual power,1000pre,corinne,rt,fast,0.332778749392522
sub033,closed,visual power,1000pre,corinne,rt,slow,0.296679178039397
sub033,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.119651478372494
sub033,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.00544357309200981
sub033,closed,laterilsation index,1000pre,corinne,rt,fast,0.044445216726166
sub033,closed,laterilsation index,1000pre,corinne,rt,slow,0.0149619124617516
sub033,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.820405757548938
sub033,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.830761572962486
sub033,closed,somatovisual balance,1000pre,corinne,rt,fast,0.822615286741319
sub033,closed,somatovisual balance,1000pre,corinne,rt,slow,0.822311346302793
sub034,open,visual power,1000pre,corinne,accuracy_e,correct_e,0.331304367957384
sub034,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.212607461865684
sub034,open,visual power,1000pre,corinne,rt,fast,0.42337347881959
sub034,open,visual power,1000pre,corinne,rt,slow,0.226533892277927
sub034,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0431884436251987
sub034,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,-0.0136015709419779
sub034,open,laterilsation index,1000pre,corinne,rt,fast,0.0241560568113885
sub034,open,laterilsation index,1000pre,corinne,rt,slow,0.151459997210667
sub034,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.462542918319766
sub034,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.496475392965681
sub034,open,somatovisual balance,1000pre,corinne,rt,fast,0.527922022753689
sub034,open,somatovisual balance,1000pre,corinne,rt,slow,0.478930771478799
sub034,closed,visual power,1000pre,corinne,accuracy_e,correct_e,-0.00571777810854362
sub034,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.0483868311614031
sub034,closed,visual power,1000pre,corinne,rt,fast,-0.0555396843296887
sub034,closed,visual power,1000pre,corinne,rt,slow,0.117961426780077
sub034,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.100809623408379
sub034,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,-0.105513470121017
sub034,closed,laterilsation index,1000pre,corinne,rt,fast,0.0251782667622822
sub034,closed,laterilsation index,1000pre,corinne,rt,slow,0.0919933142568991
sub034,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.747463613971699
sub034,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.672399329171588
sub034,closed,somatovisual balance,1000pre,corinne,rt,fast,0.704649656410961
sub034,closed,somatovisual balance,1000pre,corinne,rt,slow,0.745906523801897
sub035,open,visual power,1000pre,corinne,accuracy_e,correct_e,0.257416451294545
sub035,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.180843153936286
sub035,open,visual power,1000pre,corinne,rt,fast,0.216640381388378
sub035,open,visual power,1000pre,corinne,rt,slow,0.227972994734931
sub035,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0319672256487325
