sub,eyes,measure,roi,cond,compare,band,value
sub007,open,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.512675457875836
sub007,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.207840039143945
sub007,open,visual power,Brodmann,fast,rt,alpha,-0.46102154642103
sub007,open,visual power,Brodmann,slow,rt,alpha,-0.356803092190365
sub007,open,somato lateralisation index,max,correct,accuracy,alpha,0.0239501722645836
sub007,open,somato lateralisation index,max,incorrect,accuracy,alpha,-0.0798335401721473
sub007,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,-0.0388287105669789
sub007,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,-0.0798335401721473
sub007,open,somato lateralisation index,max,fast,rt,alpha,0.03411264633024
sub007,open,somato lateralisation index,max,slow,rt,alpha,0.028099893573153
sub007,open,absolute,Brodmann,correct,accuracy,alpha,1.50806886190035e-07
sub007,open,absolute,Brodmann,incorrect,accuracy,alpha,1.68394923391263e-07
sub007,open,absolute,Brodmann,correct_e,accuracy_e,alpha,1.48739617175048e-07
sub007,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,1.68394923391263e-07
sub007,open,absolute,Brodmann,fast,rt,alpha,1.38795424596352e-07
sub007,open,absolute,Brodmann,slow,rt,alpha,1.68021091418301e-07
sub007,closed,visual power,Brodmann,correct,accuracy,alpha,-0.451737147562984
sub007,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.444837646722342
sub007,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.477628135486342
sub007,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.444837646722342
sub007,closed,visual power,Brodmann,fast,rt,alpha,-0.384408745500963
sub007,closed,visual power,Brodmann,slow,rt,alpha,-0.49937044365292
sub007,closed,somato lateralisation index,max,correct,accuracy,alpha,0.0822849547676943
sub007,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.0281626776762594
sub007,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.0353594280643214
sub007,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.0281626776762594
sub007,closed,somato lateralisation index,max,fast,rt,alpha,0.127179248195985
sub007,closed,somato lateralisation index,max,slow,rt,alpha,0.0815113739981672
sub007,closed,absolute,Brodmann,correct,accuracy,alpha,3.25393910985501e-07
sub007,closed,absolute,Brodmann,incorrect,accuracy,alpha,2.4776138742101e-07
sub007,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,3.11586542256808e-07
sub007,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,2.4776138742101e-07
sub007,closed,absolute,Brodmann,fast,rt,alpha,3.59875171311659e-07
sub007,closed,absolute,Brodmann,slow,rt,alpha,3.19652780429874e-07
sub008,open,visual power,Brodmann,correct,accuracy,alpha,0.246026041590618
sub008,open,visual power,Brodmann,incorrect,accuracy,alpha,0.119145924201578
sub008,open,visual power,Brodmann,correct_e,accuracy_e,alpha,0.00792592794056905
sub008,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.119145924201578
sub008,open,visual power,Brodmann,fast,rt,alpha,0.18204662125464
sub008,open,visual power,Brodmann,slow,rt,alpha,0.255719140665566
sub008,open,somato lateralisation index,max,correct,accuracy,alpha,-0.0707429822363803
sub008,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.108091833531504
sub008,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,-0.0968916859193193
sub008,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.108091833531504
sub008,open,somato lateralisation index,max,fast,rt,alpha,-0.0820831075867711
sub008,open,somato lateralisation index,max,slow,rt,alpha,-0.067334736675007
