sub,eyes,big,small,val
sub021,closed,accuracy_e,incorr_e,-0.0213012790382327
sub021,closed,rt,fast,-0.0439996030373869
sub021,closed,rt,slow,0.0398408300140668
sub022,open,accuracy,corr,0.377675577800155
sub022,open,accuracy,incorr,0.469406917733227
sub022,open,accuracy_e,corr_e,0.532319256086018
sub022,open,accuracy_e,incorr_e,0.469406917733227
sub022,open,rt,fast,0.325049237843229
sub022,open,rt,slow,0.345216122667903
sub022,closed,accuracy,corr,0.267390876589614
sub022,closed,accuracy,incorr,0.192083167153004
sub022,closed,accuracy_e,corr_e,0.540029871350193
sub022,closed,accuracy_e,incorr_e,0.192083167153004
sub022,closed,rt,fast,0.539786831086253
sub022,closed,rt,slow,0.0465693907940092
sub023,open,accuracy,corr,0.226809982263657
sub023,open,accuracy,incorr,0.0452707044524704
sub023,open,accuracy_e,corr_e,0.284579557101963
sub023,open,accuracy_e,incorr_e,0.0452707044524704
sub023,open,rt,fast,0.220432734925763
sub023,open,rt,slow,0.252683549084625
sub023,closed,accuracy,corr,0.249777991793375
sub023,closed,accuracy,incorr,0.414030457966766
sub023,closed,accuracy_e,corr_e,0.185703494504515
sub023,closed,accuracy_e,incorr_e,0.414030457966766
sub023,closed,rt,fast,0.178514035655618
sub023,closed,rt,slow,0.309201637894633
sub024,open,accuracy,corr,0.00322472258150841
sub024,open,accuracy,incorr,-0.0210125108312702
sub024,open,accuracy_e,corr_e,-0.271240110431049
sub024,open,accuracy_e,incorr_e,-0.0210125108312702
sub024,open,rt,fast,-0.100174555066883
sub024,open,rt,slow,0.0942854341645804
sub024,closed,accuracy,corr,0.00447857318289621
sub024,closed,accuracy,incorr,0.134824372906339
sub024,closed,accuracy_e,corr_e,-0.0508120301094146
sub024,closed,accuracy_e,incorr_e,0.134824372906339
sub024,closed,rt,fast,0.115960233811057
sub024,closed,rt,slow,-0.0414464528649304
sub025,open,accuracy,corr,0.103742837456606
sub025,open,accuracy,incorr,0.0325573540714259
sub025,open,accuracy_e,corr_e,0.0760560389468143
sub025,open,accuracy_e,incorr_e,0.0325573540714259
sub025,open,rt,fast,0.0596897462109332
sub025,open,rt,slow,0.149725755569133
sub025,closed,accuracy,corr,0.122495366696903
sub025,closed,accuracy,incorr,0.102572880595865
sub025,closed,accuracy_e,corr_e,0.065644653164697
sub025,closed,accuracy_e,incorr_e,0.102572880595865
sub025,closed,rt,fast,0.111264625781784
sub025,closed,rt,slow,0.07783230708142
sub026,open,accuracy,corr,0.00529444015935269
sub026,open,accuracy,incorr,0.052247120736104
sub026,open,accuracy_e,corr_e,0.0439653143592671
sub026,open,accuracy_e,incorr_e,0.052247120736104
sub026,open,rt,fast,-0.0782033288056787
sub026,open,rt,slow,0.109357015444143
sub026,closed,accuracy,corr,0.0344488782681017
sub026,closed,accuracy,incorr,-0.0949906811043056
sub026,closed,accuracy_e,corr_e,0.0478668923938554
sub026,closed,accuracy_e,incorr_e,-0.0949906811043056
sub026,closed,rt,fast,0.0215782909663408
sub026,closed,rt,slow,0.0486951595253724
sub027,open,accuracy,corr,-0.0185366594679288
sub027,open,accuracy,incorr,-0.135135270952543
sub027,open,accuracy_e,corr_e,-0.0142493845545286
sub027,open,accuracy_e,incorr_e,-0.135135270952543
sub027,open,rt,fast,0.0838717017860778
sub027,open,rt,slow,-0.1778513872019
sub027,closed,accuracy,corr,-0.179122229233118
sub027,closed,accuracy,incorr,0.037440852596875
sub027,closed,accuracy_e,corr_e,0.00487781088193765
sub027,closed,accuracy_e,incorr_e,0.037440852596875
sub027,closed,rt,fast,-0.183940912548036
sub027,closed,rt,slow,-0.180029577452669
sub028,open,accuracy,corr,0.292364199900692
sub028,open,accuracy,incorr,0.139040361370205
sub028,open,accuracy_e,corr_e,0.396285737139505
sub028,open,accuracy_e,incorr_e,0.139040361370205
sub028,open,rt,fast,0.30001466179756
sub028,open,rt,slow,0.283252319157143
sub028,closed,accuracy,corr,0.143275535825154
sub028,closed,accuracy,incorr,0.189034769011535
sub028,closed,accuracy_e,corr_e,0.0973598006922565
sub028,closed,accuracy_e,incorr_e,0.189034769011535
sub028,closed,rt,fast,0.187505209166914
sub028,closed,rt,slow,0.15140309673396
sub029,open,accuracy,corr,-0.030163223993558
sub029,open,accuracy,incorr,-0.075323897927517
sub029,open,accuracy_e,corr_e,-0.044653352870001
sub029,open,accuracy_e,incorr_e,-0.075323897927517
sub029,open,rt,fast,-0.0427508663912566
sub029,open,rt,slow,0.000153466188433784
sub029,closed,accuracy,corr,-0.0572608441798335
sub029,closed,accuracy,incorr,0.0683278160082016
sub029,closed,accuracy_e,corr_e,-0.0961818968387424
sub029,closed,accuracy_e,incorr_e,0.0683278160082016
sub029,closed,rt,fast,0.0203089759289023
sub029,closed,rt,slow,-0.131958697180507
sub030,open,accuracy,corr,0.0222508467316551
sub030,open,accuracy,incorr,0.168822648246188
sub030,open,accuracy_e,corr_e,0.0517330372123697
sub030,open,accuracy_e,incorr_e,0.168822648246188
sub030,open,rt,fast,-0.0616269407501192
sub030,open,rt,slow,0.0939951277071038
sub030,closed,accuracy,corr,-0.00351435975792367
sub030,closed,accuracy,incorr,0.0151594987137677
sub030,closed,accuracy_e,corr_e,0.0441306927170967
sub030,closed,accuracy_e,incorr_e,0.0151594987137677
sub030,closed,rt,fast,0.0576185116440338
sub030,closed,rt,slow,-0.0627904176502226
sub031,open,accuracy,corr,0.122605448143947
sub031,open,accuracy,incorr,-0.179509312129089
sub031,open,accuracy_e,corr_e,-0.000297117549566382
sub031,open,accuracy_e,incorr_e,-0.179509312129089
sub031,open,rt,fast,-0.00550364562359013
sub031,open,rt,slow,0.206717484064007
sub031,closed,accuracy,corr,0.00133500299120286
sub031,closed,accuracy,incorr,0.202298413077393
sub031,closed,accuracy_e,corr_e,-0.0109280646415769
sub031,closed,accuracy_e,incorr_e,0.202298413077393
sub031,closed,rt,fast,0.0144073957789009
sub031,closed,rt,slow,-0.0183202761518445
sub032,open,accuracy,corr,-0.0374926041974025
sub032,open,accuracy,incorr,0.00265928048944089
sub032,open,accuracy_e,corr_e,-0.0893766855817343
sub032,open,accuracy_e,incorr_e,0.00265928048944089
sub032,open,rt,fast,-0.0769339363356449
sub032,open,rt,slow,0.0216647937591566
sub032,closed,accuracy,corr,-0.036794301765581
sub032,closed,accuracy,incorr,0.0761637402387889
sub032,closed,accuracy_e,corr_e,-0.0322115202980623
sub032,closed,accuracy_e,incorr_e,0.0761637402387889
sub032,closed,rt,fast,0.0602663569360124
sub032,closed,rt,slow,-0.134653938837529
sub033,open,accuracy,corr,0.16781673465835
sub033,open,accuracy,incorr,0.259872619552121
sub033,open,accuracy_e,corr_e,0.498448747973585
sub033,open,accuracy_e,incorr_e,0.259872619552121
sub033,open,rt,fast,0.0941007839322649
sub033,open,rt,slow,0.217871836428234
sub033,closed,accuracy,corr,0.0573660073751721
sub033,closed,accuracy,incorr,-0.227838796556302
sub033,closed,accuracy_e,corr_e,-0.106865057668056
sub033,closed,accuracy_e,incorr_e,-0.227838796556302
sub033,closed,rt,fast,-0.00964443166997678
sub033,closed,rt,slow,0.0778019801916762
sub034,open,accuracy,corr,0.102343404851742
sub034,open,accuracy,incorr,0.00211483867059099
sub034,open,accuracy_e,corr_e,0.0118054061960371
sub034,open,accuracy_e,incorr_e,0.00211483867059099
sub034,open,rt,fast,0.193785799851775
sub034,open,rt,slow,0.040061467691782
sub034,closed,accuracy,corr,0.0825660056311788
sub034,closed,accuracy,incorr,-0.182824823008021
sub034,closed,accuracy_e,corr_e,-0.0294345489398698
sub034,closed,accuracy_e,incorr_e,-0.182824823008021
sub034,closed,rt,fast,0.0855869595957054
sub034,closed,rt,slow,0.084407321664451
sub035,open,accuracy,corr,0.0514836761675073
sub035,open,accuracy,incorr,0.121629246739965
sub035,open,accuracy_e,corr_e,-0.00941440241003384
sub035,open,accuracy_e,incorr_e,0.121629246739965
sub035,open,rt,fast,0.159794895491396
sub035,open,rt,slow,-0.0476670893607323
sub035,closed,accuracy,corr,0.0452408869060043
sub035,closed,accuracy,incorr,0.14070647282646
sub035,closed,accuracy_e,corr_e,0.117859400814175
sub035,closed,accuracy_e,incorr_e,0.14070647282646
sub035,closed,rt,fast,0.0283069564232203
sub035,closed,rt,slow,0.066007829268047
sub036,open,accuracy,corr,0.232486215663616
sub036,open,accuracy,incorr,0.127056328608341
sub036,open,accuracy_e,corr_e,0.459580812286225
sub036,open,accuracy_e,incorr_e,0.127056328608341
sub036,open,rt,fast,0.30062021959211
sub036,open,rt,slow,0.145351710699564
sub036,closed,accuracy,corr,0.11940006319232
sub036,closed,accuracy,incorr,-0.0325106515684668
sub036,closed,accuracy_e,corr_e,0.0027804163804078
sub036,closed,accuracy_e,incorr_e,-0.0325106515684668
sub036,closed,rt,fast,0.164104932879936
sub036,closed,rt,slow,0.183212602390882
sub037,open,accuracy,corr,0.0463727371662314
sub037,open,accuracy,incorr,0.400328441213523
sub037,open,accuracy_e,corr_e,-0.286822022679662
sub037,open,accuracy_e,incorr_e,0.400328441213523
sub037,open,rt,fast,0.180190039286116
sub037,open,rt,slow,-0.0450591859776105
sub037,closed,accuracy,corr,0.006523117436231
sub037,closed,accuracy,incorr,0.145788963224845
sub037,closed,accuracy_e,corr_e,-0.0660649096227213
sub037,closed,accuracy_e,incorr_e,0.145788963224845
sub037,closed,rt,fast,0.0255506877845417
sub037,closed,rt,slow,-0.0460184156041873
sub039,open,accuracy,corr,0.0552581138609709
sub039,open,accuracy,incorr,-0.0824937285425154
sub039,open,accuracy_e,corr_e,0.2888454516648
sub039,open,accuracy_e,incorr_e,-0.0824937285425154
sub039,open,rt,fast,0.0555023431492052
sub039,open,rt,slow,0.0554409531198059
sub039,closed,accuracy,corr,-0.0503064000259732
sub039,closed,accuracy,incorr,0.350800819562584
sub039,closed,accuracy_e,corr_e,0.0669281608137787
sub039,closed,accuracy_e,incorr_e,0.350800819562584
sub039,closed,rt,fast,0.0127220557752461
sub039,closed,rt,slow,-0.0959063788748188
