sub,eyes,big,small,val
sub017,open,rt,fast,0.623464533757917
sub017,open,rt,slow,0.273767216070627
sub017,closed,accuracy,corr,-0.170194165136403
sub017,closed,accuracy,incorr,-0.30400262199464
sub017,closed,accuracy_e,corr_e,-0.23736997706391
sub017,closed,accuracy_e,incorr_e,-0.30400262199464
sub017,closed,rt,fast,-0.226057576304644
sub017,closed,rt,slow,-0.112251025970377
sub018,open,accuracy,corr,-0.202331167784839
sub018,open,accuracy,incorr,-0.244824340723382
sub018,open,accuracy_e,corr_e,-0.253406334091204
sub018,open,accuracy_e,incorr_e,-0.244824340723382
sub018,open,rt,fast,-0.13751558134195
sub018,open,rt,slow,-0.260193527443868
sub018,closed,accuracy,corr,-0.00803140814891607
sub018,closed,accuracy,incorr,-0.0835033282666091
sub018,closed,accuracy_e,corr_e,-0.0255598092619934
sub018,closed,accuracy_e,incorr_e,-0.0835033282666091
sub018,closed,rt,fast,0.0412706591979577
sub018,closed,rt,slow,-0.0605561518395985
sub020,open,accuracy,corr,0.159063126061599
sub020,open,accuracy,incorr,-0.0108641338880757
sub020,open,accuracy_e,corr_e,0.110223339976632
sub020,open,accuracy_e,incorr_e,-0.0108641338880757
sub020,open,rt,fast,-0.0801194145941025
sub020,open,rt,slow,0.431868365308104
sub020,closed,accuracy,corr,-0.133716368266375
sub020,closed,accuracy,incorr,-0.202451453785878
sub020,closed,accuracy_e,corr_e,-0.145898250075238
sub020,closed,accuracy_e,incorr_e,-0.202451453785878
sub020,closed,rt,fast,-0.165673314131119
sub020,closed,rt,slow,-0.0814075151463937
sub021,open,accuracy,corr,0.349783488807124
sub021,open,accuracy,incorr,0.444170489674528
sub021,open,accuracy_e,corr_e,0.241267019514938
sub021,open,accuracy_e,incorr_e,0.444170489674528
sub021,open,rt,fast,0.326107400474469
sub021,open,rt,slow,0.397025794553741
sub021,closed,accuracy,corr,-0.217514336681802
sub021,closed,accuracy,incorr,0.015319157520574
sub021,closed,accuracy_e,corr_e,-0.304568419619841
sub021,closed,accuracy_e,incorr_e,0.015319157520574
sub021,closed,rt,fast,-0.263852892830907
sub021,closed,rt,slow,-0.140008683377478
sub022,open,accuracy,corr,0.484604185457814
sub022,open,accuracy,incorr,0.408039914699131
sub022,open,accuracy_e,corr_e,0.62690988071392
sub022,open,accuracy_e,incorr_e,0.408039914699131
sub022,open,rt,fast,0.688977596814477
sub022,open,rt,slow,0.307330917899365
sub022,closed,accuracy,corr,0.0217309174431934
sub022,closed,accuracy,incorr,-0.294969865204278
sub022,closed,accuracy_e,corr_e,0.118545420472713
sub022,closed,accuracy_e,incorr_e,-0.294969865204278
sub022,closed,rt,fast,-0.00739051488774275
sub022,closed,rt,slow,0.051339255493335
sub023,open,accuracy,corr,0.170136273461915
sub023,open,accuracy,incorr,-0.0824056325827386
sub023,open,accuracy_e,corr_e,-0.0156256041083721
sub023,open,accuracy_e,incorr_e,-0.0824056325827386
sub023,open,rt,fast,0.231178972934439
sub023,open,rt,slow,0.112016105416039
sub023,closed,accuracy,corr,-0.14432036869112
sub023,closed,accuracy,incorr,-0.191548791448983
sub023,closed,accuracy_e,corr_e,-0.300977359299231
sub023,closed,accuracy_e,incorr_e,-0.191548791448983
sub023,closed,rt,fast,0.159587405518296
sub023,closed,rt,slow,-0.366376526052321
sub024,open,accuracy,corr,1.14451046214545
sub024,open,accuracy,incorr,0.0437583810623653
sub024,open,accuracy_e,corr_e,1.32876599032909
sub024,open,accuracy_e,incorr_e,0.0437583810623653
sub024,open,rt,fast,1.5556670362598
sub024,open,rt,slow,0.790136955209422
sub024,closed,accuracy,corr,-0.208979915567887
sub024,closed,accuracy,incorr,0.281676607426265
sub024,closed,accuracy_e,corr_e,-0.289322950173436
sub024,closed,accuracy_e,incorr_e,0.281676607426265
sub024,closed,rt,fast,-0.272913111100051
sub024,closed,rt,slow,-0.119489026479692
sub025,open,accuracy,corr,1.05321748909843
sub025,open,accuracy,incorr,0.189959576371442
sub025,open,accuracy_e,corr_e,1.1374446223223
sub025,open,accuracy_e,incorr_e,0.189959576371442
sub025,open,rt,fast,1.57608828778576
sub025,open,rt,slow,0.724495561595274
sub025,closed,accuracy,corr,-0.049740736734002
sub025,closed,accuracy,incorr,-0.0339272088243684
sub025,closed,accuracy_e,corr_e,-0.0787110328549507
sub025,closed,accuracy_e,incorr_e,-0.0339272088243684
sub025,closed,rt,fast,-0.0890838470265834
sub025,closed,rt,slow,-0.00802226119169728
sub026,open,accuracy,corr,0.0868359000168119
sub026,open,accuracy,incorr,0.15780729132798
sub026,open,accuracy_e,corr_e,-0.122490114220675
sub026,open,accuracy_e,incorr_e,0.15780729132798
sub026,open,rt,fast,0.239870945656941
sub026,open,rt,slow,-0.0641679117633587
sub026,closed,accuracy,corr,0.100711484952247
sub026,closed,accuracy,incorr,0.138611190731389
sub026,closed,accuracy_e,corr_e,0.234710991673621
sub026,closed,accuracy_e,incorr_e,0.138611190731389
sub026,closed,rt,fast,0.0509463943273574
sub026,closed,rt,slow,0.156551019811048
sub027,open,accuracy,corr,0.850841535885369
sub027,open,accuracy,incorr,0.363372870974889
sub027,open,accuracy_e,corr_e,1.58018113476331
sub027,open,accuracy_e,incorr_e,0.363372870974889
sub027,open,rt,fast,0.733166128609445
sub027,open,rt,slow,1.00250391568455
sub027,closed,accuracy,corr,-0.10771654172848
sub027,closed,accuracy,incorr,0.0407562846894027
sub027,closed,accuracy_e,corr_e,-0.0480204586367745
sub027,closed,accuracy_e,incorr_e,0.0407562846894027
sub027,closed,rt,fast,-0.0260892608359352
sub027,closed,rt,slow,-0.185002074165516
sub028,open,accuracy,corr,-0.0301622159836103
sub028,open,accuracy,incorr,0.455776251380901
sub028,open,accuracy_e,corr_e,-0.179985107662611
sub028,open,accuracy_e,incorr_e,0.455776251380901
sub028,open,rt,fast,-0.201769305953871
sub028,open,rt,slow,0.189292288593003
sub028,closed,accuracy,corr,-0.0169551826795591
sub028,closed,accuracy,incorr,0.0735465948826318
sub028,closed,accuracy_e,corr_e,-0.074861939316173
sub028,closed,accuracy_e,incorr_e,0.0735465948826318
sub028,closed,rt,fast,0.102008733386059
sub028,closed,rt,slow,-0.123927216815524
sub029,open,accuracy,corr,-0.0419346006469459
sub029,open,accuracy,incorr,-0.285205610220202
sub029,open,accuracy_e,corr_e,-0.132134249918759
sub029,open,accuracy_e,incorr_e,-0.285205610220202
sub029,open,rt,fast,-0.0398596449852513
sub029,open,rt,slow,-0.0440230745073575
sub029,closed,accuracy,corr,-0.340376138452792
sub029,closed,accuracy,incorr,-0.176721586930782
sub029,closed,accuracy_e,corr_e,-0.232303150295622
sub029,closed,accuracy_e,incorr_e,-0.176721586930782
sub029,closed,rt,fast,-0.311943469265647
sub029,closed,rt,slow,-0.373894200459143
sub030,open,accuracy,corr,-0.131505063950767
sub030,open,accuracy,incorr,0.289645509336347
sub030,open,accuracy_e,corr_e,-0.194811102387067
sub030,open,accuracy_e,incorr_e,0.289645509336347
sub030,open,rt,fast,-0.221924664135343
sub030,open,rt,slow,-0.0341742486048903
sub030,closed,accuracy,corr,0.072708212919993
sub030,closed,accuracy,incorr,-0.0668269405461075
sub030,closed,accuracy_e,corr_e,0.0669254182420028
sub030,closed,accuracy_e,incorr_e,-0.0668269405461075
sub030,closed,rt,fast,0.0786185067323805
sub030,closed,rt,slow,0.0660222147279808
sub031,open,accuracy,corr,0.569067777467973
sub031,open,accuracy,incorr,0.0505321075072354
sub031,open,accuracy_e,corr_e,0.627199343182464
sub031,open,accuracy_e,incorr_e,0.0505321075072354
sub031,open,rt,fast,0.693405296807042
sub031,open,rt,slow,0.466611225274711
sub031,closed,accuracy,corr,-0.0855630159531808
sub031,closed,accuracy,incorr,-0.0503935380460045
sub031,closed,accuracy_e,corr_e,-0.0692121606170799
sub031,closed,accuracy_e,incorr_e,-0.0503935380460045
sub031,closed,rt,fast,-0.0794724271354066
sub031,closed,rt,slow,-0.0933787222200735
sub032,open,accuracy,corr,0.307521897245812
sub032,open,accuracy,incorr,0.240277527380878
sub032,open,accuracy_e,corr_e,0.435127557563673
sub032,open,accuracy_e,incorr_e,0.240277527380878
sub032,open,rt,fast,0.361886601676971
sub032,open,rt,slow,0.276937856139085
sub032,closed,accuracy,corr,-0.113097261748475
sub032,closed,accuracy,incorr,-0.170534960141896
sub032,closed,accuracy_e,corr_e,-0.178839641595981
sub032,closed,accuracy_e,incorr_e,-0.170534960141896
sub032,closed,rt,fast,-0.105881287623723
sub032,closed,rt,slow,-0.120732869359293
sub033,open,accuracy,corr,0.339213098650181
sub033,open,accuracy,incorr,0.298738690639286
sub033,open,accuracy_e,corr_e,-0.25006590525796
sub033,open,accuracy_e,incorr_e,0.298738690639286
sub033,open,rt,fast,0.24124890606783
sub033,open,rt,slow,0.480689578593879
sub033,closed,accuracy,corr,0.00167740922044093
sub033,closed,accuracy,incorr,-0.1452436873855
sub033,closed,accuracy_e,corr_e,-0.145708448947639
sub033,closed,accuracy_e,incorr_e,-0.1452436873855
sub033,closed,rt,fast,0.0157331194690981
sub033,closed,rt,slow,-0.0134204980118423
sub034,open,accuracy,corr,0.136038919513108
sub034,open,accuracy,incorr,0.108528866153616
sub034,open,accuracy_e,corr_e,0.230527784233561
sub034,open,accuracy_e,incorr_e,0.108528866153616
sub034,open,rt,fast,0.0975020732692541
sub034,open,rt,slow,0.163264865194876
sub034,closed,accuracy,corr,-0.00816344951796221
sub034,closed,accuracy,incorr,0.359119565655316
sub034,closed,accuracy_e,corr_e,0.161773379393766
sub034,closed,accuracy_e,incorr_e,0.359119565655316
sub034,closed,rt,fast,0.0516644989971393
sub034,closed,rt,slow,-0.0762055621525814
sub035,open,accuracy,corr,-0.0435688999212714
sub035,open,accuracy,incorr,-0.136936173234672
sub035,open,accuracy_e,corr_e,-0.233865936796464
sub035,open,accuracy_e,incorr_e,-0.136936173234672
sub035,open,rt,fast,-0.121386420459613
sub035,open,rt,slow,0.0192551338002429
sub035,closed,accuracy,corr,-0.025271202740133
sub035,closed,accuracy,incorr,-0.233302799023919
sub035,closed,accuracy_e,corr_e,0.0107338177774824
sub035,closed,accuracy_e,incorr_e,-0.233302799023919
sub035,closed,rt,fast,0.0495476941948211
sub035,closed,rt,slow,-0.103772571881693
sub036,open,accuracy,corr,0.373505159295344
sub036,open,accuracy,incorr,0.45285383494362
sub036,open,accuracy_e,corr_e,0.384612056878197
sub036,open,accuracy_e,incorr_e,0.45285383494362
sub036,open,rt,fast,0.298280283101525
sub036,open,rt,slow,0.458257814085332
sub036,closed,accuracy,corr,-0.0340837935727261
sub036,closed,accuracy,incorr,0.147941544253472
sub036,closed,accuracy_e,corr_e,-0.0260694511217955
sub036,closed,accuracy_e,incorr_e,0.147941544253472
sub036,closed,rt,fast,0.0574147104114112
sub036,closed,rt,slow,-0.0988183886900686
sub037,open,accuracy,corr,0.325306946713516
sub037,open,accuracy,incorr,0.361017388674719
sub037,open,accuracy_e,corr_e,-0.0488316289522286
sub037,open,accuracy_e,incorr_e,0.361017388674719
sub037,open,rt,fast,0.52432122719295
sub037,open,rt,slow,0.12240675593465
sub037,closed,accuracy,corr,-0.209698858739385
sub037,closed,accuracy,incorr,-0.196931574350037
sub037,closed,accuracy_e,corr_e,-0.168153673071189
sub037,closed,accuracy_e,incorr_e,-0.196931574350037
sub037,closed,rt,fast,-0.156902429453955
sub037,closed,rt,slow,-0.26514811960091
sub039,open,accuracy,corr,-0.00739803659142467
sub039,open,accuracy,incorr,-0.0582166824184712
sub039,open,accuracy_e,corr_e,0.167687754406852
sub039,open,accuracy_e,incorr_e,-0.0582166824184712
sub039,open,rt,fast,0.0860870158049518
sub039,open,rt,slow,-0.0821370237058404
sub039,closed,accuracy,corr,-0.0147098976594491
sub039,closed,accuracy,incorr,-0.387184931786939
sub039,closed,accuracy_e,corr_e,-0.138977605626215
sub039,closed,accuracy_e,incorr_e,-0.387184931786939
sub039,closed,rt,fast,-0.0830527882408316
sub039,closed,rt,slow,0.0556252286019529
