suj,win,cue,bin,rt,corr
sub011,preCue2,pre,b5,1.46378803253174,0.566666666666667
sub011,preCue2,retro,b1,1.34047698974609,0.774193548387097
sub011,preCue2,retro,b2,1.09584784507751,0.870967741935484
sub011,preCue2,retro,b3,1.48641991615295,0.806451612903226
sub011,preCue2,retro,b4,1.17065095901489,0.838709677419355
sub011,preCue2,retro,b5,1.34066295623779,0.806451612903226
sub011,preProbe,all,b1,1.4731810092926,0.770491803278688
sub011,preProbe,all,b2,1.09584784507751,0.770491803278688
sub011,preProbe,all,b3,1.19422292709351,0.80327868852459
sub011,preProbe,all,b4,1.15828704833984,0.786885245901639
sub011,preProbe,all,b5,1.53351187705994,0.737704918032787
sub011,preProbe,pre,b1,1.28391301631927,0.7
sub011,preProbe,pre,b2,1.09128403663635,0.733333333333333
sub011,preProbe,pre,b3,1.17498505115509,0.766666666666667
sub011,preProbe,pre,b4,1.1645200252533,0.7
sub011,preProbe,pre,b5,1.45335066318512,0.733333333333333
sub011,preProbe,retro,b1,1.72315502166748,0.774193548387097
sub011,preProbe,retro,b2,1.02408599853516,0.806451612903226
sub011,preProbe,retro,b3,1.34047698974609,0.838709677419355
sub011,preProbe,retro,b4,0.93120002746582,0.870967741935484
sub011,preProbe,retro,b5,1.71441388130188,0.774193548387097
sub012,preCue1,all,b1,0.78046452999115,0.9625
sub012,preCue1,all,b2,0.822898983955383,0.8875
sub012,preCue1,all,b3,0.810153484344482,0.875
sub012,preCue1,all,b4,0.890246391296387,0.8875
sub012,preCue1,all,b5,0.836459517478943,0.825
sub012,preCue1,pre,b1,0.800947546958923,0.925
sub012,preCue1,pre,b2,0.818246006965637,0.875
sub012,preCue1,pre,b3,0.805346846580505,0.925
sub012,preCue1,pre,b4,0.899777889251709,0.8
sub012,preCue1,pre,b5,0.945808053016663,0.875
sub012,preCue1,retro,b1,0.760317802429199,0.974358974358974
sub012,preCue1,retro,b2,0.825098991394043,0.897435897435897
sub012,preCue1,retro,b3,0.849202156066895,0.897435897435897
sub012,preCue1,retro,b4,0.797393083572388,0.923076923076923
sub012,preCue1,retro,b5,0.842514991760254,0.769230769230769
sub012,preTarget,all,b1,0.761325359344482,0.925
sub012,preTarget,all,b2,0.745644450187683,0.9
sub012,preTarget,all,b3,0.930259585380554,0.825
sub012,preTarget,all,b4,0.879664897918701,0.875
sub012,preTarget,all,b5,0.775373458862305,0.9125
sub012,preTarget,pre,b1,0.765325546264648,0.95
sub012,preTarget,pre,b2,0.853459477424622,0.875
sub012,preTarget,pre,b3,0.878806114196777,0.825
sub012,preTarget,pre,b4,0.866157531738281,0.875
sub012,preTarget,pre,b5,0.776732563972473,0.9
sub012,preTarget,retro,b1,0.752086877822876,0.923076923076923
sub012,preTarget,retro,b2,0.742295026779175,0.923076923076923
sub012,preTarget,retro,b3,0.869611978530884,0.846153846153846
sub012,preTarget,retro,b4,0.920759916305542,0.897435897435897
sub012,preTarget,retro,b5,0.758673906326294,0.871794871794872
sub012,preCue2,all,b1,0.755774974822998,0.9
sub012,preCue2,all,b2,0.914531469345093,0.8875
sub012,preCue2,all,b3,0.774739980697632,0.925
sub012,preCue2,all,b4,0.857335448265076,0.9
sub012,preCue2,all,b5,0.778474569320679,0.825
sub012,preCue2,pre,b1,0.8011314868927,0.9
sub012,preCue2,pre,b2,0.985872983932495,0.875
sub012,preCue2,pre,b3,0.735057592391968,0.925
sub012,preCue2,pre,b4,0.805969476699829,0.875
sub012,preCue2,pre,b5,0.797195553779602,0.825
sub012,preCue2,retro,b1,0.742295026779175,0.897435897435897
sub012,preCue2,retro,b2,0.820929050445557,0.897435897435897
sub012,preCue2,retro,b3,0.807826042175293,0.974358974358974
sub012,preCue2,retro,b4,0.922857999801636,0.871794871794872
sub012,preCue2,retro,b5,0.732085943222046,0.82051282051282
sub012,preProbe,all,b1,0.755380392074585,0.9
sub012,preProbe,all,b2,0.832015037536621,0.9
sub012,preProbe,all,b3,0.840757608413696,0.85
sub012,preProbe,all,b4,0.836459517478943,0.9
sub012,preProbe,all,b5,0.797309994697571,0.8875
sub012,preProbe,pre,b1,0.939648985862732,0.875
sub012,preProbe,pre,b2,0.832015037536621,0.95
sub012,preProbe,pre,b3,0.775243520736694,0.825
sub012,preProbe,pre,b4,0.860685467720032,0.9
sub012,preProbe,pre,b5,0.67982804775238,0.85
sub012,preProbe,retro,b1,0.65500807762146,0.923076923076923
sub012,preProbe,retro,b2,0.742295026779175,0.846153846153846
sub012,preProbe,retro,b3,0.848347902297974,0.897435897435897
sub012,preProbe,retro,b4,0.849202156066895,0.871794871794872
sub012,preProbe,retro,b5,0.842514991760254,0.923076923076923
sub013,preCue1,all,b1,0.688232898712158,0.987341772151899
sub013,preCue1,all,b2,0.61824893951416,0.949367088607595
sub013,preCue1,all,b3,0.660851955413818,0.936708860759494
sub013,preCue1,all,b4,0.579272985458374,0.949367088607595
sub013,preCue1,all,b5,0.671723127365112,0.962025316455696
sub013,preCue1,pre,b1,0.757774114608765,1
sub013,preCue1,pre,b2,0.591104984283447,0.923076923076923
sub013,preCue1,pre,b3,0.619850873947144,0.897435897435897
sub013,preCue1,pre,b4,0.557882070541382,0.923076923076923
sub013,preCue1,pre,b5,0.630780935287476,0.897435897435897
sub013,preCue1,retro,b1,0.656083464622498,0.975
sub013,preCue1,retro,b2,0.80160653591156,0.975
sub013,preCue1,retro,b3,0.658958315849304,0.975
sub013,preCue1,retro,b4,0.625719904899597,1
sub013,preCue1,retro,b5,0.623921990394592,1
sub013,preTarget,all,b1,0.660495042800903,0.962025316455696
sub013,preTarget,all,b2,0.61664891242981,0.974683544303797
sub013,preTarget,all,b3,0.672785997390747,0.924050632911392
sub013,preTarget,all,b4,0.618737936019897,0.949367088607595
sub013,preTarget,all,b5,0.620692014694214,0.974683544303797
sub013,preTarget,pre,b1,0.627561807632446,0.897435897435897
sub013,preTarget,pre,b2,0.61664891242981,1
sub013,preTarget,pre,b3,0.709891080856323,0.871794871794872
sub013,preTarget,pre,b4,0.609081029891968,0.923076923076923
sub013,preTarget,pre,b5,0.596020936965942,0.948717948717949
sub013,preTarget,retro,b1,0.661278009414673,1
sub013,preTarget,retro,b2,0.68039608001709,1
sub013,preTarget,retro,b3,0.643495559692383,0.95
sub013,preTarget,retro,b4,0.610004067420959,0.975
sub013,preTarget,retro,b5,0.628517508506775,1
sub013,preCue2,all,b1,0.672785997390747,0.936708860759494
sub013,preCue2,all,b2,0.659402847290039,0.962025316455696
sub013,preCue2,all,b3,0.599318027496338,0.949367088607595
sub013,preCue2,all,b4,0.652158975601196,0.974683544303797
sub013,preCue2,all,b5,0.629539966583252,0.962025316455696
sub013,preCue2,pre,b1,0.6771240234375,0.923076923076923
sub013,preCue2,pre,b2,0.630780935287476,0.923076923076923
sub013,preCue2,pre,b3,0.588694095611572,0.923076923076923
sub013,preCue2,pre,b4,0.620965003967285,0.948717948717949
sub013,preCue2,pre,b5,0.649010181427002,0.923076923076923
sub013,preCue2,retro,b1,0.66450047492981,0.95
sub013,preCue2,retro,b2,0.678398966789246,1
sub013,preCue2,retro,b3,0.632722496986389,0.975
sub013,preCue2,retro,b4,0.658808588981628,1
sub013,preCue2,retro,b5,0.614796996116638,1
sub013,preProbe,all,b1,0.668919086456299,0.936708860759494
sub013,preProbe,all,b2,0.630780935287476,0.974683544303797
sub013,preProbe,all,b3,0.652158975601196,0.974683544303797
sub013,preProbe,all,b4,0.588643074035645,0.974683544303797
sub013,preProbe,all,b5,0.630533933639526,0.924050632911392
sub013,preProbe,pre,b1,0.618737936019897,0.948717948717949
sub013,preProbe,pre,b2,0.630780935287476,0.923076923076923
sub013,preProbe,pre,b3,0.672465801239014,0.974358974358974
sub013,preProbe,pre,b4,0.609501838684082,0.948717948717949
sub013,preProbe,pre,b5,0.620965003967285,0.846153846153846
sub013,preProbe,retro,b1,0.717918992042542,0.95
sub013,preProbe,retro,b2,0.660731911659241,1
sub013,preProbe,retro,b3,0.618842482566833,1
sub013,preProbe,retro,b4,0.607035040855408,1
sub013,preProbe,retro,b5,0.63391649723053,0.975
sub014,preCue1,all,b1,0.905368566513062,0.691176470588235
sub014,preCue1,all,b2,1.05247151851654,0.735294117647059
sub014,preCue1,all,b3,0.936091899871826,0.779411764705882
sub014,preCue1,all,b4,0.859422922134399,0.838235294117647
sub014,preCue1,all,b5,0.945825695991516,0.75
sub014,preCue1,pre,b1,0.849938035011292,0.588235294117647
sub014,preCue1,pre,b2,1.05247151851654,0.823529411764706
sub014,preCue1,pre,b3,0.875365018844604,0.705882352941177
sub014,preCue1,pre,b4,0.925393462181091,0.852941176470588
sub014,preCue1,pre,b5,0.930785536766052,0.705882352941177
sub014,preCue1,retro,b1,0.92122209072113,0.794117647058823
sub014,preCue1,retro,b2,0.893457055091858,0.705882352941177
sub014,preCue1,retro,b3,0.941190481185913,0.852941176470588
sub014,preCue1,retro,b4,0.714733958244324,0.852941176470588
sub014,preCue1,retro,b5,0.971367597579956,0.764705882352941
sub014,preTarget,all,b1,0.754920482635498,0.823529411764706
sub014,preTarget,all,b2,1.0471875667572,0.823529411764706
sub014,preTarget,all,b3,1.05576002597809,0.705882352941177
sub014,preTarget,all,b4,0.796830534934998,0.661764705882353
sub014,preTarget,all,b5,0.957183122634888,0.794117647058823
sub014,preTarget,pre,b1,0.75459897518158,0.794117647058823
sub014,preTarget,pre,b2,0.978353500366211,0.735294117647059
sub014,preTarget,pre,b3,1.04629504680634,0.764705882352941
sub014,preTarget,pre,b4,1.0514349937439,0.676470588235294
sub014,preTarget,pre,b5,0.867871999740601,0.647058823529412
sub014,preTarget,retro,b1,0.805843830108643,0.911764705882353
sub014,preTarget,retro,b2,1.04787194728851,0.852941176470588
sub014,preTarget,retro,b3,0.951281547546387,0.705882352941177
sub014,preTarget,retro,b4,0.860941529273987,0.588235294117647
sub014,preTarget,retro,b5,0.786686539649963,0.911764705882353
sub014,preCue2,all,b1,0.838694930076599,0.808823529411765
sub014,preCue2,all,b2,0.902529001235962,0.735294117647059
sub014,preCue2,all,b3,0.93520200252533,0.705882352941177
sub014,preCue2,all,b4,0.971628546714783,0.75
sub014,preCue2,all,b5,1.01150345802307,0.794117647058823
sub014,preCue2,pre,b1,0.84486997127533,0.764705882352941
sub014,preCue2,pre,b2,0.906089544296265,0.676470588235294
sub014,preCue2,pre,b3,1.05727696418762,0.647058823529412
sub014,preCue2,pre,b4,0.910888671875,0.794117647058823
sub014,preCue2,pre,b5,1.09127604961395,0.735294117647059
sub014,preCue2,retro,b1,0.785778045654297,0.823529411764706
sub014,preCue2,retro,b2,0.902529001235962,0.794117647058823
sub014,preCue2,retro,b3,0.951281547546387,0.764705882352941
sub014,preCue2,retro,b4,0.958740472793579,0.705882352941177
sub014,preCue2,retro,b5,0.954485058784485,0.852941176470588
sub014,preProbe,all,b1,0.774782061576843,0.705882352941177
sub014,preProbe,all,b2,0.854198932647705,0.720588235294118
sub014,preProbe,all,b3,0.931525468826294,0.794117647058823
sub014,preProbe,all,b4,0.924981594085693,0.823529411764706
sub014,preProbe,all,b5,1.1521155834198,0.75
sub014,preProbe,pre,b1,0.785758018493652,0.705882352941177
sub014,preProbe,pre,b2,0.961694002151489,0.735294117647059
sub014,preProbe,pre,b3,0.879616022109985,0.676470588235294
sub014,preProbe,pre,b4,0.942144513130188,0.794117647058823
sub014,preProbe,pre,b5,1.21943593025208,0.705882352941177
sub014,preProbe,retro,b1,0.730217456817627,0.705882352941177
sub014,preProbe,retro,b2,0.899317026138306,0.735294117647059
sub014,preProbe,retro,b3,0.891134977340698,0.794117647058823
sub014,preProbe,retro,b4,0.908193588256836,0.823529411764706
sub014,preProbe,retro,b5,1.08266651630402,0.882352941176471
sub015,preCue1,all,b1,0.691183090209961,0.835164835164835
sub015,preCue1,all,b2,0.608896970748901,0.956043956043956
sub015,preCue1,all,b3,0.656481027603149,0.901098901098901
sub015,preCue1,all,b4,0.649344921112061,0.879120879120879
sub015,preCue1,all,b5,0.600754976272583,0.879120879120879
sub015,preCue1,pre,b1,0.72956395149231,0.822222222222222
sub015,preCue1,pre,b2,0.600708961486816,0.933333333333333
sub015,preCue1,pre,b3,0.66968297958374,0.844444444444444
sub015,preCue1,pre,b4,0.69750714302063,0.866666666666667
sub015,preCue1,pre,b5,0.589165925979614,0.822222222222222
sub015,preCue1,retro,b1,0.678593516349792,0.869565217391304
sub015,preCue1,retro,b2,0.635249137878418,0.956521739130435
sub015,preCue1,retro,b3,0.606571912765503,0.956521739130435
sub015,preCue1,retro,b4,0.638542056083679,0.891304347826087
sub015,preCue1,retro,b5,0.681710004806519,0.934782608695652
sub015,preTarget,all,b1,0.680316925048828,0.901098901098901
sub015,preTarget,all,b2,0.639050960540771,0.846153846153846
sub015,preTarget,all,b3,0.609986066818237,0.89010989010989
sub015,preTarget,all,b4,0.669079065322876,0.923076923076923
sub015,preTarget,all,b5,0.590158939361572,0.89010989010989
sub015,preTarget,pre,b1,0.640357971191406,0.844444444444444
sub015,preTarget,pre,b2,0.668744087219238,0.822222222222222
sub015,preTarget,pre,b3,0.598181009292603,0.888888888888889
sub015,preTarget,pre,b4,0.70893406867981,0.888888888888889
sub015,preTarget,pre,b5,0.600708961486816,0.866666666666667
sub015,preTarget,retro,b1,0.687214970588684,0.934782608695652
sub015,preTarget,retro,b2,0.625919103622437,0.891304347826087
sub015,preTarget,retro,b3,0.63900351524353,0.891304347826087
sub015,preTarget,retro,b4,0.645341992378235,0.978260869565217
sub015,preTarget,retro,b5,0.588999152183533,0.934782608695652
sub015,preCue2,all,b1,0.680316925048828,0.901098901098901
sub015,preCue2,all,b2,0.650362968444824,0.89010989010989
sub015,preCue2,all,b3,0.658679008483887,0.868131868131868
sub015,preCue2,all,b4,0.598181009292603,0.912087912087912
sub015,preCue2,all,b5,0.637546062469482,0.879120879120879
sub015,preCue2,pre,b1,0.678225994110107,0.888888888888889
sub015,preCue2,pre,b2,0.716825008392334,0.777777777777778
sub015,preCue2,pre,b3,0.639050960540771,0.888888888888889
sub015,preCue2,pre,b4,0.569029092788696,0.866666666666667
sub015,preCue2,pre,b5,0.637546062469482,0.888888888888889
sub015,preCue2,retro,b1,0.728831648826599,0.891304347826087
sub015,preCue2,retro,b2,0.660118937492371,0.91304347826087
sub015,preCue2,retro,b3,0.630774974822998,0.978260869565217
sub015,preCue2,retro,b4,0.629702091217041,0.956521739130435
sub015,preCue2,retro,b5,0.589576959609985,0.869565217391304
sub015,preProbe,all,b1,0.709303855895996,0.879120879120879
sub015,preProbe,all,b2,0.661354064941406,0.934065934065934
sub015,preProbe,all,b3,0.641339063644409,0.879120879120879
sub015,preProbe,all,b4,0.640546798706055,0.901098901098901
sub015,preProbe,all,b5,0.570349931716919,0.857142857142857
sub015,preProbe,pre,b1,0.661402940750122,0.866666666666667
sub015,preProbe,pre,b2,0.631052017211914,0.955555555555556
sub015,preProbe,pre,b3,0.711859941482544,0.844444444444444
sub015,preProbe,pre,b4,0.610350131988525,0.844444444444444
sub015,preProbe,pre,b5,0.599116086959839,0.8
sub015,preProbe,retro,b1,0.690426468849182,0.91304347826087
sub015,preProbe,retro,b2,0.661524057388306,0.869565217391304
sub015,preProbe,retro,b3,0.593361854553223,0.978260869565217
sub015,preProbe,retro,b4,0.640218496322632,0.934782608695652
sub015,preProbe,retro,b5,0.579042553901672,0.91304347826087
sub016,preCue1,all,b1,0.961318016052246,0.879120879120879
sub016,preCue1,all,b2,0.854249000549316,0.868131868131868
sub016,preCue1,all,b3,0.901487112045288,0.857142857142857
sub016,preCue1,all,b4,0.876742839813232,0.934065934065934
sub016,preCue1,all,b5,0.779014110565186,0.923076923076923
sub016,preCue1,pre,b1,1.02847194671631,0.866666666666667
sub016,preCue1,pre,b2,0.949608087539673,0.822222222222222
sub016,preCue1,pre,b3,0.929943084716797,0.822222222222222
sub016,preCue1,pre,b4,0.89192795753479,0.911111111111111
sub016,preCue1,pre,b5,0.782660961151123,0.933333333333333
sub016,preCue1,retro,b1,0.903499126434326,0.866666666666667
sub016,preCue1,retro,b2,0.808286905288696,0.933333333333333
sub016,preCue1,retro,b3,0.909800052642822,0.888888888888889
sub016,preCue1,retro,b4,0.830739974975586,0.955555555555556
sub016,preCue1,retro,b5,0.762470006942749,0.911111111111111
sub016,preTarget,all,b1,0.90166187286377,0.89010989010989
sub016,preTarget,all,b2,0.928606986999512,0.879120879120879
sub016,preTarget,all,b3,0.898056030273438,0.934065934065934
sub016,preTarget,all,b4,0.887508869171143,0.879120879120879
sub016,preTarget,all,b5,0.809697151184082,0.879120879120879
sub016,preTarget,pre,b1,0.884250164031982,0.888888888888889
sub016,preTarget,pre,b2,1.0584659576416,0.888888888888889
sub016,preTarget,pre,b3,0.941298007965088,0.866666666666667
sub016,preTarget,pre,b4,0.950905084609985,0.911111111111111
sub016,preTarget,pre,b5,0.89192795753479,0.8
sub016,preTarget,retro,b1,0.869940996170044,0.888888888888889
sub016,preTarget,retro,b2,0.918580055236816,0.888888888888889
sub016,preTarget,retro,b3,0.823757886886597,0.977777777777778
sub016,preTarget,retro,b4,0.829016923904419,0.822222222222222
sub016,preTarget,retro,b5,0.739415884017944,1
sub016,preCue2,all,b1,0.929914951324463,0.89010989010989
sub016,preCue2,all,b2,0.882008790969849,0.912087912087912
sub016,preCue2,all,b3,0.903499126434326,0.923076923076923
sub016,preCue2,all,b4,0.859231948852539,0.923076923076923
sub016,preCue2,all,b5,0.843074083328247,0.813186813186813
sub016,preCue2,pre,b1,0.951157093048096,0.888888888888889
sub016,preCue2,pre,b2,0.970909833908081,0.844444444444444
sub016,preCue2,pre,b3,1.00476813316345,0.911111111111111
sub016,preCue2,pre,b4,0.929943084716797,0.955555555555556
sub016,preCue2,pre,b5,0.809720993041992,0.755555555555556
sub016,preCue2,retro,b1,0.876742839813232,0.955555555555556
sub016,preCue2,retro,b2,0.830739974975586,0.911111111111111
sub016,preCue2,retro,b3,0.789592981338501,0.933333333333333
sub016,preCue2,retro,b4,0.728546142578125,0.888888888888889
sub016,preCue2,retro,b5,0.852908134460449,0.866666666666667
sub016,preProbe,all,b1,0.929943084716797,0.868131868131868
sub016,preProbe,all,b2,0.884250164031982,0.89010989010989
sub016,preProbe,all,b3,0.969022035598755,0.879120879120879
sub016,preProbe,all,b4,0.829109907150269,0.945054945054945
sub016,preProbe,all,b5,0.737699031829834,0.879120879120879
sub016,preProbe,pre,b1,0.959126949310303,0.866666666666667
sub016,preProbe,pre,b2,0.941298007965088,0.866666666666667
sub016,preProbe,pre,b3,1.03253316879272,0.866666666666667
sub016,preProbe,pre,b4,0.898056030273438,0.911111111111111
sub016,preProbe,pre,b5,0.769198179244995,0.844444444444444
sub016,preProbe,retro,b1,0.918024063110352,0.866666666666667
sub016,preProbe,retro,b2,0.809475183486938,0.911111111111111
sub016,preProbe,retro,b3,0.923433065414429,0.888888888888889
sub016,preProbe,retro,b4,0.751070022583008,0.977777777777778
sub016,preProbe,retro,b5,0.70904803276062,0.911111111111111
sub017,preCue1,all,b1,0.764421105384827,0.777777777777778
sub017,preCue1,all,b2,0.74322247505188,0.877777777777778
sub017,preCue1,all,b3,0.700963973999023,0.8
sub017,preCue1,all,b4,0.7160325050354,0.888888888888889
sub017,preCue1,all,b5,0.733980894088745,0.844444444444444
sub017,preCue1,pre,b1,0.790205478668213,0.772727272727273
sub017,preCue1,pre,b2,0.757943987846375,0.909090909090909
sub017,preCue1,pre,b3,0.815019607543945,0.840909090909091
sub017,preCue1,pre,b4,0.7915860414505,0.886363636363636
sub017,preCue1,pre,b5,0.740692973136902,0.818181818181818
sub017,preCue1,retro,b1,0.770042181015015,0.755555555555556
sub017,preCue1,retro,b2,0.743216991424561,0.844444444444444
sub017,preCue1,retro,b3,0.657238006591797,0.755555555555556
sub017,preCue1,retro,b4,0.649643898010254,0.933333333333333
sub017,preCue1,retro,b5,0.639958143234253,0.844444444444444
sub017,preTarget,all,b1,0.749516487121582,0.777777777777778
sub017,preTarget,all,b2,0.74252450466156,0.844444444444444
sub017,preTarget,all,b3,0.714998006820679,0.811111111111111
sub017,preTarget,all,b4,0.731649994850159,0.933333333333333
sub017,preTarget,all,b5,0.696359038352966,0.833333333333333
sub017,preTarget,pre,b1,0.775398015975952,0.818181818181818
sub017,preTarget,pre,b2,0.745643973350525,0.863636363636364
sub017,preTarget,pre,b3,0.849168539047241,0.863636363636364
sub017,preTarget,pre,b4,0.699673533439636,0.840909090909091
sub017,preTarget,pre,b5,0.775526523590088,0.886363636363636
sub017,preTarget,retro,b1,0.688292026519775,0.755555555555556
sub017,preTarget,retro,b2,0.719681978225708,0.8
sub017,preTarget,retro,b3,0.621055126190186,0.822222222222222
sub017,preTarget,retro,b4,0.688862085342407,0.911111111111111
sub017,preTarget,retro,b5,0.662577152252197,0.844444444444444
sub017,preCue2,all,b1,0.718763947486877,0.8
sub017,preCue2,all,b2,0.760706067085266,0.844444444444444
sub017,preCue2,all,b3,0.738600134849548,0.8
sub017,preCue2,all,b4,0.748306512832642,0.9
sub017,preCue2,all,b5,0.679679870605469,0.844444444444444
sub017,preCue2,pre,b1,0.745280504226685,0.818181818181818
sub017,preCue2,pre,b2,0.831402182579041,0.863636363636364
sub017,preCue2,pre,b3,0.80004608631134,0.818181818181818
sub017,preCue2,pre,b4,0.822033524513245,0.886363636363636
sub017,preCue2,pre,b5,0.679679870605469,0.863636363636364
sub017,preCue2,retro,b1,0.707782030105591,0.777777777777778
sub017,preCue2,retro,b2,0.62976598739624,0.822222222222222
sub017,preCue2,retro,b3,0.722070932388306,0.822222222222222
sub017,preCue2,retro,b4,0.688735008239746,0.888888888888889
sub017,preCue2,retro,b5,0.67145299911499,0.822222222222222
sub017,preProbe,all,b1,0.71002209186554,0.866666666666667
sub017,preProbe,all,b2,0.749192595481873,0.811111111111111
sub017,preProbe,all,b3,0.738131046295166,0.866666666666667
sub017,preProbe,all,b4,0.734793543815613,0.855555555555556
sub017,preProbe,all,b5,0.701524972915649,0.8
sub017,preProbe,pre,b1,0.769808053970337,0.886363636363636
sub017,preProbe,pre,b2,0.801416039466858,0.75
sub017,preProbe,pre,b3,0.826355457305908,0.931818181818182
sub017,preProbe,pre,b4,0.72882091999054,0.840909090909091
sub017,preProbe,pre,b5,0.805494427680969,0.818181818181818
sub017,preProbe,retro,b1,0.709181070327759,0.844444444444444
sub017,preProbe,retro,b2,0.730303764343262,0.888888888888889
sub017,preProbe,retro,b3,0.609426975250244,0.8
sub017,preProbe,retro,b4,0.662577152252197,0.822222222222222
sub017,preProbe,retro,b5,0.688535928726196,0.8
sub018,preCue1,all,b1,0.630700945854187,0.914634146341463
sub018,preCue1,all,b2,0.558834075927734,0.926829268292683
sub018,preCue1,all,b3,0.514776945114136,0.914634146341463
sub018,preCue1,all,b4,0.525609016418457,0.902439024390244
sub018,preCue1,all,b5,0.463805437088013,0.890243902439024
sub018,preCue1,pre,b1,0.732722520828247,0.85
sub018,preCue1,pre,b2,0.575541138648987,0.875
sub018,preCue1,pre,b3,0.523612499237061,0.925
sub018,preCue1,pre,b4,0.558600187301636,0.825
sub018,preCue1,pre,b5,0.473973989486694,0.85
sub018,preCue1,retro,b1,0.542387962341309,0.975609756097561
sub018,preCue1,retro,b2,0.532364130020142,1
sub018,preCue1,retro,b3,0.506651163101196,0.951219512195122
sub018,preCue1,retro,b4,0.523081064224243,0.951219512195122
sub018,preCue1,retro,b5,0.449493885040283,0.926829268292683
sub018,preTarget,all,b1,0.625981569290161,0.890243902439024
sub018,preTarget,all,b2,0.593369960784912,0.914634146341463
sub018,preTarget,all,b3,0.48648202419281,0.914634146341463
sub018,preTarget,all,b4,0.522772908210754,0.902439024390244
sub018,preTarget,all,b5,0.458938479423523,0.926829268292683
sub018,preTarget,pre,b1,0.617978930473328,0.85
sub018,preTarget,pre,b2,0.610290050506592,0.9
sub018,preTarget,pre,b3,0.509243011474609,0.875
sub018,preTarget,pre,b4,0.523612499237061,0.825
sub018,preTarget,pre,b5,0.558600187301636,0.875
sub018,preTarget,retro,b1,0.628773212432861,0.926829268292683
sub018,preTarget,retro,b2,0.523081064224243,0.926829268292683
sub018,preTarget,retro,b3,0.449493885040283,0.951219512195122
sub018,preTarget,retro,b4,0.52298378944397,0.975609756097561
sub018,preTarget,retro,b5,0.418182134628296,0.975609756097561
sub018,preCue2,all,b1,0.629048585891724,0.890243902439024
sub018,preCue2,all,b2,0.570260047912598,0.951219512195122
sub018,preCue2,all,b3,0.552180647850037,0.951219512195122
sub018,preCue2,all,b4,0.486912965774536,0.890243902439024
sub018,preCue2,all,b5,0.463416457176208,0.865853658536585
sub018,preCue2,pre,b1,0.697540521621704,0.775
sub018,preCue2,pre,b2,0.595564484596252,0.95
sub018,preCue2,pre,b3,0.567693710327148,0.925
sub018,preCue2,pre,b4,0.509727478027344,0.825
sub018,preCue2,pre,b5,0.440750956535339,0.85
sub018,preCue2,retro,b1,0.625706195831299,0.975609756097561
sub018,preCue2,retro,b2,0.532444000244141,0.975609756097561
sub018,preCue2,retro,b3,0.492048978805542,0.975609756097561
sub018,preCue2,retro,b4,0.430269956588745,0.951219512195122
sub018,preCue2,retro,b5,0.490253925323486,0.878048780487805
sub018,preProbe,all,b1,0.546779036521912,0.902439024390244
sub018,preProbe,all,b2,0.582253098487854,0.926829268292683
sub018,preProbe,all,b3,0.566606521606445,0.939024390243902
sub018,preProbe,all,b4,0.480525970458984,0.902439024390244
sub018,preProbe,all,b5,0.502587556838989,0.878048780487805
sub018,preProbe,pre,b1,0.554675579071045,0.875
sub018,preProbe,pre,b2,0.609102368354797,0.825
sub018,preProbe,pre,b3,0.60051441192627,0.9
sub018,preProbe,pre,b4,0.523313045501709,0.875
sub018,preProbe,pre,b5,0.567205548286438,0.85
sub018,preProbe,retro,b1,0.495827913284302,0.975609756097561
sub018,preProbe,retro,b2,0.534398794174194,1
sub018,preProbe,retro,b3,0.510094881057739,0.951219512195122
sub018,preProbe,retro,b4,0.492048978805542,0.926829268292683
sub018,preProbe,retro,b5,0.490253925323486,0.902439024390244
sub019,preCue1,all,b1,0.805566549301147,0.74468085106383
sub019,preCue1,all,b2,0.833591461181641,0.74468085106383
sub019,preCue1,all,b3,0.835534453392029,0.776595744680851
sub019,preCue1,all,b4,0.809754490852356,0.797872340425532
sub019,preCue1,all,b5,0.795223951339722,0.776595744680851
sub019,preCue1,pre,b1,0.779849052429199,0.765957446808511
sub019,preCue1,pre,b2,0.78908896446228,0.659574468085106
sub019,preCue1,pre,b3,0.748240947723389,0.787234042553192
sub019,preCue1,pre,b4,0.777492046356201,0.872340425531915
sub019,preCue1,pre,b5,0.729253053665161,0.723404255319149
sub019,preCue1,retro,b1,0.851648092269897,0.760869565217391
sub019,preCue1,retro,b2,0.940295457839966,0.826086956521739
sub019,preCue1,retro,b3,0.899570941925049,0.717391304347826
sub019,preCue1,retro,b4,0.826725959777832,0.782608695652174
sub019,preCue1,retro,b5,0.879715085029602,0.782608695652174
sub019,preTarget,all,b1,0.89539897441864,0.74468085106383
sub019,preTarget,all,b2,0.884181618690491,0.808510638297872
sub019,preTarget,all,b3,0.810172080993652,0.808510638297872
sub019,preTarget,all,b4,0.765486121177673,0.712765957446808
sub019,preTarget,all,b5,0.754331588745117,0.765957446808511
sub019,preTarget,pre,b1,0.829307079315186,0.74468085106383
sub019,preTarget,pre,b2,0.829669952392578,0.765957446808511
sub019,preTarget,pre,b3,0.784095048904419,0.851063829787234
sub019,preTarget,pre,b4,0.676167011260986,0.74468085106383
sub019,preTarget,pre,b5,0.748239040374756,0.702127659574468
sub019,preTarget,retro,b1,0.975247502326965,0.804347826086957
sub019,preTarget,retro,b2,0.909580111503601,0.760869565217391
sub019,preTarget,retro,b3,0.838315963745117,0.782608695652174
